 5.36546E+02	 1.62197E+03
 5.36630E+02	 1.62437E+03
 5.36713E+02	 1.62740E+03
 5.36797E+02	 1.63713E+03
 5.36881E+02	 1.64370E+03
 5.36964E+02	 1.64120E+03
 5.37048E+02	 1.65283E+03
 5.37132E+02	 1.64717E+03
 5.37216E+02	 1.65300E+03
 5.37299E+02	 1.65717E+03
 5.37383E+02	 1.65450E+03
 5.37467E+02	 1.66243E+03
 5.37550E+02	 1.65333E+03
 5.37634E+02	 1.66833E+03
 5.37718E+02	 1.66330E+03
 5.37801E+02	 1.67180E+03
 5.37885E+02	 1.67503E+03
 5.37969E+02	 1.67367E+03
 5.38052E+02	 1.67947E+03
 5.38136E+02	 1.67723E+03
 5.38220E+02	 1.68553E+03
 5.38303E+02	 1.68600E+03
 5.38387E+02	 1.68547E+03
 5.38471E+02	 1.68190E+03
 5.38554E+02	 1.68843E+03
 5.38638E+02	 1.67993E+03
 5.38722E+02	 1.68660E+03
 5.38805E+02	 1.67967E+03
 5.38889E+02	 1.68333E+03
 5.38973E+02	 1.68033E+03
 5.39056E+02	 1.67617E+03
 5.39140E+02	 1.68327E+03
 5.39224E+02	 1.67833E+03
 5.39307E+02	 1.68617E+03
 5.39391E+02	 1.67793E+03
 5.39474E+02	 1.67803E+03
 5.39558E+02	 1.67840E+03
 5.39642E+02	 1.68457E+03
 5.39725E+02	 1.68030E+03
 5.39809E+02	 1.67247E+03
 5.39893E+02	 1.67220E+03
 5.39976E+02	 1.66937E+03
 5.40060E+02	 1.66913E+03
 5.40143E+02	 1.66917E+03
 5.40227E+02	 1.66663E+03
 5.40311E+02	 1.66570E+03
 5.40394E+02	 1.66410E+03
 5.40478E+02	 1.66210E+03
 5.40561E+02	 1.65743E+03
 5.40645E+02	 1.65823E+03
 5.40729E+02	 1.65713E+03
 5.40812E+02	 1.65400E+03
 5.40896E+02	 1.66160E+03
 5.40979E+02	 1.65953E+03
 5.41063E+02	 1.65950E+03
 5.41146E+02	 1.65923E+03
 5.41230E+02	 1.65780E+03
 5.41314E+02	 1.64830E+03
 5.41397E+02	 1.65367E+03
 5.41481E+02	 1.64763E+03
 5.41564E+02	 1.64760E+03
 5.41648E+02	 1.64493E+03
 5.41731E+02	 1.64497E+03
 5.41815E+02	 1.64370E+03
 5.41898E+02	 1.65087E+03
 5.41982E+02	 1.64133E+03
 5.42065E+02	 1.64087E+03
 5.42149E+02	 1.64813E+03
 5.42233E+02	 1.64270E+03
 5.42316E+02	 1.63613E+03
 5.42400E+02	 1.64107E+03
 5.42483E+02	 1.64117E+03
 5.42567E+02	 1.64260E+03
 5.42650E+02	 1.63653E+03
 5.42734E+02	 1.63277E+03
 5.42817E+02	 1.64150E+03
 5.42901E+02	 1.63897E+03
 5.42984E+02	 1.63583E+03
 5.43068E+02	 1.63647E+03
 5.43151E+02	 1.63427E+03
 5.43235E+02	 1.63950E+03
 5.43318E+02	 1.63763E+03
 5.43402E+02	 1.63293E+03
 5.43485E+02	 1.63667E+03
 5.43569E+02	 1.63140E+03
 5.43652E+02	 1.63263E+03
 5.43736E+02	 1.63720E+03
 5.43819E+02	 1.63297E+03
 5.43903E+02	 1.63080E+03
 5.43986E+02	 1.63363E+03
 5.44070E+02	 1.63463E+03
 5.44153E+02	 1.63457E+03
 5.44236E+02	 1.63437E+03
 5.44320E+02	 1.63453E+03
 5.44403E+02	 1.62693E+03
 5.44487E+02	 1.62860E+03
 5.44570E+02	 1.62697E+03
 5.44654E+02	 1.62900E+03
 5.44737E+02	 1.63650E+03
 5.44821E+02	 1.63433E+03
 5.44904E+02	 1.63663E+03
 5.44987E+02	 1.63320E+03
 5.45071E+02	 1.63487E+03
 5.45154E+02	 1.63580E+03
 5.45238E+02	 1.64117E+03
 5.45321E+02	 1.63397E+03
 5.45405E+02	 1.63927E+03
 5.45488E+02	 1.63863E+03
 5.45571E+02	 1.64207E+03
 5.45655E+02	 1.64367E+03
 5.45738E+02	 1.64253E+03
 5.45822E+02	 1.63643E+03
 5.45905E+02	 1.63873E+03
 5.45989E+02	 1.64180E+03
 5.46072E+02	 1.64323E+03
 5.46155E+02	 1.64450E+03
 5.46239E+02	 1.64620E+03
 5.46322E+02	 1.64773E+03
 5.46406E+02	 1.64097E+03
 5.46489E+02	 1.64287E+03
 5.46572E+02	 1.64520E+03
 5.46656E+02	 1.63723E+03
 5.46739E+02	 1.64417E+03
 5.46822E+02	 1.64300E+03
 5.46906E+02	 1.64553E+03
 5.46989E+02	 1.64547E+03
 5.47073E+02	 1.64167E+03
 5.47156E+02	 1.63623E+03
 5.47239E+02	 1.63363E+03
 5.47323E+02	 1.63883E+03
 5.47406E+02	 1.63817E+03
 5.47489E+02	 1.63347E+03
 5.47573E+02	 1.63293E+03
 5.47656E+02	 1.63143E+03
 5.47739E+02	 1.62593E+03
 5.47823E+02	 1.62953E+03
 5.47906E+02	 1.62827E+03
 5.47989E+02	 1.63023E+03
 5.48073E+02	 1.62660E+03
 5.48156E+02	 1.61993E+03
 5.48240E+02	 1.61977E+03
 5.48323E+02	 1.62127E+03
 5.48406E+02	 1.61827E+03
 5.48489E+02	 1.61980E+03
 5.48573E+02	 1.61650E+03
 5.48656E+02	 1.61430E+03
 5.48739E+02	 1.61007E+03
 5.48823E+02	 1.60880E+03
 5.48906E+02	 1.60317E+03
 5.48989E+02	 1.59987E+03
 5.49073E+02	 1.60113E+03
 5.49156E+02	 1.60430E+03
 5.49239E+02	 1.59353E+03
 5.49323E+02	 1.59790E+03
 5.49406E+02	 1.59213E+03
 5.49489E+02	 1.58850E+03
 5.49572E+02	 1.59310E+03
 5.49656E+02	 1.59430E+03
 5.49739E+02	 1.58583E+03
 5.49822E+02	 1.58357E+03
 5.49906E+02	 1.58437E+03
 5.49989E+02	 1.58493E+03
 5.50072E+02	 1.58313E+03
 5.50155E+02	 1.58387E+03
 5.50239E+02	 1.57853E+03
 5.50322E+02	 1.57787E+03
 5.50405E+02	 1.58513E+03
 5.50488E+02	 1.57853E+03
 5.50572E+02	 1.58157E+03
 5.50655E+02	 1.57417E+03
 5.50738E+02	 1.57850E+03
 5.50822E+02	 1.57693E+03
 5.50905E+02	 1.58150E+03
 5.50988E+02	 1.58073E+03
 5.51071E+02	 1.57710E+03
 5.51154E+02	 1.58010E+03
 5.51238E+02	 1.58167E+03
 5.51321E+02	 1.57920E+03
 5.51404E+02	 1.58147E+03
 5.51487E+02	 1.57880E+03
 5.51571E+02	 1.57533E+03
 5.51654E+02	 1.57777E+03
 5.51737E+02	 1.58543E+03
 5.51820E+02	 1.57433E+03
 5.51904E+02	 1.57627E+03
 5.51987E+02	 1.57907E+03
 5.52070E+02	 1.58363E+03
 5.52153E+02	 1.58537E+03
 5.52236E+02	 1.58183E+03
 5.52320E+02	 1.57740E+03
 5.52403E+02	 1.58350E+03
 5.52486E+02	 1.58107E+03
 5.52569E+02	 1.57907E+03
 5.52652E+02	 1.58047E+03
 5.52736E+02	 1.58070E+03
 5.52819E+02	 1.57947E+03
 5.52902E+02	 1.58160E+03
 5.52985E+02	 1.58633E+03
 5.53068E+02	 1.58337E+03
 5.53151E+02	 1.58207E+03
 5.53235E+02	 1.57560E+03
 5.53318E+02	 1.58117E+03
 5.53401E+02	 1.58017E+03
 5.53484E+02	 1.58400E+03
 5.53567E+02	 1.58427E+03
 5.53650E+02	 1.57923E+03
