 5.38214E+02	 1.48710E+03
 5.38236E+02	 1.48660E+03
 5.38259E+02	 1.48593E+03
 5.38281E+02	 1.48257E+03
 5.38304E+02	 1.49040E+03
 5.38326E+02	 1.48630E+03
 5.38349E+02	 1.48253E+03
 5.38371E+02	 1.48423E+03
 5.38394E+02	 1.48183E+03
 5.38416E+02	 1.48497E+03
 5.38439E+02	 1.48230E+03
 5.38461E+02	 1.48383E+03
 5.38484E+02	 1.48580E+03
 5.38506E+02	 1.48880E+03
 5.38529E+02	 1.48113E+03
 5.38551E+02	 1.48537E+03
 5.38574E+02	 1.48563E+03
 5.38596E+02	 1.48603E+03
 5.38619E+02	 1.48593E+03
 5.38641E+02	 1.48403E+03
 5.38664E+02	 1.48550E+03
 5.38686E+02	 1.48360E+03
 5.38709E+02	 1.48650E+03
 5.38731E+02	 1.48133E+03
 5.38754E+02	 1.48537E+03
 5.38776E+02	 1.48530E+03
 5.38799E+02	 1.48237E+03
 5.38821E+02	 1.48283E+03
 5.38844E+02	 1.48517E+03
 5.38866E+02	 1.48570E+03
 5.38889E+02	 1.48533E+03
 5.38911E+02	 1.48267E+03
 5.38934E+02	 1.48450E+03
 5.38956E+02	 1.48423E+03
 5.38979E+02	 1.48463E+03
 5.39001E+02	 1.48283E+03
 5.39024E+02	 1.48513E+03
 5.39046E+02	 1.48967E+03
 5.39069E+02	 1.48193E+03
 5.39091E+02	 1.48297E+03
 5.39114E+02	 1.48140E+03
 5.39136E+02	 1.48540E+03
 5.39159E+02	 1.48370E+03
 5.39181E+02	 1.48697E+03
 5.39204E+02	 1.48677E+03
 5.39226E+02	 1.48130E+03
 5.39249E+02	 1.48390E+03
 5.39271E+02	 1.48613E+03
 5.39294E+02	 1.48500E+03
 5.39316E+02	 1.48593E+03
 5.39339E+02	 1.48653E+03
 5.39361E+02	 1.48110E+03
 5.39383E+02	 1.49103E+03
 5.39406E+02	 1.48907E+03
 5.39428E+02	 1.48920E+03
 5.39451E+02	 1.48583E+03
 5.39473E+02	 1.49013E+03
 5.39496E+02	 1.48773E+03
 5.39518E+02	 1.48573E+03
 5.39541E+02	 1.49187E+03
 5.39563E+02	 1.48833E+03
 5.39586E+02	 1.49360E+03
 5.39608E+02	 1.49017E+03
 5.39631E+02	 1.48290E+03
 5.39653E+02	 1.49047E+03
 5.39675E+02	 1.48880E+03
 5.39698E+02	 1.48713E+03
 5.39720E+02	 1.48290E+03
 5.39743E+02	 1.48607E+03
 5.39765E+02	 1.49267E+03
 5.39788E+02	 1.48440E+03
 5.39810E+02	 1.48807E+03
 5.39833E+02	 1.48333E+03
 5.39855E+02	 1.48490E+03
 5.39877E+02	 1.48230E+03
 5.39900E+02	 1.48163E+03
 5.39922E+02	 1.48157E+03
 5.39945E+02	 1.47780E+03
 5.39967E+02	 1.48100E+03
 5.39990E+02	 1.47780E+03
 5.40012E+02	 1.48417E+03
 5.40034E+02	 1.48090E+03
 5.40057E+02	 1.48670E+03
 5.40079E+02	 1.47803E+03
 5.40102E+02	 1.48177E+03
 5.40124E+02	 1.47830E+03
 5.40147E+02	 1.47843E+03
 5.40169E+02	 1.47870E+03
 5.40191E+02	 1.47813E+03
 5.40214E+02	 1.47733E+03
 5.40236E+02	 1.48123E+03
 5.40259E+02	 1.47927E+03
 5.40281E+02	 1.48083E+03
 5.40303E+02	 1.48143E+03
 5.40326E+02	 1.47503E+03
 5.40348E+02	 1.47827E+03
 5.40371E+02	 1.48347E+03
 5.40393E+02	 1.48070E+03
 5.40415E+02	 1.47623E+03
 5.40438E+02	 1.48183E+03
 5.40460E+02	 1.47717E+03
 5.40483E+02	 1.47717E+03
 5.40505E+02	 1.47733E+03
 5.40527E+02	 1.47773E+03
