0,0.000110375
10,1.10375E-05
20,3.31126E-05
30,0.0328698
40,0.00013245
50,0.000253863
60,0.0349558
70,5.51876E-05
80,0.000971302
90,0.0325773
100,0.00013245
110,0.0347792
120,0.000248344
130,0.000298013
140,0.0279746
150,0.00112031
160,0.00851545
170,0.0238355
180,0.000993377
190,0.0315011
200,0.000562914
210,0.0332119
220,0.00222958
230,0.0117329
240,0.0313907
250,0.00556843
260,0.0308609
270,0.00476269
280,0.0331622
290,0.00912252
300,0.025723
310,0.0104415
320,0.0239845
330,0.0228918
340,0.015436
350,0.0318709
360,0.0128808
370,0.0331347
380,0.0226049
390,0.0256898
400,0.0328366
410,0.0194205
420,0.0263631
430,0.0375662
440,0.0279967
450,0.0307285
460,0.0348179
470,0.0341225
480,0.0311755
490,0.0338962
500,0.0432174
510,0.0414514
520,0.046479
530,0.0464183
540,0.0450607
550,0.053819
560,0.0544536
570,0.0570309
580,0.0609879
590,0.066468
600,0.0656898
610,0.0732561
620,0.0797848
630,0.0867991
640,0.0899669
650,0.0948675
660,0.0977483
670,0.10197
680,0.114547
690,0.117147
700,0.120149
710,0.126446
720,0.128957
730,0.126175
740,0.118687
750,0.119575
760,0.105822
770,0.0895033
780,0.0727318
790,0.0540673
800,0.0357119
810,0.0199117
820,0.0118598
830,0.00545806
840,0.00183223
850,0.000706402
860,8.83002E-05
870,9.93377E-05
880,0
890,0
900,0
910,0
920,0
930,0
940,0
950,0
960,0
970,0
980,0
990,0
