0,5.51876E-05
10,5.51876E-06
20,1.65563E-05
30,0.0164349
40,6.62252E-05
50,0.000126932
60,0.0174779
70,2.75938E-05
80,0.000485651
90,0.0162886
100,6.62252E-05
110,0.0173896
120,0.000124172
130,0.000149007
140,0.0139873
150,0.000560154
160,0.00425773
170,0.0119178
180,0.000496689
190,0.0157506
200,0.000281457
210,0.016606
220,0.00111479
230,0.00586645
240,0.0156954
250,0.00278422
260,0.0154305
270,0.00238135
280,0.0165811
290,0.00456126
300,0.0128615
310,0.00522075
320,0.0119923
330,0.0114459
340,0.00771799
350,0.0159354
360,0.0064404
370,0.0165673
380,0.0113024
390,0.0128449
400,0.0164183
410,0.00971026
420,0.0131816
430,0.0187831
440,0.0139983
450,0.0153642
460,0.0174089
470,0.0170613
480,0.0155877
490,0.0169481
500,0.0216087
510,0.0207257
520,0.0232395
530,0.0232092
540,0.0225304
550,0.0269095
560,0.0272268
570,0.0285155
580,0.0304939
590,0.033234
600,0.0328449
610,0.036628
620,0.0398924
630,0.0433996
640,0.0449834
650,0.0474338
660,0.0488742
670,0.0509851
680,0.0572737
690,0.0585734
700,0.0600745
710,0.063223
720,0.0644785
730,0.0630877
740,0.0593433
750,0.0597875
760,0.0529111
770,0.0447517
780,0.0363659
790,0.0270337
800,0.017856
810,0.00995585
820,0.00592991
830,0.00272903
840,0.000916115
850,0.000353201
860,4.41501E-05
870,4.96689E-05
880,0
890,0
900,0
910,0
920,0
930,0
940,0
950,0
960,0
970,0
980,0
990,0
