1998.906250	5087.228516
1997.375000	5066.960449
1995.841797	5079.956055
1994.306641	5074.244629
1992.773438	5023.350098
1991.238281	5164.084473
1989.705078	5072.697266
1988.169922	5006.262207
1986.634766	5014.581543
1985.099609	5074.262695
1983.562500	5087.232910
1982.027344	5067.524414
1980.490234	5068.045410
1978.955078	5143.218262
1977.417969	5095.520508
1975.878906	5058.724121
1974.341797	4986.193359
1972.804688	5112.602051
1971.265625	5128.648438
1969.726562	5084.107422
1968.187500	5100.152344
1966.648438	5033.896973
1965.109375	5023.554199
1963.570312	4982.173828
1962.029297	5044.778320
1960.488281	5085.636719
1958.947266	5069.086426
1957.406250	5041.687012
1955.865234	5009.646484
1954.324219	5024.124512
1952.781250	5060.294434
1951.240234	5084.052734
1949.697266	5075.267578
1948.154297	5009.175781
1946.609375	5082.483887
1945.066406	5120.151855
1943.523438	5003.007812
1941.978516	5039.127930
1940.433594	5087.611816
1938.888672	5117.511719
1937.343750	4975.715820
1935.798828	5014.903809
1934.251953	5047.891113
1932.705078	5097.867676
1931.160156	5123.097168
1929.613281	5060.244141
1928.066406	5136.448242
1926.517578	5075.162598
1924.970703	5077.211914
1923.421875	5117.856445
1921.873047	5044.263184
1920.324219	5166.687500
1918.775391	5111.628418
1917.226562	5139.890625
1915.677734	5123.415527
1914.126953	5162.457031
1912.576172	5090.484375
1911.025391	5100.230957
1909.474609	5183.941406
1907.923828	5210.612305
1906.373047	5151.010254
1904.820312	5142.254883
1903.267578	5128.883301
1901.716797	5093.964844
1900.162109	5209.893066
1898.609375	5162.661621
1897.056641	5153.911133
1895.501953	5171.312500
1893.949219	5116.427734
1892.394531	5133.829102
1890.839844	5128.165039
1889.285156	5191.663086
1887.728516	5207.500977
1886.173828	5131.155762
1884.617188	5171.574219
1883.060547	5156.692871
1881.503906	5178.664551
1879.947266	5223.652832
1878.390625	5225.650391
1876.832031	5157.065430
1875.273438	5146.802734
1873.716797	5227.035645
1872.158203	5156.958008
1870.597656	5175.830078
1869.039062	5164.038086
1867.480469	5130.795410
1865.919922	5140.467773
1864.359375	5180.772461
1862.798828	5196.555664
1861.238281	5281.238281
1859.677734	5154.617676
1858.115234	5187.232422
1856.554688	5161.682617
1854.992188	5146.852539
1853.429688	5156.502930
1851.867188	5155.443359
1850.302734	5188.022949
1848.740234	5145.681641
1847.175781	5115.584473
1845.611328	5134.398438
