#Wave,#Intensity
1765.417969,6902.86377
1763.837891,7048.085449
1762.255859,6925.710449
1760.673828,6884.989746
1759.091797,7034.656738
1757.509766,7099.669434
1755.927734,7027.22168
1754.345703,6980.472656
1752.761719,6915.626465
1751.177734,6959.478027
1749.59375,7089.324707
1748.009766,6897.764648
1746.425781,7062.262207
1744.841797,7125.650879
1743.255859,7053.313965
1741.669922,7071.453613
1740.083984,7137.813965
1738.498047,7204.145996
1736.912109,7092.681641
1735.326172,7071.635254
1733.738281,7160.527344
1732.150391,7070.217773
1730.5625,7049.1875
1728.974609,7070.304688
1727.386719,7291.53125
1725.796875,7207.284668
1724.208984,7168.193848
1722.619141,7225.356445
1721.029297,7130.650879
1719.439453,7274.976074
1717.849609,7353.119141
1716.257812,7250.932129
1714.667969,7264.453613
1713.076172,7294.489746
1711.484375,7265.952637
1709.892578,7297.476074
1708.300781,7219.418945
1706.707031,7268.945312
1705.115234,7184.924316
1703.521484,7388.935547
1701.927734,7258.433594
1700.333984,7357.388184
1698.738281,7331.879883
1697.144531,7270.412109
1695.548828,7240.436035
1693.953125,7147.55127
1692.357422,7306.336914
1690.761719,7259.898438
1689.166016,7394.63916
1687.568359,7292.815918
1685.972656,7258.380371
1684.375,7366.103516
1682.777344,7270.332031
1681.179688,7310.703613
1679.582031,7363.020508
1677.982422,7386.909668
1676.382812,7300.179688
1674.783203,7140.259766
1673.183594,7288.188477
1671.583984,7315.05957
1669.984375,7282.179688
1668.382812,7349.35498
1666.783203,7289.609863
1665.181641,7353.769531
1663.580078,7386.565918
1661.978516,7346.243652
1660.375,7186.60791
1658.773438,7310.386719
1657.169922,7332.726074
1655.566406,7344.620605
1653.962891,7323.72168
1652.359375,7417.565918
1650.753906,7329.620605
1649.150391,7344.48291
1647.544922,7359.338867
1645.939453,7374.187988
1644.333984,7374.145508
1642.728516,7415.772461
1641.123047,7516.898438
1639.515625,7371.040527
1637.908203,7289.195801
1636.300781,7244.55957
1634.693359,7312.928223
1633.085938,7390.186035
1631.476562,7604.12793
1629.869141,7511.917969
1628.259766,7400.43457
1626.650391,7332.066406
1625.041016,7342.420898
1623.431641,7403.244141
1621.820312,7658.472168
1620.210938,7650.944336
1618.599609,7530.666992
1616.988281,7675.945801
1615.376953,7715.872559
1613.763672,7616.412598
1612.152344,7540.711426
1610.539062,7599.906738
1608.925781,7550.910645
1607.3125,7664.891113
1605.699219,7552.212891
1604.085938,7522.506348
1602.470703,7597.926758
1600.855469,7587.464844
1599.242188,7574.046875
1597.625,7482.216309
1596.009766,7650.774902
1594.394531,7585.586914
1592.777344,7554.435059
1591.162109,7582.429199
1589.544922,7580.850586
1587.927734,7617.692871
1586.308594,7635.312988
1584.691406,7723.827148
1583.072266,7629.179688
1581.455078,7606.919434
1579.835938,7667.334961
1578.214844,7794.139648
1576.595703,7627.251465
1574.976562,7563.701172
1573.355469,7638.822754
1571.734375,7591.516602
1570.113281,7688.71582
1568.492188,7488.118164
1566.871094,7676.668457
1565.248047,7632.338867
1563.626953,7791.317871
1562.003906,7646.830566
1560.380859,7976.549316
1558.757812,7796.750488
1557.132812,7686.20459
1555.509766,7756.708984
1553.884766,7759.505371
1552.259766,7754.944824
1550.634766,7631.262207
1549.009766,7797.290527
1547.382812,7757.442383
1545.757812,7748.474609
1544.130859,7740.97998
1542.503906,7683.537598
1540.876953,7764.187988
1539.25,7703.82666
1537.621094,7843.166504
1535.994141,7722.629395
1534.365234,7628.558594
1532.736328,7825.049316
1531.107422,7739.797363
1529.476562,7748.447754
1527.847656,7784.955078
1526.216797,7853.700195
1524.585938,7726.004395
1522.955078,7714.132324
1521.324219,7771.126465
1519.693359,7914.521973
1518.060547,7899.6875
1516.429688,7836.539062
1514.796875,7827.581543
1513.164062,7821.554688
1511.529297,7878.452148
1509.896484,7856.323242
1508.261719,7796.172852
1506.628906,7980.266602
1504.994141,7927.425293
1503.359375,7643.644043
1501.722656,7794.038574
1500.087891,7650.675293
1498.451172,7729.422363
1496.814453,7815.438965
1495.177734,7813.804199
1493.541016,7793.189941
1491.904297,7718.577637
1490.265625,7889.164062
1488.628906,7845.201172
1486.990234,7856.687988
1485.351562,7865.252441
1483.710938,7891.310059
1482.072266,7773.033691
1480.431641,7841.366211
1478.792969,7937.356934
1477.152344,7905.100098
1475.511719,7935.489746
1473.869141,7884.314453
1472.228516,8022.437012
1470.585938,7965.440918
1468.945312,7949.21875
1467.302734,7900.991211
1465.658203,8097.183105
1464.015625,8014.037109
1462.373047,7986.183105
1460.728516,8044.117188
1459.083984,7994.464844
1457.439453,7912.861328
1455.794922,8023.078125
1454.148438,8179.732422
1452.503906,8105.401367
1450.857422,8186.466797
1449.210938,8203.623047
1447.564453,8312.208984
1445.917969,8348.194336
1444.269531,8353.698242
1442.623047,8485.391602
1440.974609,8566.272461
1439.326172,8445.583984
1437.677734,8638.056641
1436.027344,8607.257812
1434.378906,8840.185547
1432.728516,8828.19043
1431.078125,8743.780273
1429.427734,8589.898438
1427.777344,8906.602539
1426.126953,8839.59668
1424.474609,8872.472656
1422.822266,8877.84375
1421.169922,8948.306641
1419.517578,8981.137695
1417.865234,9050.102539
1416.210938,8916.649414
1414.558594,8959.581055
1412.904297,9045.845703
1411.25,9017.94043
1409.595703,8997.268555
1407.939453,8959.274414
1406.285156,8990.599609
1404.628906,8891.995117
1402.972656,8882.911133
1401.316406,8980.603516
1399.660156,8952.749023
1398.003906,8792.214844
1396.345703,8755.758789
1394.6875,8716.433594
1393.029297,8936.574219
1391.371094,8802.115234
1389.712891,8506.345703
1388.052734,8687.49707
1386.394531,8607.900391
1384.734375,8627.6875
1383.074219,8598.520508
1381.412109,8510.355469
1379.751953,8376.180664
1378.091797,8509.651367
1376.429688,8319.436523
1374.767578,8283.172852
1373.105469,8328.875
1371.441406,8130.191406
1369.779297,8144.288086
1368.115234,8267.579102
1366.453125,7991.458984
1364.789062,8215.265625
1363.123047,8137.430664
1361.458984,8052.450195
1359.792969,7956.022461
1358.128906,8100.719238
1356.462891,7903.890625
1354.796875,7929.479492
1353.128906,7932.11084
1351.462891,7927.571777
1349.794922,7935.936035
1348.128906,7859.736328
1346.460938,7859.512695
1344.791016,7760.438477
1343.123047,7791.745605
1341.455078,7801.559082
1339.785156,7807.072754
1338.115234,7835.48584
1336.445312,7848.144531
1334.775391,7882.259277
1333.103516,7932.094727
1331.433594,7917.549805
1329.761719,7877.272949
1328.089844,7874.181152
1326.417969,7741.025391
1324.744141,7919.444336
1323.072266,7930.631348
1321.398438,7764.693848
1319.724609,7890.154297
1318.050781,7765.699707
1316.376953,7678.411621
1314.703125,7962.226562
1313.027344,7822.138184
1311.351562,7759.144043
1309.675781,7760.358398
1308,7859.963379
1306.324219,7824.087402
1304.646484,7728.360352
1302.970703,7796.556152
1301.292969,7787.785645
1299.615234,7884.428223
1297.9375,7807.281738
1296.257812,7895.335449
1294.580078,7731.380859
1292.900391,7684.202637
1291.220703,7867.563477
1289.541016,7669.573242
1287.859375,7686.442383
1286.179688,7612.29248
1284.498047,7694.566895
1282.816406,7791.020508
1281.134766,7728.263184
1279.453125,7791.988281
1277.771484,7710.789062
1276.087891,7768.809082
1274.404297,7649.30957
1272.720703,7730.03125
1271.037109,7714.202148
1269.353516,7780.68457
1267.667969,7702.425293
1265.984375,7671.007812
1264.298828,7758.728027
1262.613281,7656.418457
1260.927734,7712.91748
1259.240234,7714.119141
1257.554688,7634.553223
1255.867188,7590.4375
1254.179688,7621.40625
1252.492188,7689.179199
1250.802734,7754.09082
1249.115234,7736.878906
1247.425781,7597.969727
1245.736328,7737.845703
1244.046875,7792.788574
1242.357422,7581.827637
1240.667969,7783.831055
1238.976562,7752.494629
1237.285156,7654.743652
1235.59375,7788.774902
1233.902344,7620.418457
1232.210938,7652.702148
1230.517578,7593.181152
1228.824219,7748.287598
1227.130859,7591.373047
1225.4375,7561.538086
1223.744141,7631.893555
1222.050781,7652.845703
1220.355469,7551.086426
1218.660156,7618.578125
1216.964844,7752.299316
1215.269531,7602.660645
1213.574219,7664.459961
1211.876953,7554.350586
1210.179688,7676.70166
1208.482422,7579.310059
1206.785156,7676.259277
1205.087891,7801.320312
1203.390625,7575.89209
1201.691406,7612.274414
1199.992188,7545.946777
1198.292969,7706.089355
1196.59375,7552.585449
1194.892578,7542.546387
1193.193359,7591.544922
1191.492188,7596.958984
1189.791016,7536.335938
1188.089844,7522.092773
1186.388672,7724.130371
1184.685547,7629.819336
1182.982422,7598.718262
1181.28125,7644.822266
1179.576172,7612.327148
1177.873047,7494.269043
1176.169922,7505.299316
1174.464844,7659.358887
1172.759766,7468.459961
1171.054688,7552.375977
1169.349609,7557.777344
1167.644531,7589.796387
1165.9375,7638.611328
1164.230469,7453.519531
1162.525391,7562.550781
1160.816406,7654.736328
1159.109375,7480.955078
1157.402344,7645.882324
1155.693359,7554.717773
1153.984375,7603.464355
1152.275391,7681.556152
1150.566406,7692.504395
1148.855469,7725.8125
1147.146484,7673.856934
1145.435547,7732.304199
1143.724609,7759.993652
1142.013672,7594.934082
1140.302734,7670.115723
1138.589844,7692.214844
1136.876953,7691.972168
1135.164062,7686.147461
1133.451172,7864.484863
1131.738281,7841.886719
1130.025391,7638.004883
1128.310547,7720.032715
1126.595703,7898.209473
1124.880859,7670.751953
1123.166016,7674.69043
1121.449219,7759.424805
1119.734375,7830.195312
1118.017578,7807.638672
1116.300781,7686.246582
1114.583984,7886.431152
1112.867188,7829.085449
1111.148438,7704.982422
1109.429688,7835.483398
1107.712891,7917.254395
1105.992188,7747.32666
1104.273438,7924.997559
1102.554688,7910.79834
1100.833984,7907.720703
1099.113281,7937.985352
1097.392578,7865.456543
1095.671875,7845.725586
1093.951172,7887.088867
1092.228516,7921.494141
1090.505859,7865.681641
1088.783203,7987.484375
1087.060547,7892.840332
1085.337891,7985.460449
1083.613281,7834.007324
1081.888672,7990.367188
1080.164062,7830.661133
1078.439453,7808.203613
1076.714844,7940.916016
1074.990234,7957.225586
1073.263672,7973.527344
1071.537109,7971.823242
1069.810547,7899.526367
1068.083984,7985.022949
1066.355469,7997.152344
1064.628906,7801.781738
1062.900391,7830.539551
1061.171875,7888.321777
1059.443359,7821.662109
1057.712891,7890.477051
1055.984375,7617.953613
1054.253906,7786.251465
1052.523438,7838.454102
1050.792969,7624.114258
1049.0625,7756.404785
1047.330078,7524.228516
1045.599609,7581.960449
1043.867188,7525.148438
1042.134766,7519.399414
1040.400391,7452.969727
1038.667969,7633.384277
1036.933594,7411.179688
1035.199219,7402.70166
1033.464844,7470.015625
1031.730469,7428.463867
1029.996094,7424.118164
1028.259766,7399.117676
1026.523438,7507.676758
1024.787109,7438.620117
1023.050781,7277.386719
1021.314453,7523.492188
1019.576172,7403.577148
1017.839844,7324.972656
1016.101562,7388.029785
1014.363281,7426.313477
1012.623047,7306.520508
1010.884766,7277.47168
1009.144531,7278.65918
1007.404297,7389.730469
1005.664062,7324.976074
1003.923828,7431.870117
1002.181641,7380.860352
1000.441406,7443.779297
998.699219,7454.531738
996.957031,7389.830566
995.214844,7517.166016
993.470703,7563.54541
991.728516,7651.031738
989.984375,7680.914062
988.240234,7745.041504
986.496094,7777.629883
984.75,7780.070312
983.005859,7890.693848
981.259766,7993.055176
979.513672,7999.552246
977.767578,8189.432617
976.019531,8320.395508
974.273438,8508.756836
972.525391,8866.62793
970.777344,9391.165039
969.029297,10300.99414
967.28125,11472.85645
965.53125,12048.4209
963.783203,12308.14356
962.033203,12283.64453
960.283203,12947.42773
958.533203,13874.43164
956.78125,14998.96582
955.029297,15855.52637
953.279297,16688.52344
951.527344,17062.80664
949.773438,17357.82227
948.021484,17609.07813
946.267578,17678.9082
944.515625,17517
942.761719,17491.42969
941.005859,17491.75586
939.251953,17603.77148
937.496094,17383.45703
935.742188,17439.625
933.986328,17227.60547
932.230469,17127.27344
930.472656,17120.86523
928.716797,16903.60742
926.958984,16848.28711
925.201172,16718.20508
923.443359,16513.4043
921.685547,16416.06641
919.925781,16392.15039
918.166016,16222.87207
916.408203,16201.72168
914.646484,16116.75195
912.886719,15991.08691
911.126953,16093.52148
909.365234,15867.48633
907.603516,15809.79492
905.841797,15889.1377
904.080078,15754.1582
902.316406,15681.60938
900.554688,15645.69434
898.791016,15559.64453
897.027344,15624.04395
895.263672,15538.03418
893.498047,15587.50977
891.734375,15379.66504
889.96875,15552.35742
888.203125,15450.18945
886.4375,15463.09766
884.669922,15406.99414
882.904297,15227.81445
881.136719,15231.29199
879.369141,15451.11231
877.601562,15216.60938
875.832031,15138.98926
874.064453,15131.66895
872.294922,14904.13867
870.525391,15035.99219
868.755859,15021.94336
866.984375,14840.48535
865.214844,14779.23828
863.443359,14765.25098
861.671875,14667.61621
859.900391,14653.65723
858.128906,14630.2627
856.355469,14331.81055
854.582031,14361.06836
852.810547,14444.22461
851.035156,14458.62207
849.261719,14180.66797
847.488281,13943.24121
845.712891,13794.79297
843.9375,13880.66992
842.162109,13782.10059
840.386719,13602.8291
838.609375,13476.10645
836.832031,13627.8877
835.056641,13280.65234
833.279297,13073.4043
831.5,12948.24609
829.722656,12949.47754
827.943359,12707.49609
826.164062,12551.59766
824.384766,12559.62695
822.605469,12458.88281
820.824219,12464.24219
819.044922,12323.29297
817.263672,12335.3877
815.482422,12257.58398
813.701172,12520.52637
811.917969,12473.55957
810.136719,12654.55078
808.353516,12760.39258
806.570312,13077.94434
804.785156,13316.30176
803.001953,13530.44141
801.216797,13890.47656
799.433594,14479.33594
797.646484,14844.36328
795.861328,15333.71094
794.076172,15738.53906
792.289062,16046.86231
790.501953,17152.26953
788.714844,18245.16211
786.927734,18517.97461
785.140625,17282.81641
783.351562,16233.95898
781.5625,15586.40723
779.773438,15497.53125
777.984375,15622.3877
776.195312,15449.41797
774.404297,15420.70215
772.613281,15512.12305
770.822266,15547.45703
769.03125,15769.55469
767.240234,16031.57031
765.447266,16100.10449
763.654297,15641.96484
761.861328,15310.65723
760.068359,15020.80469
758.275391,14920.2793
756.480469,14726.54883
754.685547,14602.15527
752.890625,14327.35254
751.095703,14100.5918
749.300781,14004.36328
747.503906,13929.46582
745.707031,13867.9043
743.910156,13662.71777
742.113281,13314.00195
740.316406,13105.03418
738.517578,12917.42481
736.71875,12731.22559
734.919922,12468.04395
733.121094,12556.99121
731.322266,12179.74707
729.521484,12108.05469
727.720703,11890.36914
725.919922,11553.32813
724.119141,11485.79785
722.318359,11264.40723
720.515625,11065.65918
718.712891,11018.16699
716.910156,10787.74023
715.107422,10652.84668
713.304688,10718.11426
711.5,10515.72266
709.695312,10305.4707
707.890625,10301.9043
706.085938,10093.11426
704.28125,9992.959961
702.474609,9960.345703
700.667969,9866.879883
698.861328,9766.838867
697.054688,9680.066406
695.248047,9568.208008
693.439453,9584.632812
691.630859,9583.868164
689.822266,9477.386719
688.013672,9607.438477
686.205078,9432.3125
684.394531,9514.775391
682.583984,9545.709961
680.773438,9618.870117
678.962891,9746.106445
677.150391,9804.676758
675.339844,9963.475586
673.527344,9967.898438
671.714844,10278.22656
669.902344,10451.31738
668.087891,10592.7002
666.275391,10582.48438
664.460938,10746.17188
662.646484,10861.05371
660.830078,10636.13867
659.015625,10633.81836
657.199219,10520.93262
655.382812,10435.73145
653.566406,10450.55859
651.75,10273.33008
649.933594,10031.73633
648.115234,9944.083008
646.296875,9905.106445
644.478516,9880.601562
642.660156,9920.492188
640.839844,9840.819336
639.021484,9717.838867
637.201172,9587.032227
635.380859,9603.318359
633.558594,9443.716797
631.738281,9421.970703
629.916016,9515.686523
628.09375,9640.84082
626.271484,9625.621094
624.449219,9734.962891
622.625,9760.363281
620.800781,9958.742188
618.978516,10054.83398
617.152344,9988.449219
615.328125,10079.25293
613.503906,10180.49121
611.677734,10243.7207
609.851562,10244.09961
608.025391,10350.46777
606.197266,10535.2832
604.371094,10608.84082
602.542969,10696.75
600.714844,10750.62793
598.886719,11099.88672
597.056641,10998.14063
595.228516,11104.17676
593.398438,11099.13477
591.568359,11252.11426
589.738281,11427.22363
587.90625,11526.54297
586.076172,11667.58106
584.244141,11843.78613
582.412109,11945.55566
580.580078,12102.05762
578.746094,12189.38086
576.914062,12392.69238
575.080078,12481.21582
573.246094,12490.20996
571.412109,12620.36133
569.576172,12764.78223
567.740234,12790.63574
565.90625,12824.28809
564.068359,13100.03613
562.232422,13164.83789
560.396484,13138.5332
558.558594,13192.88965
556.720703,13412.38965
554.882812,13526.47168
553.044922,13684.70215
551.205078,13657.00781
549.365234,13725.47949
547.525391,13752.34961
545.685547,14015.5918
543.845703,13893.05273
542.003906,14015.93652
540.164062,13914.21582
538.322266,14094.13672
536.478516,14197.43164
534.636719,14189.12793
532.792969,14267.71484
530.951172,14226.9834
529.107422,14457.1875
527.261719,14301.08984
525.417969,14624.46387
523.572266,14702.86426
521.728516,14395.28223
519.880859,14398.5957
518.035156,14304.81543
516.189453,14146.36133
514.341797,13467.79395
512.494141,13273.36816
510.646484,12896.65527
508.798828,12556.31445
506.949219,12253.61523
505.101562,11903.22266
503.251953,11667.99609
501.402344,11453.54492
499.550781,11193.97656
497.701172,11150.19043
495.849609,10965.6875
493.998047,10831.60938
492.146484,10701.46094
490.292969,10500.40234
488.441406,10396.18262
486.587891,10378.41992
484.734375,10303.92773
482.880859,10272.01074
481.025391,10232.37402
479.171875,10085.79981
477.316406,9855.550781
475.460938,9919.071289
473.605469,9983.850586
471.748047,10024.13965
469.892578,9966.584961
468.035156,9955.382812
466.177734,10083.1377
464.318359,10339.46875
462.460938,10242.02539
460.601562,10364.48828
458.742188,10457.33106
456.882812,10524.42773
455.023438,10612.05371
453.162109,10594.30078
451.300781,10788.4707
449.439453,10838.74023
447.578125,10661.75781
445.716797,10919.95801
443.853516,10936.79883
441.990234,10770.17383
440.126953,10908.89063
438.263672,10742.34375
436.400391,10850.23438
434.535156,10876.04102
432.669922,11054.33594
430.804688,10963.49316
428.939453,11027.68457
427.072266,10950.97363
425.207031,10887.09961
423.339844,10781.00977
421.470703,10767.11328
419.603516,10698.20117
417.736328,10842.95508
415.867188,10781.72949
413.998047,10680.89063
412.128906,10770.57813
410.257812,10607.15723
408.388672,10667.42969
406.517578,10602.47363
404.646484,10610.35059
402.773438,10615.66992
400.902344,10495.86719
399.029297,10488.44336
397.15625,10604.80859
395.283203,10689.22461
393.410156,10616.70606
391.537109,10720.21094
389.662109,10506.18848
387.787109,10632.61523
385.912109,10705.45801
384.035156,10760.42969
382.160156,10800.08984
380.283203,10774.77734
378.40625,10809.32227
376.529297,10920.2334
374.650391,10963.63867
372.773438,10965.03125
370.894531,11060.56543
369.015625,11229.8291
367.134766,11231.16016
365.255859,11071.02637
363.375,11105.43848
361.494141,11072.48145
359.613281,11152.61523
357.732422,11232.71289
355.849609,11218.79688
353.96875,11342.01172
352.085938,11208.75293
350.201172,11259.57422
348.318359,11523.53613
346.433594,11470.24219
344.548828,11495.60352
342.664062,11526.02539
340.779297,11570.37793
338.894531,11481.62988
337.007812,11656.48633
335.121094,11672.90723
333.234375,11833.70996
331.347656,11851.34863
329.458984,11742.37598
327.570312,11862.55078
325.681641,11913.07129
323.792969,11887.65723
321.904297,12074.75684
320.013672,11963.32227
318.123047,12059.28809
316.232422,12088.21484
314.341797,12261.2002
312.449219,12249.63574
310.558594,12224.18066
308.666016,12182.31738
306.773438,12197.29199
304.878906,12367.53223
302.986328,12305.46875
301.091797,12442.79981
299.197266,12433.73047
297.302734,12470.07031
295.40625,12463.51856
293.511719,12594.38574
291.615234,12543.69336
289.71875,12636.67871
287.822266,12730.88184
285.923828,12774.65918
284.025391,12940.56836
282.126953,12980.50098
280.228516,12855.51953
278.330078,12925.6543
276.429688,12983.17481
274.529297,13019.28418
272.628906,13066.69629
270.728516,12968.23438
268.828125,13065.91699
266.925781,12928.53613
265.023438,12854.04199
263.121094,12994.39356
261.21875,12947.5459
259.314453,12930.85449
257.412109,12936.7666
255.507812,12785.78711
253.601562,12932.26758
251.697266,12746.22656
249.791016,12787.29004
247.886719,12701.68164
245.980469,12858.07715
244.072266,12680.98828
242.166016,12779.67188
240.257812,12649.03418
238.349609,12534.73731
236.441406,12480.60156
234.533203,12603.02637
232.623047,12597.7168
230.712891,12643.71973
228.802734,12628.3916
226.892578,12613.07031
224.982422,12614.0127
223.070312,12736.23926
221.158203,12744.65332
219.246094,12740.56348
217.333984,12425.3418
215.419922,12622.45313
213.507812,12793.24805
211.59375,12583.11328
209.677734,12585.30176
207.763672,12643.65527
205.847656,12785.58789
203.933594,12680.43555
202.015625,12436.87793
200.099609,12541.34863
198.183594,12396.42285
196.265625,12369.97461
194.347656,12441.98633
192.429688,12243.60254
190.511719,12110.0791
188.591797,11940.49902
186.671875,11897.99219
184.751953,11823.1377
182.832031,11703.51367
180.910156,11638.68848
178.990234,11689.58106
177.068359,11358.63672
175.146484,11344.91016
173.222656,11145.96191
171.300781,11092.51563
169.376953,10889.98242
167.453125,10690.02344
165.529297,10563.43262
163.603516,10368.60254
161.679688,10142.82031
159.753906,10121.93652
157.828125,9808.205078
155.900391,9552.921875
153.974609,9447.836914
152.046875,9319.236328
150.119141,9246.484375
148.191406,9131.620117
146.261719,8768.955078
144.333984,8697.612305
142.404297,8369.889648
140.474609,8078.226562
138.542969,7680.213379
136.613281,7430.921875
134.681641,7156.989258
132.75,6921.535645
130.818359,6646.601562
128.884766,6494.229492
126.953125,6156.452637
125.019531,6004.257324
123.085938,5790.333496
121.152344,5465.295898
119.216797,5168.817383
117.28125,4949.047363
115.345703,4586.135742
113.410156,4292.520996
111.474609,3907.701416
109.537109,3489.736084
107.599609,3205.199219
105.662109,2808.546631
103.724609,2331.915527
101.785156,1972.622314
99.845703,1645.537964
