#Wave,#Intensity
1854.992188,20827.61719
1853.429688,20723.91016
1851.867188,20782.35547
1850.302734,20813.25391
1848.740234,20720.31055
1847.175781,20541.81445
1845.611328,20795.8418
1844.048828,20797.67773
1842.482422,20827.00781
1840.917969,21062.49023
1839.353516,20913.10938
1837.787109,20858.43555
1836.220703,20797.67578
1834.654297,21043.64648
1833.087891,20880.6582
1831.521484,20833.6582
1829.955078,20635.70313
1828.386719,20759.5293
1826.818359,20898.54492
1825.25,20944.53906
1823.681641,20956.99023
1822.113281,20868.89063
1820.542969,21091.53516
1818.974609,20808.5293
1817.404297,20735.73633
1815.833984,20806.05469
1814.263672,20765.24805
1812.693359,20864.43555
1811.121094,21006.17383
1809.550781,20795.00977
1807.978516,20863.71484
1806.40625,20930.87109
1804.833984,20713.76953
1803.261719,20850.82813
1801.6875,20712.83398
1800.115234,20899.96094
1798.541016,20959.44141
1796.966797,21056.85352
1795.392578,21143.59961
1793.818359,20794.71289
1792.242188,20659.92969
1790.667969,20959.0957
1789.091797,20935.05859
1787.515625,21011.11719
1785.939453,20877.91016
1784.363281,21163.13867
1782.785156,21178.47852
1781.208984,21049.86133
1779.630859,21128.8418
1778.052734,20797.32617
1776.474609,21048.95508
1774.896484,20938.63281
1773.318359,20841.98047
1771.738281,20913.34961
1770.158203,21030.08008
1768.578125,21092.30273
1766.998047,21124.24805
1765.417969,21036.72266
1763.837891,21071.68945
1762.255859,21120.24219
1760.673828,21260.95703
1759.091797,21063.17578
1757.509766,21119.25195
1755.927734,21066.5625
1754.345703,21205.6582
1752.761719,21217.88477
1751.177734,21352.36133
1749.59375,21212.14063
1748.009766,21393.33008
1746.425781,21367.79297
1744.841797,21298.5332
1743.255859,21300.16406
1741.669922,21315.35938
1740.083984,21518.94141
1738.498047,21600.38281
1736.912109,21686.31055
1735.326172,21448.36719
1733.738281,21645.72461
1732.150391,21584.03711
1730.5625,21412.49023
1728.974609,21836.97852
1727.386719,21633.84961
1725.796875,21653.44531
1724.208984,21767.78711
1722.619141,21861.02539
1721.029297,21898.59961
1719.439453,21945.17578
1717.849609,22101.43555
1716.257812,22029.25195
1714.667969,22155.38281
1713.076172,22114.75391
1711.484375,22179.24805
1709.892578,22086.08594
1708.300781,22021.47852
1706.707031,22150.47461
1705.115234,21934.34766
1703.521484,21970.30859
1701.927734,22204.20898
1700.333984,22195.11328
1698.738281,22193.51563
1697.144531,22167.9375
1695.548828,22215.79297
1693.953125,22055.38672
1692.357422,22098.74805
1690.761719,22243.92188
1689.166016,22294.70898
1687.568359,22165.84961
1685.972656,22277.99023
1684.375,22152.17578
1682.777344,22241.83008
1681.179688,22207.30859
1679.582031,22005.32227
1677.982422,22085.97852
1676.382812,22150.15625
1674.783203,22242.70117
1673.183594,22172.34961
1671.583984,22243.93555
1669.984375,22134.7793
1668.382812,22225.75195
1666.783203,22042
1665.181641,22289.66797
1663.580078,22223.86328
1661.978516,22216.26953
1660.375,22090.83984
1658.773438,22083.27344
1657.169922,22272.52148
1655.566406,22233.61328
1653.962891,22240.92383
1652.359375,22357.00391
1650.753906,22316.60938
1649.150391,22308.99805
1647.544922,22442.85547
1645.939453,22392.04297
1644.333984,22479.68164
1642.728516,22384.23438
1641.123047,22570.03711
1639.515625,22781.05078
1637.908203,22590.41016
1636.300781,22765.64063
1634.693359,22705.90625
1633.085938,22979.13867
1631.476562,22746.99805
1629.869141,22917.58984
1628.259766,22831.12891
1626.650391,22752.12695
1625.041016,22897.36523
1623.431641,23104.89063
1621.820312,23107.50977
1620.210938,23328.25781
1618.599609,23413.90625
1616.988281,23285.92773
1615.376953,23459.04102
1613.763672,23225.83398
1612.152344,23357.37891
1610.539062,23494.79688
1608.925781,23368.4082
1607.3125,23430.21094
1605.699219,23296.48047
1604.085938,23410.09766
1602.470703,23295.66992
1600.855469,23156.125
1599.242188,23454.68359
1597.625,23192.35547
1596.009766,23258.5332
1594.394531,23374.9668
1592.777344,23210.40625
1591.162109,23445.06641
1589.544922,23064.76367
1587.927734,23272.75391
1586.308594,23223.58594
1584.691406,23187.73047
1583.072266,23312.85938
1581.455078,23398.07031
1579.835938,23213.10156
1578.214844,23354.37695
1576.595703,23516.25195
1574.976562,23453.81641
1573.355469,23516.77734
1571.734375,23451.41602
1570.113281,23489.28516
1568.492188,23320.77148
1566.871094,23442.65039
1565.248047,23660.25195
1563.626953,23727.50195
1562.003906,23475.12305
1560.380859,23775.03516
1558.757812,23905.51953
1557.132812,24046.25195
1555.509766,23892.60742
1553.884766,23790.51953
1552.259766,23679.64648
1550.634766,23930.60156
1549.009766,23855.0332
1547.382812,23713.3418
1545.757812,23770.12109
1544.130859,24116.35547
1542.503906,24064.31055
1540.876953,24131.26172
1539.25,23872.17188
1537.621094,23899.48828
1535.994141,23926.79297
1534.365234,23932.07031
1532.736328,24122.22266
1531.107422,24015.96289
1529.476562,24125.34961
1527.847656,23906.2207
1526.216797,24083.01953
1524.585938,24182.05664
1522.955078,23851.67578
1521.324219,24007.85742
1519.693359,24209.38477
1518.060547,24185.28711
1516.429688,24325.19141
1514.796875,24295.2207
1513.164062,24255.01563
1511.529297,24011.42773
1509.896484,24231.71094
1508.261719,24364.13867
1506.628906,24304.93555
1504.994141,24315.93555
1503.359375,24163.21094
1501.722656,24238.53906
1500.087891,23944.1582
1498.451172,23997.58594
1496.814453,24214.57031
1495.177734,24151.09375
1493.541016,23962.08789
1491.904297,24122.01367
1490.265625,24204.52734
1488.628906,23920.78711
1486.990234,24083.53516
1485.351562,24284.13086
1483.710938,24191.56055
1482.072266,24205.44727
1480.431641,24260.13867
1478.792969,24171.99805
1477.152344,24271.83398
1475.511719,24292.96875
1473.869141,24392.73438
1472.228516,24183.78906
1470.585938,24251.50781
1468.945312,24400.69531
1467.302734,24426.14063
1465.658203,24498.125
1464.015625,24382.45313
1462.373047,24342.44531
1460.728516,24479.82031
1459.083984,24557.54102
1457.439453,24518.9707
1455.794922,24609.72461
1454.148438,24921.23828
1452.503906,24824.51563
1450.857422,24887.55664
1449.210938,24988.3125
1447.564453,25041.12891
1445.917969,25233.22852
1444.269531,25255.5
1442.623047,25329.98047
1440.974609,25563.94922
1439.326172,25699.22461
1437.677734,25731.52148
1436.027344,25805.83203
1434.378906,25749.70313
1432.728516,25912.3457
1431.078125,26063.33008
1429.427734,26086.82227
1427.777344,26105.95703
1426.126953,26216.27344
1424.474609,26375.74414
1422.822266,26143.05273
1421.169922,26322.71875
1419.517578,26565.94531
1417.865234,26383.96094
1416.210938,26316.25781
1414.558594,26153.18945
1412.904297,26394.79492
1411.25,26345.9082
1409.595703,26405.37109
1407.939453,26509.57617
1406.285156,26431.81445
1404.628906,26208.29102
1402.972656,26414.93359
1401.316406,26269.41992
1399.660156,26314.38867
1398.003906,25899.24609
1396.345703,26133.17188
1394.6875,25875.38086
1393.029297,25622.02148
1391.371094,25798.21094
1389.712891,25491.66211
1388.052734,25505.02734
1386.394531,25364.28516
1384.734375,25553.33203
1383.074219,25235.57031
1381.412109,25554.0957
1379.751953,25266.68164
1378.091797,25072.90039
1376.429688,25139.54297
1374.767578,25010.57813
1373.105469,24916.17383
1371.441406,24889.36719
1369.779297,24981.85352
1368.115234,24733.76758
1366.453125,24842.04688
1364.789062,24818.14453
1363.123047,24777.01953
1361.458984,24579.42578
1359.792969,24727.83008
1358.128906,24470.05664
1356.462891,24682.97852
1354.796875,24177.16602
1353.128906,24137.65234
1351.462891,24472.38086
1349.794922,24310.9707
1348.128906,24495.03125
1346.460938,24257.73828
1344.791016,24289.87109
1343.123047,24154.41211
1341.455078,24286.79102
1339.785156,24148.52344
1338.115234,24272.25781
1336.445312,24099.69922
1334.775391,24153.28125
1333.103516,23843.49023
1331.433594,24138.80273
1329.761719,24341.04492
1328.089844,23942.77148
1326.417969,24096.37109
1324.744141,24209.89258
1323.072266,24096.20508
1321.398438,24049.69531
1319.724609,23980.35742
1318.050781,24139.49023
1316.376953,24027.33398
1314.703125,23925.21289
1313.027344,24206.96484
1311.351562,24280.31445
1309.675781,24039.85156
1308,23993.42188
1306.324219,24043.95703
1304.646484,23994.69141
1302.970703,24023.82422
1301.292969,23691.05273
1299.615234,24013.67578
1297.9375,23968.72461
1296.257812,23673.19141
1294.580078,23951.47852
1292.900391,23994.80859
1291.220703,23850.28711
1289.541016,23739.96875
1287.859375,23743.48438
1286.179688,23690.11328
1284.498047,23804.5332
1282.816406,23843.56445
1281.134766,23557.13281
1279.453125,23788.01367
1277.771484,23809.97461
1276.087891,23610.36328
1274.404297,23515.91016
1272.720703,23642.96484
1271.037109,23747.25195
1269.353516,23702.49414
1267.667969,23497.43359
1265.984375,23866.93359
1264.298828,23888.82813
1262.613281,23787.35742
1260.927734,23566.85352
1259.240234,23733.35352
1257.554688,23634.80859
1255.867188,23720.4707
1254.179688,23663.04297
1252.492188,23485.27344
1250.802734,23824.32813
1249.115234,23376.24414
1247.425781,23692.5332
1245.736328,23567.25195
1244.046875,23559.42969
1242.357422,23482.31055
1240.667969,23446.22852
1238.976562,23469.5332
1237.285156,23419.33203
1235.59375,23466.65039
1233.902344,23505.47266
1232.210938,23398.79297
1230.517578,23604.24414
1228.824219,23507.46875
1227.130859,23429.08398
1225.4375,23462.21875
1223.744141,23556.01172
1222.050781,23137.69141
1220.355469,23361.26172
1218.660156,23404.24805
1216.964844,23286.50195
1215.269531,23452.10742
1213.574219,23451.35938
1211.876953,23437.92969
1210.179688,23359.71094
1208.482422,23236.45703
1206.785156,23135.7832
1205.087891,23402.55273
1203.390625,23511.58203
1201.691406,23194.2207
1199.992188,23224.46484
1198.292969,23287.04492
1196.59375,23252.57031
1194.892578,23306.67773
1193.193359,23140.08594
1191.492188,23187.16602
1189.791016,23356.45898
1188.089844,23229.28906
1186.388672,23284.74219
1184.685547,23432.83984
1182.982422,23284.67383
1181.28125,23328.84766
1179.576172,23267.76172
1177.873047,23260.01172
1176.169922,23222.80664
1174.464844,23461.86914
1172.759766,23242.375
1171.054688,23156.13477
1169.349609,23161.01953
1167.644531,23457.33203
1165.9375,23316.46484
1164.230469,23032.80469
1162.525391,23277.14258
1160.816406,23051.00391
1159.109375,23247.64453
1157.402344,23235.70117
1155.693359,23443.4082
1153.984375,23316.73047
1152.275391,23576.07031
1150.566406,23403.27734
1148.855469,23546.46484
1147.146484,23616.91992
1145.435547,23589.53516
1143.724609,23537.01758
1142.013672,23434.24023
1140.302734,23457.17773
1138.589844,23794.21289
1136.876953,23511.39063
1135.164062,23516.15039
1133.451172,23688.32617
1131.738281,23605.16602
1130.025391,23962.72266
1128.310547,23784.72852
1126.595703,23852.14648
1124.880859,23996.18555
1123.166016,23704.03711
1121.449219,23820.18164
1119.734375,24121.51367
1118.017578,24011.93555
1116.300781,23852.2832
1114.583984,24131.14258
1112.867188,24034.15234
1111.148438,23999.80859
1109.429688,24075.36719
1107.712891,23979.83789
1105.992188,23951.08594
1104.273438,24026.60156
1102.554688,24222.99805
1100.833984,24030.24414
1099.113281,24297.4043
1097.392578,24053.32422
1095.671875,24253.70703
1093.951172,24213.82227
1092.228516,24293.32227
1090.505859,24199.32227
1088.783203,24355.09766
1087.060547,24359.60742
1085.337891,24136.66992
1083.613281,24411.59961
1081.888672,24305.18945
1080.164062,24347.11914
1078.439453,24316.97656
1076.714844,24192.64063
1074.990234,24402.1582
1073.263672,24142.14648
1071.537109,24326.66016
1069.810547,24401.74414
1068.083984,24428.35742
1066.355469,24366.41016
1064.628906,24193.82227
1062.900391,24361.52539
1061.171875,24265.05859
1059.443359,24340.05078
1057.712891,24239.48047
1055.984375,24176.25977
1054.253906,23883.73242
1052.523438,24065.08984
1050.792969,23910.80078
1049.0625,24006.47266
1047.330078,23757.01758
1045.599609,23590.46875
1043.867188,23506.77539
1042.134766,23588.65039
1040.400391,23368.45313
1038.667969,23163.51563
1036.933594,23244.0293
1035.199219,23076.41797
1033.464844,23068.7207
1031.730469,22923.25781
1029.996094,22888.04688
1028.259766,22945.11523
1026.523438,22854.83984
1024.787109,22984.8418
1023.050781,22717.0625
1021.314453,22699.8125
1019.576172,22787.11523
1017.839844,22804.23828
1016.101562,22674.22461
1014.363281,22696.85938
1012.623047,22638.39258
1010.884766,22606.05859
1009.144531,22715.24219
1007.404297,22711.74609
1005.664062,22752.19531
1003.923828,22715.73828
1002.181641,22846.76172
1000.441406,22747.16797
998.699219,22684.66211
996.957031,22716.83594
995.214844,22846.36914
993.470703,23052.63281
991.728516,23047.6875
989.984375,23355.24219
988.240234,23540.70508
986.496094,23339.74023
984.75,23199.12891
983.005859,23620.04297
981.259766,23806.6543
979.513672,23972.64844
977.767578,24343.85547
976.019531,24961.1875
974.273438,25258.14844
972.525391,25783.38281
970.777344,26534.00586
969.029297,27228.25586
967.28125,27572.30469
965.53125,28569.39258
963.783203,29783.27734
962.033203,31100.44531
960.283203,33199.54688
958.533203,35346.89453
956.78125,37702.16797
955.029297,40085.08594
953.279297,42069.92578
951.527344,43933.85938
949.773438,45404.20313
948.021484,46329.84375
946.267578,47249.63281
944.515625,48059.98828
942.761719,48620.61719
941.005859,48461.66016
939.251953,48855.77734
937.496094,48786.71094
935.742188,48524.33594
933.986328,48425.41797
932.230469,48491.21094
930.472656,47937.88281
928.716797,47783.36719
926.958984,47779.88281
925.201172,47422.86328
923.443359,47102.69531
921.685547,46807.12891
919.925781,46672.03516
918.166016,46481.29297
916.408203,46461.77734
914.646484,45958.81641
912.886719,45830.79688
911.126953,45592.87891
909.365234,45402.5625
907.603516,45561.02734
905.841797,45137.46875
904.080078,45069.42188
902.316406,45145.13672
900.554688,45170.65625
898.791016,45028.09375
897.027344,45140.34375
895.263672,44747.21094
893.498047,44942.08984
891.734375,44759.0625
889.96875,44837.41797
888.203125,45003.71875
886.4375,44849.20703
884.669922,44800.29688
882.904297,44954.31641
881.136719,44841.83203
879.369141,44736.15625
877.601562,44434.5
875.832031,44711.44531
874.064453,44146.42188
872.294922,44109.875
870.525391,43796.44531
868.755859,44138.09766
866.984375,44054.3125
865.214844,43824.78125
863.443359,43514.375
861.671875,43044.88672
859.900391,43405.20313
858.128906,43283.89063
856.355469,42843.06641
854.582031,43077.8125
852.810547,42807.03906
851.035156,42159.07813
849.261719,41815.86328
847.488281,41630.38281
845.712891,41201.23828
843.9375,41286.57813
842.162109,41035.36719
840.386719,40925.56641
838.609375,40073.11719
836.832031,39734.89063
835.056641,39469.42578
833.279297,38978.1875
831.5,38835.32813
829.722656,38611.89063
827.943359,38298.51563
826.164062,37822.71875
824.384766,37572.77344
822.605469,37727.12891
820.824219,37555.17578
819.044922,37585.97656
817.263672,37870.39063
815.482422,37659.60156
813.701172,38387.875
811.917969,38710.81641
810.136719,39072.5
808.353516,39743.68359
806.570312,40661.17578
804.785156,41574.25
803.001953,42918.28906
801.216797,45081.43359
799.433594,48164.91406
797.646484,50379.53125
795.861328,50984.32031
794.076172,50719.01953
792.289062,51894.75391
790.501953,57054.73828
788.714844,62586.9375
786.927734,62509.19531
785.140625,57039.03906
783.351562,51607.33984
781.5625,49072.12891
779.773438,47823.12891
777.984375,47719.26953
776.195312,47298.98438
774.404297,46981.67578
772.613281,46991.50781
770.822266,47093.41016
769.03125,47591.50391
767.240234,47934.64844
765.447266,47593.52734
763.654297,46495.25
761.861328,45372.11719
760.068359,44763.89063
758.275391,44628.92969
756.480469,44018.46094
754.685547,43671.95313
752.890625,42919.47266
751.095703,42617.28125
749.300781,42050.35547
747.503906,41548.875
745.707031,41030.31641
743.910156,40668.93359
742.113281,40177.37891
740.316406,39327.07031
738.517578,39418.21875
736.71875,38801
734.919922,37939.57813
733.121094,37660.34766
731.322266,36940.31641
729.521484,36548.55859
727.720703,35935.27734
725.919922,35562.48438
724.119141,34814.33594
722.318359,34476.43359
720.515625,33775.26172
718.712891,33508.01172
716.910156,33012.84375
715.107422,32653.08789
713.304688,31876.05273
711.5,31941.98828
709.695312,31425.06445
707.890625,30863.33594
706.085938,30503.10352
704.28125,30188.0332
702.474609,29702.37109
700.667969,29574.17578
698.861328,29181.45703
697.054688,28935.71484
695.248047,28457.35156
693.439453,28223.76953
691.630859,28298.25
689.822266,28146.72852
688.013672,27980.74023
686.205078,28345.80859
684.394531,28145.50977
682.583984,28369.10938
680.773438,28316.72852
678.962891,28582.42188
677.150391,29098.6875
675.339844,29321.87695
673.527344,29820.60742
671.714844,30245.2793
669.902344,30549.80078
668.087891,31108.56055
666.275391,31083.33008
664.460938,31347.94141
662.646484,31437.25586
660.830078,31113.04297
659.015625,31149.70313
657.199219,30884.91992
655.382812,30528.13281
653.566406,30279.38672
651.75,29582.19141
649.933594,29778.26563
648.115234,29523.26367
646.296875,29114.57031
644.478516,29113.47266
642.660156,29019.08398
640.839844,28824.89258
639.021484,28412.75977
637.201172,28252.92188
635.380859,28324.20898
633.558594,28272.08594
631.738281,28160.93164
629.916016,27972.41797
628.09375,28311.28125
626.271484,28491.31445
624.449219,29010.84375
622.625,28953.38281
620.800781,29446.37109
618.978516,29509.37891
617.152344,29652.26563
615.328125,29666.74023
613.503906,30142.11133
611.677734,30279.52344
609.851562,30359.28516
608.025391,31114.21289
606.197266,31523.42969
604.371094,31779.43555
602.542969,32326.93945
600.714844,32756.53516
598.886719,33064.38281
597.056641,33541.97656
595.228516,34088.60547
593.398438,34513.51563
591.568359,34959.12891
589.738281,35354.92969
587.90625,36159.14453
586.076172,36567.55469
584.244141,36853.13281
582.412109,37376.00781
580.580078,37871.26563
578.746094,38518.86328
576.914062,38814.18359
575.080078,39143.26172
573.246094,39687.20313
571.412109,40397.66406
569.576172,40301.54297
567.740234,40629.99609
565.90625,41128.85938
564.068359,41397.10547
562.232422,41899.48047
560.396484,41831.74609
558.558594,42354.61328
556.720703,42656.15625
554.882812,42926.35938
553.044922,42992.34766
551.205078,43205.16797
549.365234,43617.99609
547.525391,43473.32422
545.685547,43732.64844
543.845703,43813.95313
542.003906,43941.96094
540.164062,44012.79297
538.322266,44213.36328
536.478516,44216.63672
534.636719,44183.58594
532.792969,44199.82813
530.951172,44324.96875
529.107422,44240.05859
527.261719,43916.72266
525.417969,44132.53125
523.572266,43389.64063
521.728516,43172.89453
519.880859,42828.05469
518.035156,42352.60938
516.189453,41553.80469
514.341797,41737.48047
512.494141,40812.375
510.646484,40002.78516
508.798828,40012.09766
506.949219,39065.99219
505.101562,38590.79297
503.251953,38113.21484
501.402344,37186.23047
499.550781,37088.92969
497.701172,36595.19922
495.849609,36216.59375
493.998047,35723.26953
492.146484,35151.43359
490.292969,34908.87109
488.441406,34699.95313
486.587891,34256.39453
484.734375,33918.76172
482.880859,33694.72266
481.025391,33396.02344
479.171875,33566.50391
477.316406,32930.42188
475.460938,33057.12891
473.605469,32945.54688
471.748047,32826.28906
469.892578,33153.73047
468.035156,33057.63672
466.177734,33168.72656
464.318359,33519.01953
462.460938,33745.69922
460.601562,33740.83984
458.742188,34017.5
456.882812,34327.44922
455.023438,34092.45703
453.162109,34584.66797
451.300781,34708.05078
449.439453,34619.50781
447.578125,34651.67578
445.716797,34596.55078
443.853516,34794.24219
441.990234,34814.79688
440.126953,34540.33203
438.263672,34907.16797
436.400391,34548.17969
434.535156,34546.97266
432.669922,34521.41406
430.804688,34449.73828
428.939453,34478.00781
427.072266,34394.84375
425.207031,34403.90234
423.339844,33977.71875
421.470703,34053.41016
419.603516,34063.80859
417.736328,33690.42578
415.867188,33604.97266
413.998047,33596.27734
412.128906,33601.64844
410.257812,33440.85547
408.388672,33475.64063
406.517578,33552.57031
404.646484,33560.48828
402.773438,33301.50781
400.902344,33195.84766
399.029297,33334.02734
397.15625,33056.12109
395.283203,33138.12891
393.410156,33260.91797
391.537109,33057.17188
389.662109,33093.21875
387.787109,33079.53125
385.912109,33379.36328
384.035156,33347.77734
382.160156,33368.42969
380.283203,33548.27734
378.40625,33814.625
376.529297,34014.65625
374.650391,34170.04688
372.773438,33947.44141
370.894531,34179.10938
369.015625,34338.17188
367.134766,34424.67578
365.255859,34319.16406
363.375,34378.9375
361.494141,34558.14063
359.613281,34489.50781
357.732422,34517.44141
355.849609,34690.13281
353.96875,34687.53516
352.085938,34867.72656
350.201172,34677.25391
348.318359,35107.32422
346.433594,34986.64844
344.548828,35314.99219
342.664062,35217.14453
340.779297,35556.69531
338.894531,35428.41406
337.007812,35577.69141
335.121094,35951.13672
333.234375,35755.71484
331.347656,35756.65625
329.458984,36050.04688
327.570312,36259.76172
325.681641,36011.28906
323.792969,36479.01172
321.904297,36441.83203
320.013672,36297.17578
318.123047,36413.03125
316.232422,36449.19922
314.341797,36596.55859
312.449219,36873.99219
310.558594,37127.30078
308.666016,37268.09375
306.773438,37286.33984
304.878906,37117.74219
302.986328,37451.53516
301.091797,37653.94922
299.197266,37764.17578
297.302734,38038.31641
295.40625,38062.66016
293.511719,38147.5
291.615234,38334.39453
289.71875,38793.39453
287.822266,38685.25
285.923828,38948.73047
284.025391,39166.75391
282.126953,39273.88281
280.228516,39441.38281
278.330078,39884.40625
276.429688,40057.98047
274.529297,39911.96875
272.628906,39874.17578
270.728516,39940.75391
268.828125,40277.56641
266.925781,40322.65625
265.023438,40332.53906
263.121094,40488.13672
261.21875,40300.79297
259.314453,40031.90625
257.412109,39950.19141
255.507812,40049.24609
253.601562,40332.71094
251.697266,40028.92188
249.791016,39742.82422
247.886719,39723.94922
245.980469,39766.51172
244.072266,39687.46875
242.166016,40153.58203
240.257812,39815.14063
238.349609,39706.07031
236.441406,39677.19141
234.533203,39685.88672
232.623047,40003.76172
230.712891,40094.97266
228.802734,40254.95313
226.892578,40229.72656
224.982422,40222.01563
223.070312,40494.39063
221.158203,40454.11719
219.246094,40348.86719
217.333984,40323.63281
215.419922,40178.47656
213.507812,40549.21094
211.59375,40510.20703
209.677734,40360.10547
207.763672,40163.88672
205.847656,40247.27344
203.933594,39993.77344
202.015625,39796.51172
200.099609,39560.67969
198.183594,39560.58203
196.265625,39311.19141
194.347656,38974.67188
192.429688,38436.46484
190.511719,38113.98828
188.591797,38091.78516
186.671875,37694.82031
184.751953,37093.88281
182.832031,36720.95703
180.910156,36476.35156
178.990234,35893.49609
177.068359,35448.94531
175.146484,35151.31641
173.222656,34574.10938
171.300781,34299.17578
169.376953,33640.40234
167.453125,33090.00391
165.529297,32524.94141
163.603516,31914.18555
161.679688,31381.91211
159.753906,30280.16797
157.828125,29839.08008
155.900391,29450.29492
153.974609,28692.05273
152.046875,28645.95703
150.119141,28001.05273
148.191406,27491.54297
146.261719,26724.49414
144.333984,25672.82422
142.404297,24942.44336
140.474609,24435.30469
138.542969,23512.37305
136.613281,22620.80078
134.681641,21947.44141
132.75,21088.7832
130.818359,20252.77539
128.884766,19522.26563
126.953125,18910.7832
125.019531,18173.48047
123.085938,17294.37305
121.152344,16504.625
119.216797,15650.99121
117.28125,14538.36719
115.345703,13771.99023
113.410156,12480.03906
111.474609,11561.41504
109.537109,10365.55273
107.599609,9108.540039
105.662109,8001.335938
103.724609,6661.558594
101.785156,5578.822754
99.845703,4545.875488
