#Wave,#Intensity
1055.984375,11565.80273
1054.253906,11512.21289
1052.523438,11610.58008
1050.792969,11561.14551
1049.0625,11528.29785
1047.330078,11637.63867
1045.599609,11535.78613
1043.867188,11547.11523
1042.134766,11666.03613
1040.400391,11561.48145
1038.667969,11812.71777
1036.933594,11873.60352
1035.199219,11738.74707
1033.464844,12113.79981
1031.730469,12083.65234
1029.996094,12178.85938
1028.259766,12192.77637
1026.523438,12168.13672
1024.787109,12422.93652
1023.050781,12669.36914
1021.314453,12707.93262
1019.576172,12886.79102
1017.839844,12944.54492
1016.101562,13126.02441
1014.363281,13307.42578
1012.623047,13447.51563
1010.884766,13936.57813
1009.144531,13948.70313
1007.404297,14322.06641
1005.664062,14603.26172
1003.923828,15169.91211
1002.181641,15416.48535
1000.441406,15990.9502
998.699219,16245.47266
996.957031,16934.74219
995.214844,17321.98633
993.470703,18103.96875
991.728516,18769.08789
989.984375,19490.11523
988.240234,20335.5293
986.496094,21150.44141
984.75,21947.19336
983.005859,22968.19141
981.259766,23768.31836
979.513672,24657.07422
977.767578,25232.04688
976.019531,25798.5625
974.273438,26323.79492
972.525391,26448.07227
970.777344,26767.82813
969.029297,26252.15625
967.28125,24491.55469
965.53125,22567.73047
963.783203,20430.23438
962.033203,18360.58594
960.283203,16746.57813
958.533203,15784.52051
956.78125,15162.76953
955.029297,14443.02246
953.279297,13933.70996
951.527344,13551.48047
949.773438,13417.63672
948.021484,13182.94531
946.267578,12929.26856
944.515625,12726.13086
942.761719,12484.92383
941.005859,12400.49512
939.251953,12115.87402
937.496094,12013.85547
935.742188,11890.0957
933.986328,11765.02832
932.230469,11831.9043
930.472656,11851.12793
928.716797,11492.16797
926.958984,11384.9707
925.201172,11222.06934
923.443359,11250.9209
921.685547,11041.90527
919.925781,11099.31836
918.166016,11035.79199
916.408203,10962.78418
914.646484,10869.4375
912.886719,10943.12793
911.126953,10928.55469
909.365234,10897.7002
907.603516,10728.46289
905.841797,10822.46582
904.080078,10749.6084
902.316406,10751.36035
900.554688,10782.93457
898.791016,10779.25488
897.027344,10751.18555
895.263672,10782.73731
893.498047,10835.94727
891.734375,10836.31934
889.96875,10984.2666
888.203125,11075.29785
886.4375,10859.08398
884.669922,10960.92578
882.904297,10804.34863
881.136719,10758.73926
879.369141,10734.78418
877.601562,10679.74512
875.832031,10666.62793
874.064453,10646.75977
872.294922,10528.27734
870.525391,10586.78613
868.755859,10751.95215
866.984375,10376.99805
865.214844,10492.19336
863.443359,10515.56934
861.671875,10617.19043
859.900391,10645.92285
858.128906,10744.77344
856.355469,10615.70606
854.582031,10597.23633
852.810547,10460.16895
851.035156,10553.58106
849.261719,10589.02246
847.488281,10570.57129
845.712891,10484.79688
843.9375,10586.19824
842.162109,10614.86914
840.386719,10686.59082
838.609375,10487.84473
836.832031,10546.10938
835.056641,10484.65527
833.279297,10556.33984
831.5,10632.02637
829.722656,10457.69434
827.943359,10783.29883
826.164062,10735.29004
824.384766,10664.46777
822.605469,10801.81641
820.824219,10775.31348
819.044922,10897.8125
817.263672,10755.88867
815.482422,10870.28711
813.701172,11098.65332
811.917969,11155.25977
810.136719,11536.31641
808.353516,11552.58594
806.570312,11911.94629
804.785156,12682.51074
803.001953,14129.26367
801.216797,17867.0293
799.433594,26107.79688
797.646484,39669.3125
795.861328,49957.70313
794.076172,48304.91016
792.289062,41843.05469
790.501953,43449.83203
788.714844,57407.46484
786.927734,83258.6875
785.140625,111171.9922
783.351562,111166.6016
781.5625,73986.32813
779.773438,36819.49609
777.984375,22721.04492
776.195312,19234.99219
774.404297,20561.82617
772.613281,27544.62891
770.822266,41075.125
769.03125,53504.41797
767.240234,49095.10156
765.447266,32110.86133
763.654297,20063.09961
761.861328,15509.27148
760.068359,13576.16406
758.275391,12804.41895
756.480469,12302.09668
754.685547,11913.19629
752.890625,11668.27051
751.095703,11693.69336
749.300781,11452.91211
747.503906,11489.01465
745.707031,11290.9541
743.910156,11539.88965
742.113281,11223.54883
740.316406,11093.47754
738.517578,11126.95703
736.71875,10988.98731
734.919922,10954.71289
733.121094,10827.46582
731.322266,10676.36914
729.521484,10802.84375
727.720703,10771.29102
725.919922,10661.44629
724.119141,10526.43652
722.318359,10508.22852
720.515625,10540.42871
718.712891,10473.16016
716.910156,10488.11719
715.107422,10493.78906
713.304688,10349.71191
711.5,10395.15723
709.695312,10366.40332
707.890625,10425.06641
706.085938,10396.31738
704.28125,10387.43652
702.474609,10477.81836
700.667969,10402.76367
698.861328,10460.0293
697.054688,10424.6875
695.248047,10403.90527
693.439453,10334.21777
691.630859,10461.49707
689.822266,10461.86133
688.013672,10413.34277
686.205078,10482.40137
684.394531,10506.53027
682.583984,10326.00195
680.773438,10508.55273
678.962891,10506.26367
677.150391,10514.53027
675.339844,10462.11133
673.527344,10631.28223
671.714844,10561.71875
669.902344,10419.67871
668.087891,10391.04688
666.275391,10453.34961
664.460938,10427.35645
662.646484,10397.42383
660.830078,10517.62305
659.015625,10400.78809
657.199219,10620.96973
655.382812,10597.59668
653.566406,10565.02441
651.75,10658.74414
649.933594,10687.98145
648.115234,10769.79883
646.296875,10691.20508
644.478516,10815.04004
642.660156,10683.91016
640.839844,10639.54102
639.021484,10727.84277
637.201172,10619.13867
635.380859,10736.28711
633.558594,10709.00391
631.738281,10759.15527
629.916016,10798.78906
628.09375,10800.36523
626.271484,10881.93555
624.449219,10824.49121
622.625,10885.0459
620.800781,10646.77148
618.978516,10774.16016
617.152344,10656.52832
615.328125,10487.87109
613.503906,10282.62402
611.677734,10289.54004
609.851562,10250.64356
608.025391,10275.88086
606.197266,10218.68848
604.371094,10429.65039
602.542969,10437.83106
600.714844,10283.8916
598.886719,10414.9668
597.056641,10451.89258
595.228516,10479.65625
593.398438,10555.73828
591.568359,10651.375
589.738281,10658.18359
587.90625,10804.66504
586.076172,10825.79199
584.244141,10903.0166
582.412109,11080.6543
580.580078,11028.66699
578.746094,11036.68457
576.914062,11105.96973
575.080078,11485.42969
573.246094,11721.38086
571.412109,12152.65137
569.576172,12631.92481
567.740234,12823.19141
565.90625,12849.02539
564.068359,12321.63574
562.232422,12033.93262
560.396484,12175.71777
558.558594,12286.2207
556.720703,12496.81445
554.882812,12797.0332
553.044922,12811.12695
551.205078,13269.7041
549.365234,13291.48242
547.525391,13486.03223
545.685547,13864.92871
543.845703,14282.61426
542.003906,14798.78223
540.164062,15203.09863
538.322266,15556.62598
536.478516,16329.05664
534.636719,16845.61719
532.792969,17800.27734
530.951172,18987.89453
529.107422,20545.7207
527.261719,22228.57227
525.417969,23906.79492
523.572266,25519.50977
521.728516,26447.68945
519.880859,26511.80273
518.035156,25158.35156
516.189453,22802.43359
514.341797,20315.5625
512.494141,17772.85938
510.646484,15477.02148
508.798828,13718.84082
506.949219,12575.53418
505.101562,11589.12988
503.251953,11120.06934
501.402344,10465.16797
499.550781,10130.89746
497.701172,9832.933594
495.849609,9638.391602
493.998047,9778.267578
492.146484,9610.923828
490.292969,9608.810547
488.441406,9571.867188
486.587891,9522.041992
484.734375,9544.447266
482.880859,9544.925781
481.025391,9500.292969
