#Wave,#Intensity
842.162109,13849.40332
840.386719,13756.24414
838.609375,13854.17969
836.832031,13722.04883
835.056641,13560.38672
833.279297,13470.05664
831.5,13412.02734
829.722656,13301.60645
827.943359,13363.22852
826.164062,13195.09668
824.384766,13197.61523
822.605469,13236.3877
820.824219,12928.76465
819.044922,13021.26856
817.263672,12894.98926
815.482422,12866.70703
813.701172,12955.13672
811.917969,12822.24512
810.136719,12844.94531
808.353516,12931.97949
806.570312,12918.45703
804.785156,12862.0625
803.001953,13053.52637
801.216797,13212.76172
799.433594,13251.41113
797.646484,13326.18945
795.861328,13410.30469
794.076172,13343.16602
792.289062,13573.07129
790.501953,13441.71875
788.714844,13525.73242
786.927734,13746.08594
785.140625,13764.49512
783.351562,13921.88672
781.5625,13928.22168
779.773438,13949.24805
777.984375,14167.93164
776.195312,14235.62988
774.404297,13981.56152
772.613281,14157.38184
770.822266,14071.57617
769.03125,14057.85059
767.240234,14102.82031
765.447266,14161.10449
763.654297,14162.03125
761.861328,14166.95703
760.068359,14001.29395
758.275391,13983.59863
756.480469,13909.96094
754.685547,13921.5918
752.890625,13722.83398
751.095703,13829.0166
749.300781,13645.00391
747.503906,13539.5791
745.707031,13718.90137
743.910156,13358.12695
742.113281,13187.66992
740.316406,13267.23535
738.517578,13269.66992
736.71875,13018.27637
734.919922,12902.5127
733.121094,12762.8877
731.322266,12610.04199
729.521484,12718.83496
727.720703,12390.83398
725.919922,12243.47559
724.119141,12206.31445
722.318359,11992.72656
720.515625,12002.05566
718.712891,11766.06055
716.910156,11597.78125
715.107422,11525.00879
713.304688,11445.6416
711.5,11431.22754
709.695312,11185.0127
707.890625,10912.41699
706.085938,10952.41211
704.28125,10836.18652
702.474609,10790.1543
700.667969,10654.16602
698.861328,10637.29492
697.054688,10609.85059
695.248047,10395.97168
693.439453,10367.26758
691.630859,10354.43652
689.822266,10107.71484
688.013672,10231.02344
686.205078,9918.391602
684.394531,10040.36523
682.583984,10081.74805
680.773438,10053.15137
678.962891,10045.68262
677.150391,10160.92285
675.339844,10017.56055
673.527344,10144.625
671.714844,10246.58106
669.902344,10314.21582
668.087891,10186.75879
666.275391,10231.97559
664.460938,10370.70801
662.646484,10506.74512
660.830078,10347.75
659.015625,10586.42285
657.199219,10495.92383
655.382812,10452.83887
653.566406,10372.93262
651.75,10548.25
649.933594,10439.42383
648.115234,10280.68066
646.296875,10413.83594
644.478516,10340.59277
642.660156,10351.47559
640.839844,10479.27051
639.021484,10417.87988
637.201172,10440.55469
635.380859,10430.39844
633.558594,10509.49805
631.738281,10424.53125
629.916016,10535.08398
628.09375,10388.49805
626.271484,10519.99121
624.449219,10576.69238
622.625,10497.04297
620.800781,10674.29297
618.978516,10441.35742
617.152344,10627.70996
615.328125,10626.69629
613.503906,10543.19141
611.677734,10555.28711
609.851562,10687.78809
608.025391,10655.35449
606.197266,10693.58106
604.371094,10803.72656
602.542969,10737.28809
600.714844,10890.51856
598.886719,10892.05762
597.056641,10851.77734
595.228516,11036.23731
593.398438,11029.90332
591.568359,11069.28125
589.738281,11184.36914
587.90625,11285.04688
586.076172,11350.44141
584.244141,11311.42285
582.412109,11453.74902
580.580078,11508.62793
578.746094,11597.38574
576.914062,11589.63086
575.080078,11607.94727
573.246094,11692.71289
571.412109,11915.53906
569.576172,11853.0127
567.740234,11958.50195
565.90625,12019.67773
564.068359,11987.10645
562.232422,12229.14063
560.396484,12239.47168
558.558594,12305.73242
556.720703,12408.37891
554.882812,12634.50195
553.044922,12607.0332
551.205078,12602.96973
549.365234,12609.30176
547.525391,12557.1709
545.685547,12679.10449
543.845703,12671.12891
542.003906,12757.92969
540.164062,12849.88281
538.322266,12970.34375
536.478516,12916.89941
534.636719,12859.58594
532.792969,13014.97754
530.951172,12971.92871
529.107422,13007.96875
527.261719,13046.58496
525.417969,13038.53809
523.572266,12841.36523
521.728516,12738.82129
519.880859,12664.80859
518.035156,12936.47266
516.189453,12705.83984
514.341797,12608.58887
512.494141,12450.5752
510.646484,12416.79785
508.798828,12367.51758
506.949219,12141.13672
505.101562,11973.02148
503.251953,11972.97461
501.402344,11814.01172
499.550781,11835.95801
497.701172,11701.62988
495.849609,11624.17188
493.998047,11589.34473
492.146484,11497.74609
490.292969,11243.61133
488.441406,11284.99902
486.587891,11112.27344
484.734375,11013.12109
482.880859,10910.14356
481.025391,10872.94434
479.171875,10678.55176
477.316406,10767.67188
475.460938,10610.74023
473.605469,10689.53223
471.748047,10485.04883
469.892578,10691.26367
468.035156,10502.31055
466.177734,10548.88965
464.318359,10550.42578
462.460938,10458.08008
460.601562,10557.35254
458.742188,10606.44629
456.882812,10526.99902
455.023438,10576.07617
453.162109,10612.28516
451.300781,10649.76172
449.439453,10838.74023
447.578125,10723.37891
445.716797,10738.98535
443.853516,10898.30273
441.990234,10840.73535
440.126953,10916.58691
438.263672,10893.66211
436.400391,10959.21094
434.535156,11004.2207
432.669922,10905.68066
430.804688,11051.89844
428.939453,10936.73731
427.072266,10930.4834
425.207031,11089.40039
423.339844,10948.70313
421.470703,10973.16406
419.603516,11002.73047
417.736328,11034.84277
415.867188,10876.37305
413.998047,10973.70996
412.128906,11031.37305
410.257812,10945.86035
408.388672,10980.50098
406.517578,10852.87598
404.646484,10832.59766
402.773438,11085.60449
400.902344,10864.83789
399.029297,10876.47852
397.15625,10846.00098
395.283203,10935.46777
393.410156,10878.20117
391.537109,10947.21484
389.662109,10974.12109
387.787109,10911.7832
385.912109,10913.19531
384.035156,11049.66797
382.160156,10811.55469
380.283203,10987.4707
378.40625,10978.67481
376.529297,11139.19824
374.650391,11069.27832
372.773438,11124.0918
370.894531,11106.36523
369.015625,11083.55762
367.134766,11323.99023
365.255859,11302.41406
363.375,11161.36621
361.494141,11319.0166
359.613281,11333.0293
357.732422,11355.92578
355.849609,11396.59082
353.96875,11471.51856
352.085938,11479.13379
350.201172,11567.96875
348.318359,11482.93359
346.433594,11588.21777
344.548828,11507.01856
342.664062,11643.94824
340.779297,11687.00684
338.894531,11738.91797
337.007812,11656.48633
335.121094,11747.65234
333.234375,11790.64648
331.347656,11918.46289
329.458984,11994.31543
327.570312,11890.39746
325.681641,12087.70508
323.792969,12050.86523
321.904297,11995.06836
320.013672,12169.45508
318.123047,12076.98828
316.232422,12203.24512
314.341797,12229.60547
312.449219,12132.12988
310.558594,12325.23828
308.666016,12254.30566
306.773438,12405.63086
304.878906,12589.71094
302.986328,12685.36035
301.091797,12711.56738
299.197266,12615.39258
297.302734,12560.88086
295.40625,12724.54102
293.511719,12629.68555
291.615234,12684.86035
289.71875,12969.35645
287.822266,12987.89356
285.923828,12881.72363
284.025391,13013.60742
282.126953,13001.9043
280.228516,13053.1416
278.330078,13159.72754
276.429688,13170.64356
274.529297,13234.38574
272.628906,13231.44531
270.728516,13277.54102
268.828125,13265.79004
266.925781,13486.54883
265.023438,13249.84082
263.121094,13388.84863
261.21875,13453.69238
259.314453,13456.97852
257.412109,13437.66602
255.507812,13398.2793
253.601562,13463.05957
251.697266,13339.62793
249.791016,13492.19043
247.886719,13491.69629
245.980469,13502.48535
244.072266,13463.13086
242.166016,13544.0957
240.257812,13445.86231
238.349609,13491.7207
236.441406,13498.73633
234.533203,13753.65039
232.623047,13620.40527
230.712891,13692.46094
228.802734,13696.91895
226.892578,13672.60254
224.982422,13684.56543
223.070312,13681.5166
221.158203,13777.22559
219.246094,13780.40527
217.333984,13869.79981
215.419922,13760.52344
213.507812,13803.66797
211.59375,13620.7793
209.677734,13666.43164
207.763672,13722.04785
205.847656,13721.48438
203.933594,13668.52148
202.015625,13608.09766
200.099609,13654.94434
198.183594,13391.32813
196.265625,13377.12305
194.347656,13485.04981
192.429688,13163.08789
190.511719,13484.0166
188.591797,13180.87598
186.671875,13099.49512
184.751953,12999.47656
182.832031,12719.0459
180.910156,12821.96777
178.990234,12489.4541
177.068359,12623.47168
175.146484,12386.8916
173.222656,12205.11328
171.300781,12109.17383
169.376953,11903.92871
167.453125,11818.03516
165.529297,11651.44824
163.603516,11565.64746
161.679688,11342.08203
159.753906,11188.12207
157.828125,11107.44434
155.900391,10874.20313
153.974609,10595.17188
152.046875,10474.99609
150.119141,10344.9541
148.191406,10072.42383
146.261719,9840.90918
144.333984,9656.580078
142.404297,9474.808594
140.474609,9262.158203
138.542969,8970.360352
136.613281,8676.216797
134.681641,8468.835938
132.75,8322.175781
130.818359,8027.135254
128.884766,7844.771973
126.953125,7368.207031
125.019531,7087.174805
123.085938,6866.829102
121.152344,6613.218262
119.216797,6279.421387
117.28125,5885.253418
115.345703,5612.274414
113.410156,5187.567871
111.474609,4681.589355
109.537109,4321.448242
107.599609,4042.893799
105.662109,3493.106689
103.724609,2995.358398
101.785156,2569.340576
99.845703,2175.561279
