Raman Shift (cm-1),Processed Intensity
159.26151312198635,0.0
162.17892251266312,0.011274424600215978
165.06070388440276,0.04033276700120657
167.97629817665074,0.08865500039792171
170.89098012548493,0.09031406305728688
173.77006778237046,0.10672132741145941
176.68293717714914,0.12397337943079062
179.59489550712533,0.16283618600178823
182.50594319967058,0.16177562203451287
185.38144153980102,0.20854533043515136
188.29068006676243,0.17368557160384498
191.19900923170644,0.22181617272742188
194.07182265961455,0.23720633000276617
196.97834519226308,0.23183222127451544
199.8839596359394,0.2566607664020682
202.75409191031576,0.25538575184316425
205.65790225025557,0.28505358679518
208.5608057718964,0.25637868454751434
211.42826064439942,0.2806785832840287
214.32936258615155,0.3252197058715881
217.22955897789507,0.29140398015726754
220.09434019320543,0.3184347474551643
222.9927375242005,0.27638965056981496
225.89023057112718,0.2914552199130367
228.75234186693342,0.27738125287759324
231.64803836756255,0.2847317626684219
234.54283184768065,0.2581265067673551
237.4022769547155,0.28428983489928544
240.2952763983085,0.27348194329106557
243.18737408261222,0.24878365837429212
246.04415672466348,0.2708341887200936
248.93446287752522,0.264145432748327
251.82386852998388,0.2770086336166705
254.67799242389083,0.2730284378560022
257.565609045334,0.27040709866136037
260.41796602711474,0.3036784388294989
263.3037952786035,0.30692415458531674
266.18872612093764,0.2916487473220832
269.0384305290536,0.28422570212921977
271.9215764941182,0.3102661633441874
274.8038253026716,0.31063387765893574
277.65088083558294,0.3303271711574389
280.5313472549242,0.2761079534677505
283.37664243438485,0.27522263221718246
286.2553281173605,0.2767764247058853
289.13311872473423,0.25739072092317905
291.97577117291803,0.260108713866438
294.85178352428557,0.2422676505671704
297.6926797004962,0.24632441682291095
300.5669154435891,0.29315692313493635
303.44025818556474,0.26590204045948035
306.2785177554506,0.23826707894717974
309.150086361853,0.23205608203805064
311.98659372863403,0.26549297245715986
314.85638984211255,0.23391793790013954
317.69114662786524,0.20407214702097928
320.55917188903913,0.21417220128781267
323.42630704161274,0.22823419275519882
326.25843576130865,0.21624238906514673
329.1238025236089,0.2259830960902227
331.9541847135806,0.24295804251313466
334.8177847211591,0.24364397193076737
337.6464219965019,0.1928597403468317
340.5082568828984,0.19935981538586414
343.3351508567066,0.20537653613880485
346.1952222534492,0.20431368132623867
349.0203745368344,0.19108829190849647
351.8786840734356,0.17242967700017026
354.7361080202609,0.17208724755452223
357.55864557949826,0.1734222354876781
360.4143101115624,0.1895437403066732
363.23511000427607,0.15692170525623422
366.08901674608205,0.1606951002968506
368.90808057645336,0.17288575899715156
371.7602311504961,0.1723371359765055
374.57756052071636,0.1843217259558017
