Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,433.41049536585496,78.70110187884042,0.058274440271092194,0.0582744402710922
2,voigt,536.4412182930982,43.1681091385686,0.346979852196826,0.346979852196826
3,voigt,578.7513988022816,20.216928438721194,0.06882351865223435,0.06882351865223435
4,voigt,754.9999999999999,7.457359139747402,0.09999999999999999,0.09999999999999999
5,voigt,778.4547864599559,10.240391713310677,0.617053173045119,0.617053173045119
6,voigt,757.6272703863009,37.910017526707115,0.4608350314699485,0.46083503146994853
7,voigt,859.865501378258,45.52522423002733,0.25363223674472174,0.25363223674472174
8,voigt,917.3934517468356,27.99363298615512,0.24071923599050646,0.24071923599050646
9,voigt,943.6155505067708,17.722747296843544,0.4184124948571485,0.4184124948571485
10,voigt,942.6898346920348,81.55134780111625,1.5884626318861054e-38,1.5884626318861054e-38
11,lorentz,1343.4009614110714,24.053450438320453,0.43028464553033025,0.011377745237980297
12,lorentz,1434.9999999999998,199.99999999999997,30.550108995257037,0.09723074255411052
13,lorentz,1634.9999999999998,199.99999999999997,22.943431565230778,0.07303079793946231
