Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,201.4328417326164,47.00952292142285,5.050216566448419,0.09549011510980955
2,voigt,247.42065445631957,163.7582032581548,8.978719145289302,0.05247387458235266
3,voigt,508.2998281569092,53.239358665179296,14.530105335366173,0.20454759024179778
4,voigt,540.7083240411147,45.92694289692204,19.930805668612148,0.32397183092224635
5,voigt,578.4884235437901,5.883666444478175,0.8335155260135373,0.08954497368680625
6,voigt,648.0600680392284,23.55241959831976,4.085527553855686,0.12817415851210429
7,gauss,758.7917495260477,70.3979599478605,40.687619936016716,0.5424542103099865
8,lorentz,773.8299640619202,33.84863747299014,18.445733152184197,0.3468413074965275
9,lorentz,800.0562012380991,2.0000000000000004,0.21797677488851327,0.058904258619279254
10,lorentz,711.1745694249327,12.074856366012783,1.5178004754200518,0.07996403790366276
11,voigt,829.4143819791096,26.90306802324247,6.640662973907754,0.18242404332900222
12,voigt,935.07178577601,1.6375882648150428,0.35968039730268364,0.059463683453487765
13,voigt,918.2316583329188,29.393123364798758,9.793187693730392,0.24649991432266402
14,gauss,871.9039389061427,80.10403473798671,27.7086040476084,0.3248679886655177
15,voigt,879.3761241306723,1.7419095935804156,0.4777673993116955,0.0771253261670813
16,gauss,1171.0460282056965,151.58731558463467,4.416169728797955,0.027367938152088767
17,lorentz,1381.0334686008273,181.5276016922069,29.7248476732995,0.10424543160365017
18,lorentz,1570.5926669670675,110.7801750392059,14.754088007835863,0.08477565094232545
