Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,415.5855245611333,90.25220464153517,0.09999999999999999,0.09999999999999999
2,voigt,515.0000001905822,99.99999273212642,0.39999999999999997,0.39999999999999997
3,voigt,555.0071755928327,99.99990554854057,0.1447217725756106,0.1447217725756106
4,voigt,685.0000000000001,97.73506812381227,0.09999999999999999,0.09999999999999999
5,voigt,735.000000000614,99.99999999999999,0.3595780408753626,0.3595780408753626
6,voigt,773.2930488176931,36.42158204387596,0.5761654058877308,0.5761654058877308
7,voigt,836.4246284664363,20.03485992923358,0.11304638827107856,0.11304638827107856
8,voigt,878.0902457186822,47.64624422525702,0.3887800164440041,0.3887800164440041
9,voigt,937.9529039704074,36.36539976064881,0.43111433866440013,0.43111433866440013
10,voigt,997.3323821734472,14.941499163578333,0.14424144069690162,0.14424144069690162
11,lorentz,1335.0000000000002,130.1282417348606,57.01937810228792,0.27885665378765107
12,lorentz,1434.9999999999998,199.99999999999997,129.75881603435454,0.4129787568980935
13,lorentz,1606.455629895328,199.99999999999997,128.72827076911102,0.4097483878589927
