Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,gauss,1109.9999999999998,235.47999999999996,27.186952563222526,0.10845848467559605
2,lorentz,1444.9999999999998,199.99999999999997,380.74879831345515,1.2118964015884182
