Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,lorentz,521.7648928627348,19.44905121037087,9.758324228249744,0.3194117364921669
2,lorentz,565.7992652407597,31.798616596240308,3.1810591304741083,0.06368306759223911
3,lorentz,768.4636958487112,5.322908547649627,2.392187538191074,0.273660755034794
4,lorentz,784.3904124934455,5.800054834957319,9.838679961185942,1.0121676912298332
5,lorentz,796.2343084340669,5.30307067588844,3.044292166081581,0.3583683266180914
6,voigt,970.5765702921677,12.355597364906,0.21379892693655886,0.21379892693655886
7,lorentz,1517.4437909983499,82.34887292770111,5.263352193016359,0.040680610484997964
8,lorentz,1899.9999999999998,199.99999999999997,62.831853071795855,0.19999947441482355
