Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,418.4063666147547,54.142910016648024,0.09999999999827834,0.09999999999827834
2,voigt,543.7813246020651,42.682232887955884,0.3182002325577496,0.3182002325577496
3,voigt,567.6332959314186,98.06410666239803,0.19999921914415297,0.19999921914415297
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,772.4426342220492,39.92777092741471,0.6162061932940319,0.6162061932940319
6,voigt,793.9998832496191,6.732379059823217,0.4311339470374141,0.4311339470374141
7,voigt,869.0243834106584,51.671653925011995,0.4912104108192122,0.4912104108192122
8,voigt,924.9999999999999,32.22158575286614,0.4337446666256227,0.4337446666256227
9,voigt,947.2243229575189,14.779254275234644,0.4534039921228494,0.4534039921228494
10,voigt,971.5780546330977,4.801637109079579,0.1439441403898463,0.1439441403898463
11,lorentz,1335.0000000000002,199.99999999999997,21.557721030623384,0.0686103219988452
12,lorentz,1411.604163047897,199.99999999999997,68.34957019871155,0.21756255608772182
13,lorentz,1602.0319410139741,199.99999999999997,65.22701868245015,0.20761007890822233
