Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,423.0033665496782,55.13671274156959,0.09999999999999999,0.09999999999999999
2,voigt,550.7641621507454,44.92098747964029,0.2519097643878029,0.2519097643878029
3,voigt,555.0000000000001,99.99999999999996,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,776.3681998825881,39.905232187462104,0.5681661916136426,0.5681661916136426
6,voigt,798.19710342505,6.183061020714076,0.4576361243213105,0.4576361243213105
7,voigt,866.8642941687319,46.59077292729549,0.39373751899068665,0.39373751899068665
8,voigt,924.9999999999999,39.97835643546703,0.46562082248221026,0.46562082248221026
9,voigt,952.7829353053651,16.777514024573563,0.4264442093535892,0.4264442093535892
10,voigt,977.4560967733607,4.954934131923013,0.18132704509808084,0.18132704509808084
11,lorentz,1335.0000000000002,199.99999999999997,21.818900594690625,0.06944156079095669
12,lorentz,1414.5915673987556,199.99999999999997,59.6769350387968,0.1899479898872664
13,lorentz,1608.1339927447852,199.99999999999997,62.07542750612739,0.1975893962994805
