Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,454.99999999999994,99.99999999999999,0.09999999999999999,0.09999999999999999
2,voigt,515.0000000005265,99.99999999999999,0.39999999999999997,0.39999999999999997
3,voigt,555.0000000000084,99.99999999999999,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,78.04043913802867,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.4623347220172188,0.46233472201721876
6,voigt,778.6708402493548,13.626930595380086,0.0825161247303945,0.0825161247303945
7,voigt,854.0450875500972,73.7507066679804,0.4682544398507367,0.4682544398507367
8,voigt,921.3822483749173,35.309811436743665,0.2187496145023766,0.2187496145023766
9,voigt,959.4875370908234,16.807309247752535,0.17688302625340768,0.17688302625340768
10,voigt,992.1747916923188,16.60916907772844,0.1981447257192511,0.1981447257192511
11,lorentz,1343.9589155279432,199.99999999999997,100.39307539999822,0.3195599085874721
12,lorentz,1434.9999999999998,199.99999999999997,219.62401812705227,0.698989531216599
13,lorentz,1632.1031548538706,199.99999999999997,124.11533032868108,0.3950525731165086
