Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,437.9756281218709,73.55351654374326,0.07834878617200698,0.07834878617200698
2,voigt,532.7274525073369,45.52587161553046,0.13658628753152685,0.13658628753152685
3,voigt,611.774226749652,1.000044671590583,0.01447884662330795,0.01447884662330795
4,voigt,721.155100066492,50.049256276609086,0.09999999999999999,0.09999999999999999
5,voigt,760.318029400032,29.806909378124786,0.36949111999292966,0.36949111999292966
6,voigt,778.915426722013,15.527761123646423,0.6919260222399699,0.6919260222399699
7,voigt,871.5251427852878,58.62894771816151,0.1759645424889565,0.1759645424889565
8,voigt,924.9999999999999,25.037565101876748,0.1557911558745721,0.1557911558745721
9,voigt,948.138502264976,15.555194408552419,0.22627037381766316,0.22627037381766316
10,voigt,955.4171278919291,3.2766789118111124,0.035617164371517254,0.035617164371517254
11,lorentz,1335.0000000000016,79.29661015765039,10.612735692863724,0.08512339767274815
12,lorentz,1434.9999999999998,199.99999999999997,40.85248693990425,0.1300197534799523
13,lorentz,1578.025365033875,199.99999999999997,44.08239472955415,0.14029795848857043
