Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,422.2661288557981,50.65276078602576,0.09999999999999999,0.09999999999999999
2,voigt,548.3889759267621,47.089471143911176,0.28743690281391615,0.28743690281391615
3,voigt,557.674623319413,99.99999999999999,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,777.5008069048946,44.27556899008408,0.6217868348053306,0.6217868348053306
6,voigt,795.9862388273112,5.690781352395556,0.3718621212052486,0.3718621212052486
7,voigt,851.3414036884935,24.035864645503345,0.19497467239662655,0.19497467239662655
8,voigt,888.9896825272675,48.02324704806528,0.41640306647176073,0.41640306647176073
9,voigt,938.9939240868634,37.54922646962561,0.48370785283715856,0.48370785283715856
10,voigt,950.0711868154951,11.297723425340342,0.27101526080497207,0.27101526080497207
11,lorentz,1335.0000000000002,199.99999999999997,23.984020769972876,0.07633234447728847
12,lorentz,1418.9883197200877,199.99999999999997,65.27098454057999,0.20776381755344692
13,lorentz,1613.8728375254468,199.99999999999997,65.3367402465028,0.2079677507188188
