Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,390.85898963446897,73.05509507419613,0.03938789016163538,0.03938789016163538
2,voigt,538.2047211185342,56.700495924144086,0.09873870883754074,0.09873870883754074
3,voigt,624.9999999999999,99.99999999999999,0.009675913203251755,0.009675913203251755
4,voigt,733.6859153851833,41.19742338367204,0.09999999999999999,0.09999999999999999
5,voigt,770.9419690060971,17.822917765828173,0.82720214595696,0.8272021459569601
6,voigt,791.4969190456281,1.1140577213337222,1.4963244115612185e-24,1.4963244115612185e-24
7,voigt,858.794271270678,24.997936846661787,0.05267933629097594,0.05267933629097594
8,voigt,918.5004940823901,38.946066465882325,0.10898609003496236,0.10898609003496235
9,voigt,943.8320991199258,13.761509169272735,0.5452644155929698,0.5452644155929698
10,voigt,976.1094349829286,1.8110933300196261,1.3557292039260792e-07,1.3557292039260792e-07
11,lorentz,1336.0143725473042,2.0000000013252195,0.007224714096255454,0.002215432379801768
12,lorentz,1434.9999999999998,141.77154805187467,25.357165212805675,0.11383446137931975
13,lorentz,1634.9999999999998,199.99999999999997,27.57120870729592,0.08776138679711135
