Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,421.2094481863393,49.84642924738216,0.09999999999999844,0.09999999999999844
2,voigt,541.0899252117501,44.14483004095731,0.3742110331750441,0.3742110331750441
3,voigt,568.5014467095751,99.86782969083968,0.19999403281042422,0.19999403281042422
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,766.0451898518085,41.86585571790766,0.6387596031091252,0.6387596031091252
6,voigt,788.8888490933683,8.934009080524094,0.3604225423439046,0.3604225423439046
7,voigt,868.8856518285633,59.02540398249923,0.5429081674934784,0.5429081674934784
8,voigt,920.8610769956822,30.88227797040218,0.35641580550282653,0.35641580550282653
9,voigt,941.4356241564831,15.314934579946836,0.4346376585635647,0.4346376585635647
10,voigt,967.7777832281288,6.059209898098972,0.08657299772444636,0.08657299772444636
11,lorentz,1335.0000000000073,199.99999999999997,34.130932381435464,0.1086262438169879
12,lorentz,1416.8731868329717,199.99999999999997,61.247582239010804,0.19495253022009368
13,lorentz,1602.5962900806667,199.99999999999997,66.54869520151769,0.21180817981573385
