Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,lorentz,522.5707833507341,18.917177646649677,5.043506213359934,0.16839382945311804
2,lorentz,566.6834618163213,20.897769287247122,1.0456896455391265,0.031680118108061414
3,lorentz,768.376152022575,4.5768258690844394,3.140393733733868,0.40373187653730547
4,lorentz,784.4955072924214,5.97321152991032,10.030287823240606,1.0213650774191767
5,lorentz,795.279640383123,5.973187417810766,3.187044613744425,0.3272596285547575
6,lorentz,976.293284502414,32.83081426927412,8.212130031856068,0.1591965022395277
7,lorentz,1523.0513969947785,73.62854240752593,5.745980002888574,0.049681540907235394
8,lorentz,1710.809598586276,48.803861152755694,1.6604977738754776,0.02164373833109934
