Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,412.76383887560377,42.55541369640079,0.09999999999999999,0.09999999999999999
2,voigt,515.0041239165524,69.41279672397107,0.34060188978112105,0.34060188978112105
3,voigt,624.784687126056,29.13289926803247,0.03995190486475962,0.03995190486475962
4,voigt,685.0000000000001,62.703516579937435,0.09999999999999999,0.09999999999999999
5,voigt,756.161073944208,53.27146992677278,0.4799903586101057,0.4799903586101057
6,voigt,778.3602317742965,19.19838151554143,0.5256721226988527,0.5256721226988527
7,voigt,840.6408384939818,18.504298620956735,0.09058561883294992,0.09058561883294994
8,voigt,894.1908492793124,68.93082605023282,0.3458963083770475,0.3458963083770475
9,voigt,943.7262989205249,23.531653435290288,0.2617334269710826,0.2617334269710826
10,voigt,958.9316417938212,1.0000000000000002,0.03903291091250901,0.03903291091250901
11,lorentz,1335.0000000000002,126.25273165275836,39.60536930098196,0.19963378030213952
12,lorentz,1434.9999999999998,199.99999999999997,91.13175918462906,0.29004180041254596
13,lorentz,1596.8905199711462,199.99999999999997,81.1482630157918,0.25829486571563
