Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,239.95187409875635,80.30890441771368,19.153329300848938,0.19999999999999998
2,voigt,235.97258453393118,77.1105233831509,18.362587263164347,0.19999999999999998
3,voigt,249.13783959173765,80.43164806543504,19.502962406865226,0.19999999999999998
4,voigt,538.3568007227227,78.18856988447186,20.72202492192993,0.19999999999999998
5,voigt,507.3306567724656,84.47453577330343,44.57408314020142,0.39999999999999997
6,voigt,672.5830660201281,14.822222280762182,2.0784343044685314,0.10349677928416698
7,lorentz,769.5115148347903,27.676176111155307,7.376449859400481,0.16921109074275553
8,lorentz,769.4954511134817,40.061889811746305,7.564909167481402e-09,1.200486677012138e-10
9,lorentz,793.7410362902237,19.370545854663153,4.668506584172259,0.15246666350595015
10,gauss,756.6592186259296,104.7843798199544,64.68964426391179,0.5799647175013558
11,voigt,838.9024552034463,27.256105772411395,2.6181837398828374,0.07059740893719546
12,voigt,953.2004339106163,17.79472272688426,2.4075791608908093,0.0982267377940733
13,voigt,930.8848230960716,25.461258752070055,4.940548893393777,0.14349245443699696
14,gauss,876.3348477586173,105.21643007951042,57.95686731390979,0.5172695245733344
15,voigt,887.6492996338197,26.011591687001896,1.8807182716810773,0.05340184445954142
16,lorentz,1379.3282891193282,152.1452533629413,47.79784102435742,0.199993945402951
17,lorentz,1426.9012335877073,162.13806873927308,50.93717656185372,0.19999080868214075
18,lorentz,1427.47098375951,161.20924240494818,50.645377163016136,0.1999614387944817
