Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,206.19946514602466,24.888841808014845,7.729379458028474,0.24555051450679286
2,voigt,224.1112417351199,32.01868936807284,15.02485011492151,0.36615134968257906
3,voigt,259.2562148153325,70.88399308746405,45.71279187109975,0.5172578771243233
4,voigt,473.0848853942111,39.462557997455164,10.568323908826406,0.19999999999999998
5,voigt,511.9864228602739,61.743108314534894,32.85652675271277,0.39999999999999997
6,voigt,551.7380158131291,61.56861405898003,32.82713844806642,0.4
7,voigt,689.4199834971266,4.338724034742852,0.8542835376163121,0.13600396203064724
8,lorentz,720.3029019321413,2.0000000000518834,0.7387404948863401,0.09749738705379164
9,lorentz,792.7169484948073,9.47506774971835,2.089781036462142,0.13556591096667472
10,lorentz,773.3418560737467,28.238681138159155,9.615321059387192,0.21658940755317727
11,gauss,734.3052976873136,104.06485434072295,33.630060125709555,0.30354818557012503
12,voigt,834.6317528805321,39.152420138711506,6.068978354923531,0.1150291454889557
13,voigt,973.1627026804005,13.267118254826762,0.7932707761329386,0.044084846493395564
14,voigt,927.0775168925817,1.6375882028637059,0.4605572723394328,0.10653042645646407
15,gauss,865.9929647287062,148.44489919781657,85.8304294993647,0.5431176100947389
16,voigt,888.8510855676553,8.260368877719404,0.6695130789035657,0.058687185583462614
17,gauss,1105.3364468072575,2.4102371965195637,1.0594561521549855e-26,2.7271730859009205e-27
18,lorentz,1416.2819658017124,166.9473830420684,226.53673500498954,0.8638501961518698
19,gauss,1581.779739486129,17.700124043586307,0.8667378810960046,0.045999495459990235
