Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,385.05495819246727,99.7515660828232,0.03879596203839225,0.03879596203839225
2,voigt,534.5999275144477,52.961823359252286,0.09772960698586576,0.09772960698586576
3,voigt,603.6878614344362,1.0000000000000002,0.01903515870139185,0.01903515870139185
4,voigt,722.2225115436045,67.88020212665764,0.08580037381620537,0.08580037381620535
5,voigt,759.1486110941213,24.287565934745736,0.2753198278156801,0.2753198278156801
6,voigt,778.1335679714009,15.038934774623096,0.7626542547204338,0.7626542547204338
7,voigt,868.770371610745,49.66443523118142,0.10475075557317076,0.10475075557317076
8,voigt,924.9999999999999,28.734963453188232,0.1308091776876343,0.1308091776876343
9,voigt,951.424959854922,12.656561962643982,0.36366158891422623,0.36366158891422623
10,voigt,972.7889369877472,1.0001546009808413,0.011072020232779601,0.011072020232779601
11,lorentz,1335.0000000000002,51.01568016520963,2.286222211116435,0.02846555734403456
12,lorentz,1434.9999999999998,199.99999999999997,30.49127048380496,0.09704347932175506
13,lorentz,1581.7220210941127,199.99999999999997,27.910967962941797,0.08884336722137307
