Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,452.15531254956136,99.99993931679772,0.09999999999999999,0.09999999999999999
2,voigt,515.0000065899136,99.9999990159165,0.39999999999999997,0.39999999999999997
3,voigt,555.0171668341426,99.99998396714614,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999957,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.3829259402743317,0.3829259402743317
6,voigt,797.0903958603344,46.64085549695712,0.15872041453550137,0.15872041453550137
7,voigt,837.9472639019441,18.437662541905105,0.165845239901412,0.165845239901412
8,voigt,889.4237258896687,58.87531422218906,0.3291802684345151,0.3291802684345151
9,voigt,960.7437590299419,21.86429130752382,0.06954474333953997,0.06954474333953997
10,voigt,1009.9999999999845,99.99999658795421,0.24791934062691573,0.2479193406269157
11,lorentz,1335.4041253001249,199.99999999999997,76.97091561992951,0.24499014709332922
12,lorentz,1434.9999999999998,199.99999999999997,236.9355223989017,0.7540862385750539
13,lorentz,1630.983050441295,199.99999999999997,106.71114694997549,0.33965964418293376
