Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,454.9999999999031,99.99999999994655,0.09999999999992805,0.09999999999992805
2,voigt,515.0000000044089,99.9999999998605,0.39999999999909025,0.39999999999909025
3,voigt,555.0000000055408,99.99999999973689,0.19999999999982096,0.19999999999982096
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.5053325284714328,0.5053325284714328
6,voigt,772.9523739264562,30.693808448577563,0.31296681118114084,0.31296681118114084
7,voigt,884.9522589978599,99.99999999999999,0.5785979936801631,0.5785979936801631
8,voigt,918.7668238712488,6.29718218003637,0.0867341917992837,0.0867341917992837
9,voigt,947.8768601879349,24.124440453260885,0.13901887505140523,0.13901887505140523
10,voigt,989.8042171530981,10.312711358549864,0.07893602017033946,0.07893602017033946
11,lorentz,1336.0412886625863,139.4834421502847,78.88196740585772,0.36002501496913364
12,lorentz,1434.9999999999998,199.99999999999997,213.07017559070414,0.6781308502707872
13,lorentz,1622.6227757111676,199.99999999999997,147.26327860267085,0.4687431330272399
