Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,454.9647254374271,99.99999997301629,0.09999999999999312,0.09999999999999312
2,voigt,515.0000000001394,99.99999999975832,0.3999999999986766,0.3999999999986766
3,voigt,555.0000022621904,99.99999999549453,0.19999999999929596,0.19999999999929596
4,voigt,685.0000000000001,73.52411760282124,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.3857634365470714,0.3857634365470714
6,voigt,784.5465899472191,27.236472950426595,0.11903975244775065,0.11903975244775064
7,voigt,835.3932225513632,47.00137732220191,0.2051259484619039,0.2051259484619039
8,voigt,894.1900247307362,77.3552307439216,0.26291278494173986,0.26291278494173986
9,voigt,994.9325628224946,99.99999999999974,0.2172944722147827,0.2172944722147827
10,voigt,992.8747407984229,1.0002941991218481,0.05049720112771789,0.05049720112771789
11,lorentz,1341.4625606058944,136.18933848657875,49.05031097335322,0.2292841710798976
12,lorentz,1434.9999999999998,199.99999999999997,245.9341092414435,0.7827257200503517
13,lorentz,1626.111876693572,199.99999999999997,109.93875298825466,0.3499333663092755
