Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,244.6157426510768,96.30845753683197,22.547958027174055,0.19999999999999998
2,voigt,247.1471734174198,97.0250274459756,22.8063564034068,0.19999999999999998
3,voigt,227.14724303838128,68.23693041536916,16.201102610999378,0.19999999999999998
4,voigt,469.8117360885954,40.21440175991479,10.771880357966461,0.19999999999999998
5,voigt,505.25076713946777,50.25700907550362,26.900742151222673,0.39999999999999997
6,voigt,549.2095828207928,61.3179089043107,30.246160307414375,0.369959936708842
7,voigt,687.1474266082331,54.61020216840397,14.655607197500943,0.19999999999999998
8,lorentz,765.1606796591346,3.8185096800254836,0.8142688127246345,0.13205583442326094
9,lorentz,784.5462635048186,3.971463729140206,0.7374769616030376,0.10168270590346538
10,lorentz,823.3697442564516,25.981386219596796,9.235817100838032,0.22562079935147558
11,gauss,767.4148682745247,92.55384810926128,71.55694722559315,0.7263053303541893
12,voigt,849.2896447997022,32.81721955186857,18.64968349618514,0.4196902750158605
13,voigt,936.5498030371973,59.47552982768914,32.00273795706611,0.40085067162550586
14,voigt,916.2055270154962,12.96626660916008,3.498782356229596,0.1932275885448165
15,gauss,893.6619457540436,27.125698355454258,10.69291120923487,0.3703061410519421
16,voigt,870.2227649819412,19.78276263684259,8.524418377665508,0.31727966842636884
17,gauss,1276.9476873653862,166.18220994415293,2.997005295749516,0.016939993369941227
18,lorentz,1416.5628290981078,183.15999026219316,191.82667721396638,0.6667406626143929
19,lorentz,1575.8896687694576,52.131393917608555,5.726649797760702,0.06984546338956008
