Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,210.8034571814903,67.25087786519562,9.826263805121217,0.13211672841663577
2,voigt,267.54924873655017,39.487170247462,2.5527140893836475,0.049671604867376054
3,voigt,526.1751861518217,66.71836192622297,35.49368161501192,0.4
4,voigt,562.9535725966409,2.7212018603846304,0.660611894022304,0.15884214257709356
5,voigt,583.1656277639912,9.880185443108807,1.0548557073276823,0.07818981090257382
6,voigt,650.6713122003831,21.55808034890528,3.4337085406665495,0.11745474124156359
7,gauss,759.1752284075827,59.551136857341184,37.60091805498168,0.5927813603281304
8,lorentz,776.2863128595249,25.58140887715465,14.406358203078849,0.358515907257324
9,lorentz,812.2833307169153,2.0000000000801257,0.506518162844288,0.07544460539013885
10,lorentz,715.6752728037786,25.835725478732872,5.882637887605807,0.1439246006867586
11,voigt,824.9677278245853,5.09771473121256,1.0637150078698179,0.15139437185857463
12,voigt,931.4319943230265,12.417980730942585,2.0954009361930193,0.12410886100904413
13,voigt,914.4883486709058,28.037466160586526,10.660691852789299,0.28083176397320997
14,gauss,857.44032975822,86.17402063161092,34.07641290381632,0.3714096787802197
15,voigt,871.2168681958295,1.6375882027883173,0.2897268648792142,0.05501780387405454
16,gauss,1182.6989997734954,63.99081593455543,1.9176277987260222,0.0281379707228378
17,lorentz,1367.537672495739,155.14158740338388,23.87424601720091,0.09795263069577256
18,lorentz,1555.267742228467,141.95221394779293,15.345268830102862,0.0688019698086848
