Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,408.70096814718016,99.99999999729317,0.06129553134560816,0.06129553134560817
2,voigt,533.4505166560364,45.297756393734936,0.08241531867869036,0.08241531867869036
3,voigt,624.9999999526752,99.99999999999976,0.019579113846955088,0.019579113846955088
4,voigt,711.4771603595636,54.81312477600522,0.09999999999999999,0.09999999999999999
5,voigt,760.1517716630577,26.097253367074792,0.44123272892208487,0.44123272892208487
6,voigt,777.56789584456,14.136256286110841,0.6891489318482722,0.6891489318482722
7,voigt,850.5762040445373,27.579279059472153,0.06425613230936028,0.06425613230936028
8,voigt,890.4156740987577,34.45296303944743,0.0778324036066417,0.0778324036066417
9,voigt,935.9945336798638,29.202509610404206,0.22576101451763758,0.22576101451763758
10,voigt,947.4470473417932,12.46621868166517,0.5206210667030692,0.5206210667030692
11,lorentz,1335.0000000000002,28.201693830137852,0.824879508905371,0.01848470016008045
12,lorentz,1434.9999999999998,199.99999999999997,54.52615553075786,0.17353845093317324
13,lorentz,1634.9999999999902,199.99999999999997,33.00298282453557,0.1050511630400898
