Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,421.5538668350858,47.66728094636325,0.09999999999999999,0.09999999999999999
2,voigt,542.0939331478489,46.20075303307461,0.3429874368480544,0.3429874368480544
3,voigt,566.4484053858534,88.09805518482722,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,770.5667762827179,40.33945614718982,0.6572879267125389,0.6572879267125389
6,voigt,791.5431354407742,7.810462105482023,0.3702281060117264,0.3702281060117264
7,voigt,869.6365350592589,55.93160305337948,0.5454602490347625,0.5454602490347625
8,voigt,919.5151554139359,25.416749816282863,0.3613112061585109,0.3613112061585109
9,voigt,943.7217474850453,16.55214784076499,0.5550955521163362,0.5550955521163362
10,voigt,969.6708495381458,6.392183077325363,0.11321472000643999,0.11321472000643999
11,lorentz,1335.0000000000002,199.99999999999997,15.035142601054957,0.047851346331625945
12,lorentz,1406.141036337332,199.99999999999997,73.82372291866277,0.2349864575218154
13,lorentz,1598.8153739967195,199.99999999999997,64.93054721274332,0.20668028055324447
