Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,212.41579864390943,43.971621457339566,22.979029194197512,0.43102107527846
2,voigt,233.63692642474248,9.77249789147328,2.0540677152510387,0.15289849888871473
3,voigt,258.78207365903353,64.60442163532962,39.38702934467358,0.4849936667702747
4,voigt,468.49167340426084,40.69627822238199,10.908506612030877,0.19999999999999998
5,voigt,505.019207762988,50.488595804058434,25.732459708559325,0.3811724409652905
6,voigt,548.6973082368825,65.6198852672485,30.991461412873452,0.3548921681537731
7,voigt,672.7553545037734,33.44822977149465,3.478855777596862,0.07715742420850327
8,lorentz,765.9966389955256,2.0000000000000004,0.7692839159446446,0.10486327490056843
9,lorentz,778.3425665481024,10.474542365694061,1.5617053681960982,0.09491625310174023
10,lorentz,794.5252486318469,17.640086345987033,2.0194980574209294,0.07288226102182369
11,gauss,742.2844355029027,96.65574240650156,35.13044923161446,0.3413610286486711
12,voigt,824.6970427583381,32.60944113220925,5.199119666777951,0.11802064543010744
13,voigt,1020.0512722312983,8.482242003769413,0.8720178981967801,0.07556290744114819
14,voigt,916.1072906609882,11.00250149260273,0.6571527230190852,0.04218401517295721
15,gauss,869.4019762986629,148.1812668501052,70.88352602141543,0.4493806347717093
16,voigt,869.0505319608659,12.759288775079007,0.9657592751855981,0.05552718993345209
17,lorentz,1389.9810995667715,148.5847463144414,133.82605650213222,0.5732674630218455
18,lorentz,1452.9861259401446,118.69013860356847,82.00466631713384,0.4397846621460562
19,gauss,1558.4334113146476,51.01795431594613,3.1875078627619793,0.058606019786258005
