Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,454.96491894497564,99.99999029177637,0.09999999999989474,0.09999999999989474
2,voigt,515.0000131704065,99.99999986988443,0.3999999999894388,0.3999999999894388
3,voigt,555.0017682623147,99.99999565903941,0.19999999999538876,0.19999999999538876
4,voigt,685.0000000000001,75.57758925208208,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.41204024969280467,0.41204024969280467
6,voigt,783.0082351792064,23.475325452187114,0.10584865775311197,0.10584865775311199
7,voigt,830.7621028615504,38.282841850371106,0.19598254738391246,0.19598254738391246
8,voigt,895.8469550018543,74.74974220043158,0.39131777489489106,0.39131777489489106
9,voigt,960.1112612200119,23.942387364636527,0.10022158250992282,0.10022158250992282
10,voigt,1009.9999899973454,33.49917490403377,0.21792423990574952,0.21792423990574952
11,lorentz,1346.9623967265507,199.9999999999975,87.30288258325761,0.27788017607676735
12,lorentz,1434.9999999999998,199.99999999999997,225.31840443199118,0.7171128514608943
13,lorentz,1624.8290144648925,199.99999999999997,111.90782873506345,0.3561970212573653
