Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,454.99999999999994,99.99999999999999,0.09999999999999999,0.09999999999999999
2,voigt,515.0000000000076,99.99999999999999,0.39999999999999997,0.39999999999999997
3,voigt,555.0000000000008,99.99999999999999,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,735.0000000000001,99.99999999999999,0.546298195900352,0.546298195900352
6,voigt,774.6677576662157,24.46729190291132,0.21566980455024562,0.21566980455024562
7,voigt,844.5467420222909,54.85247227441643,0.30160118979624345,0.30160118979624345
8,voigt,892.7153130300401,9.888257306271019,0.0596414339310147,0.0596414339310147
9,voigt,925.0000000000001,86.93094148395122,0.4163527928471917,0.4163527928471917
10,voigt,992.0984374666575,2.3873738033712644,0.1274632277679744,0.1274632277679744
11,lorentz,1336.380210897488,199.99999999999997,115.87245097780972,0.3688323907071168
12,lorentz,1434.9999999999998,199.99999999999997,208.62900589373754,0.6639960978379263
13,lorentz,1623.2055327564826,199.99999999999997,141.31309230131794,0.4498129911688874
