Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,206.02782642258293,29.852558801135462,6.538160437090913,0.1760761008272674
2,voigt,262.79940312782827,72.38468970480655,18.03458847892682,0.19999999999999998
3,voigt,515.2863954431758,31.40519882357644,11.185184070153552,0.26411889140875533
4,voigt,545.8684165539726,35.585371567290395,12.29945580805855,0.256701544574318
5,voigt,582.1921750418317,47.67648629660941,9.727794135766766,0.15223153142088086
6,voigt,652.0237454004966,41.6457536142483,6.969499449566784,0.12441036650932595
7,gauss,788.185521317322,2.3548000000000004,0.33167830427149114,0.06818511806192958
8,lorentz,752.4382811606414,2.000000000000236,0.5037927981027606,0.13212632174289865
9,lorentz,750.8031713843792,26.263833314035974,9.457955478757533,0.22744105637991674
10,lorentz,727.5676466629433,55.887688077570814,32.09443795082506,0.3655883458898403
11,voigt,777.1975299088499,42.41651506263782,31.812755093736207,0.5564361221272639
12,voigt,929.4433012078538,25.211541147374852,12.216130377214965,0.35652334984745837
13,voigt,904.8193817383693,34.82403766848308,17.285145780660702,0.367838174236864
14,gauss,850.3162710563931,96.90087848768542,56.80968580351621,0.5505769146001138
15,voigt,879.3922297375588,1.659295855155558,0.9143960793318359,0.1513076731302212
16,gauss,1200.4750550939007,131.802550554045,5.815625062819521,0.041444478358719554
17,lorentz,1375.9649779301728,132.35826994899395,38.92290523183226,0.1872122092457589
18,lorentz,1571.4156927154177,115.93694758241158,28.855520910480195,0.15844669704047132
