Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,401.8175672083348,58.40116218345205,0.03327795289304538,0.03327795289304538
2,voigt,527.6050306449257,56.34301067349755,0.04948480858068211,0.04948480858068211
3,voigt,624.9999999999999,99.99999999999999,0.03980728504023648,0.03980728504023648
4,voigt,733.6859187527562,47.06988481325455,0.09999999999999999,0.09999999999999999
5,voigt,771.7246894271555,16.13167808913396,0.8380831111340085,0.8380831111340085
6,voigt,824.6405651885505,1.0018650377105,4.90670173735638e-16,4.90670173735638e-16
7,voigt,864.6666210258336,24.905903088928127,0.031186215311081577,0.03118621531108158
8,voigt,924.7211139585055,35.863068963503025,0.08821740331345947,0.08821740331345947
9,voigt,944.6829323805654,13.017179718637443,0.5628141452191183,0.5628141452191183
10,voigt,974.4058533755843,13.017239008420118,0.011259608106278667,0.011259608106278667
11,lorentz,1389.3000423407157,199.99747935303307,5.253630383680204e-11,1.672278879253977e-13
12,lorentz,1434.9999999996796,137.06208360064804,22.261699279258373,0.10337008525873319
13,lorentz,1634.9999999994739,199.99999999777643,27.001946524537455,0.08594937923827961
