Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,426.57587940980517,42.948809887956884,0.09878228247375091,0.09878228247375093
2,voigt,538.187881323331,44.56689860478527,0.39999999999999997,0.39999999999999997
3,voigt,565.3040084378747,77.59018149065142,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,766.270827672908,39.56736638802396,0.7177270215054857,0.7177270215054857
6,voigt,788.07519402918,8.962475842864414,0.3262513187608382,0.32625131876083824
7,voigt,851.0840405937984,39.29252780531647,0.43431877342356434,0.43431877342356434
8,voigt,895.5506284524372,35.173884550856584,0.3867559426170839,0.38675594261708385
9,voigt,932.9127027007985,26.105301555215505,0.5678038649222293,0.5678038649222293
10,voigt,941.3266379129213,10.359976012731208,0.18681486010533838,0.1868148601053384
11,lorentz,1364.2079171352989,199.99999999999997,43.23839993133171,0.13763032456209873
12,lorentz,1434.9999999999998,199.99999999999997,42.02608703304421,0.13375492864856747
13,lorentz,1615.0638584489095,199.99999999999997,52.23445965113791,0.1662582779911095
