Raman Shift (cm-1),Fitted Intensity
307.71441355443676,0.012898694754424518
308.36391220437145,0.012970071179875137
309.01336522421843,0.013042275628832355
309.6969506915775,0.01311919188111134
310.34631006473137,0.013193144911624228
310.99562382247314,0.013267974502630241
311.6790627139999,0.013347707884945102
312.32828285516734,0.013424389681189537
312.9774573955983,0.013502000554020809
313.6607497584264,0.013584719866211004
314.30983071238734,0.013664295149656433
314.9588660802692,0.013744856418862892
315.64201196152135,0.013830744583181533
316.29095377302656,0.013913391950458737
316.93985001311376,0.013997087070485066
317.58870068658143,0.014081851319939892
318.27165217367656,0.014172256024682002
318.920409330698,0.01425928432342076
319.5691209357501,0.01434745078537048
320.25192605085977,0.014441513492839135
320.9005441695299,0.014532091895929588
321.54911675086987,0.014623883671372928
322.2317755410477,0.01472184613392857
322.8802546660554,0.014816211104772095
323.52868826836857,0.014911871519505132
324.2112007806463,0.015013997550852263
324.8595409566624,0.015112407274109377
325.5078356246195,0.015212202148492893
326.19020190600713,0.015318780109821448
326.8384031776877,0.015421516948940981
327.486558955934,0.01552573715229483
328.1687790534197,0.015637082749783718
328.81684146540283,0.015744456011764493
329.4648583985654,0.015853420335396398
330.14693235912273,0.015969879765683037
330.7948559560209,0.016082228808548826
331.4427340887123,0.0161962871935109
332.12466195928937,0.016318240675690553
332.7724467857006,0.01643593839575896
333.4201861625079,0.016555475552712615
334.10196799003825,0.016683341286404935
334.74961409053867,0.01680679802290614
335.3972147560344,0.01693223748149098
336.07885058742613,0.017066476069914325
336.7263580065737,0.017196143963340106
337.3738200053085,0.017327952586545358
338.05530988745886,0.01746907196072882
338.70267866978975,0.017605449797701147
339.3500020462998,0.017744142792197406
340.03134602607315,0.01789270366648323
340.67857621611256,0.01803634223706138
341.3257610149085,0.018182488682251887
342.00695913915115,0.018339110561100175
342.6540507814025,0.018490618543165093
343.30109704698043,0.018644847448752968
343.98214936252407,0.01881021518917227
344.62910250146524,0.018970265557595543
345.2760102782995,0.0191332724403335
345.95691683195764,0.01930814335162774
346.60373151205204,0.019477480285848215
347.25050084460236,0.019650034229392457
347.93126168316303,0.019835245660661527
348.57793794885583,0.02001469189147819
349.2245688815601,0.020197643017234274
349.9051840517932,0.02039412034148751
350.55172194750776,0.02058458483472097
351.1982145247821,0.02077887206467574
351.8786840734356,0.02098763691481498
352.52508364358073,0.02119012273441154
353.17143790982664,0.021396781667658203
353.851761883634,0.02161896021251619
354.4980231725931,0.021834572337366926
355.1442391721903,0.022054742989200012
355.8244176178596,0.022291573956180127
356.47054067000136,0.02252152674264673
357.116618447315,0.022756460808176743
357.796651411536,0.023009302862561958
358.4426362712111,0.023254926748348042
359.0885758705808,0.023505993951815227
359.73447021440006,0.023762664629131104
360.4143101115624,0.02403907886792155
361.06011157731336,0.024307771845915854
361.7058678020294,0.024582584530083603
362.3855623263371,0.024878668207846306
363.03122570277264,0.025166605252547554
363.6768438526851,0.025461219524369482
364.3563930507662,0.025778764020443785
365.00191838217506,0.026087688883069553
365.64739850156184,0.026403888926428216
366.3268024200188,0.02674481536282758
366.97218975066426,0.027076593195089725
367.6175318837886,0.027416282253792154
368.29679056920577,0.027782633930874805
368.94203994333657,0.028139242333507522
369.58724413443633,0.02850443191780827
370.26635763338345,0.028898360828731973
370.9114690952265,0.02928187489346386
371.5565353885286,0.029674667603729683
372.2355037475427,0.030098413820484227
372.88047734131396,0.03051098401016157
373.52540578101616,0.03093354882034004
374.20422904662337,0.03138941153848365
374.8490648165134,0.0318332332658377
375.49385544680626,0.03228777214792463
376.1725336655036,0.032778071244062776
376.81723165568474,0.03325534510044437
377.4618845207333,0.033744049990128325
378.14041773901045,0.03427107710413091
378.78497799363686,0.0347839588721249
379.429493137588,0.03530895819196119
380.10788140190925,0.03587491661101906
380.75230396511324,0.03642545648405367
381.3966814320993,0.03698875076708878
382.0749247889071,0.03759568377410057
382.7192097048028,0.03818575461234205
383.3634495389306,0.0387891412148445
384.0415480346528,0.03943884907566749
384.6856953473434,0.04007006405456805
385.32979759270165,0.040715051512696596
386.0077512737407,0.04140899791396067
386.6517610273004,0.0420826185649914
387.29572572796314,0.04277033182860662
387.97353464070693,0.04350954132773709
388.61740687919155,0.04422637771466336
389.2612340792148,0.04495745626276547
389.9388982700257,0.04574240514960213
390.58263303748026,0.046502710740099526
391.22632278089804,0.047277202414541364
391.9038422961203,0.04810770627156825
392.547439636568,0.04891107091267641
393.190991967389,0.049728325155072334
393.86836685335584,0.050603427288991774
394.51182681079445,0.05144867252287513
395.1552417730236,0.05230723750743753
395.832472076032,0.053225103245472936
396.47579469444827,0.054110184945749734
397.1190723320615,0.05500771380180011
397.7961580983974,0.05596553632971223
398.43934342176,0.05688746022777769
399.08248377871496,0.05782063206862359
399.7594250546499,0.05881455595708193
400.4024731269019,0.05976931198992176
401.04547624713814,0.0607337737368321
401.6884344200698,0.06170735991449774
402.3651839439881,0.06274136396150054
