Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,424.9128926629409,43.8011292157415,0.0999128943784754,0.0999128943784754
2,voigt,535.9100473471051,42.93402212230424,0.36390101652015217,0.36390101652015217
3,voigt,566.1273496815718,66.16650391478619,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000001,99.99999999999999,0.089941224074631,0.089941224074631
5,voigt,766.4665699898309,37.11130523935013,0.6517708048731189,0.6517708048731189
6,voigt,787.7784913965463,7.093840011996285,0.40142665549555906,0.401426655495559
7,voigt,860.9549980147831,51.008940472490536,0.4513446894720554,0.45134468947205536
8,voigt,914.5644108796126,30.753207080009215,0.35004039269204873,0.35004039269204873
9,voigt,939.6525416657457,16.486688566311358,0.5107416978584114,0.5107416978584114
10,voigt,964.0402050131116,6.5617074557738,0.08456394958503693,0.08456394958503693
11,lorentz,1361.0912583130657,199.99999999999997,36.8218392338153,0.11720673225126005
12,lorentz,1434.9999999999998,199.99999999999997,37.49175549395631,0.11932367334271943
13,lorentz,1604.4681034989085,199.99999999999997,47.416570169904844,0.15092118066744412
