Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,436.49807159907806,68.53379044400404,0.05508682096867144,0.05508682096867144
2,voigt,536.4104365384791,44.39940098365035,0.38376105875594874,0.38376105875594874
3,voigt,576.5012353892664,24.80202484562741,0.08121109617942712,0.08121109617942712
4,voigt,685.00009330473,99.99999946083861,0.04176092621877509,0.04176092621877509
5,voigt,762.5289637167614,32.7189050463877,0.5485247642646307,0.5485247642646307
6,voigt,781.6825021116382,8.478494450200891,0.5385797439157292,0.5385797439157292
7,voigt,857.5529393592658,44.64494081430586,0.27797067532548375,0.27797067532548375
8,voigt,912.7722259484274,29.14373124921332,0.23741656226993849,0.23741656226993849
9,voigt,942.3099160552688,19.7395955561947,0.45373978616001215,0.4537397861600122
10,voigt,986.0742936406762,1.3816142816116097,6.659213593500533e-36,6.659213593500533e-36
11,lorentz,1352.0042721401305,8.891519570143,0.37237936065827715,0.025987021703857614
12,lorentz,1434.9999999999998,199.99999999999997,28.580512718034992,0.09096217871377063
13,lorentz,1634.9999999999998,199.99999999999997,20.260673418527848,0.06449136182349709
