Raman Shift (cm-1),Fitted Intensity
200.099609,0.0741051336103838
202.015625,0.0766761742257647
203.933594,0.07933273899796604
205.847656,0.08206549495177501
207.763672,0.08488110246790709
209.677734,0.0877717150423238
211.59375,0.0907405734671494
213.507812,0.09377838354219989
215.419922,0.09688109328094568
217.333984,0.10005057530784713
219.246094,0.1032752693105261
221.158203,0.10655263288716081
223.070312,0.10987627113986316
224.982422,0.11323913450928795
226.892578,0.11663003999040061
228.802734,0.1200440977972044
230.712891,0.12347239132311501
232.623047,0.12690541581083978
234.533203,0.13033312470275393
236.441406,0.13374148901791694
238.349609,0.13712304581966536
240.257812,0.14046642903454978
242.166016,0.14375994475680412
244.072266,0.14698836361499398
245.980469,0.15014617748991904
247.886719,0.15321471526600514
249.791016,0.15618205127732032
251.697266,0.15904215199420726
253.601562,0.1617772231654547
255.507812,0.1643811950719069
257.412109,0.16683742482787536
259.314453,0.1691355342322241
261.21875,0.17126995779732568
263.121094,0.17322668402758348
265.023438,0.1749990854313457
266.925781,0.17657906025253542
268.828125,0.17795938611645237
270.728516,0.17913268430288
272.628906,0.18009521473990756
274.529297,0.18084276799536494
276.429688,0.18137222345800044
278.330078,0.1816815818372911
280.228516,0.18177000759478573
282.126953,0.18163822165403748
284.025391,0.18128765688866466
285.923828,0.18072087700598405
287.822266,0.17994155156466693
289.71875,0.17895554486997792
291.615234,0.17776791733996822
293.511719,0.17638539446437637
295.40625,0.17481732511135367
297.302734,0.17306894768877173
299.197266,0.1711530873506983
301.091797,0.16907793691046105
302.986328,0.16685399418490898
304.878906,0.16449476901410148
306.773438,0.16200680767302003
308.666016,0.15940696902418158
310.558594,0.15670470058945268
312.449219,0.15391502014605526
314.341797,0.1510443021695636
316.232422,0.1481105620834045
318.123047,0.14512284436825165
320.013672,0.14209292962328182
321.904297,0.1390323393691993
323.792969,0.13595545892938107
325.681641,0.13286992184345142
327.570312,0.12978607809018533
329.458984,0.12671379527172488
331.347656,0.1236624310095024
333.234375,0.12064390254906893
335.121094,0.11766325991330412
337.007812,0.11472814088974922
338.894531,0.11184558825376356
340.779297,0.10902494694629358
342.664062,0.10626905295432526
344.548828,0.10358317378595419
346.433594,0.1009720206027883
348.318359,0.09843976438208472
350.201172,0.09599255217457339
352.085938,0.09362847681240027
353.96875,0.09135515392754127
355.849609,0.0891746066764397
357.732422,0.08708423838123046
359.613281,0.08508999633446676
361.494141,0.08319099708395283
363.375,0.08138835967696452
365.255859,0.07968304032720962
367.134766,0.07807751730200428
369.015625,0.07656929072639698
370.894531,0.07516238176039552
372.773438,0.07385620712124821
374.650391,0.07265325285653364
376.529297,0.07155267675167204
378.40625,0.07055895353569847
380.283203,0.06967378244076387
382.160156,0.06890100442979231
384.035156,0.06824631399674695
385.912109,0.06771501911736186
387.787109,0.06731694716376517
389.662109,0.0670628212974446
391.537109,0.06696729477808422
393.410156,0.06704892945075377
395.283203,0.06733112274887763
397.15625,0.06784306612344049
399.029297,0.0686199476775509
400.902344,0.06970265207443635
402.773438,0.07113459972190572
404.646484,0.07296490038668674
406.517578,0.07523146603532894
408.388672,0.07796554314582839
410.257812,0.08117098784923071
412.128906,0.08482877044474962
413.998047,0.08886205973776375
415.867188,0.09315478364491905
417.736328,0.09753581888203176
419.603516,0.10178577526950044
421.470703,0.10566775255887187
423.339844,0.10894126931711387
425.207031,0.11138353088165719
427.072266,0.11283873204656394
428.939453,0.11323161779204403
430.804688,0.11257523744635656
432.669922,0.11097465955121982
434.535156,0.108609097372158
436.400391,0.10570780917322055
438.263672,0.10252369457970109
440.126953,0.09929414648982937
441.990234,0.0962279545869345
443.853516,0.0934882077442586
445.716797,0.09118715929376195
447.578125,0.08939051837135667
449.439453,0.08811957530025638
451.300781,0.08736895903462827
453.162109,0.08711481711098673
455.023438,0.08732426396548265
456.882812,0.08796175411982765
458.742188,0.08899586732820998
460.601562,0.09040125319110491
462.460938,0.09216002839574226
464.318359,0.09425980464453566
466.177734,0.09670278149438975
468.035156,0.09948905530931022
469.892578,0.10263337222054639
471.748047,0.10615114436687424
473.605469,0.11007607011915692
475.460938,0.11443340403359302
477.316406,0.11926831080141458
479.171875,0.12463063971938003
481.025391,0.13057334075178295
482.880859,0.13717957216409596
484.734375,0.14451894454297254
486.587891,0.15269673671673725
488.441406,0.1618296852777668
490.292969,0.17204459407722497
492.146484,0.18352655247331562
493.998047,0.1964448226715683
495.849609,0.2110393743336598
497.701172,0.22757941846397023
499.550781,0.24635817610575858
501.402344,0.26777652970492527
503.251953,0.2921929231044836
505.101562,0.3200583854411114
506.949219,0.35175466943082306
508.798828,0.387675643371811
510.646484,0.4278441937213012
512.494141,0.4719490532378895
514.341797,0.5188998851500654
516.189453,0.5665481705133553
518.035156,0.6114867189394705
519.880859,0.6494914274398037
521.728516,0.6763314015727265
523.572266,0.6891252445062634
525.417969,0.6876972023862206
527.261719,0.6744698899241489
529.107422,0.6534652520262246
530.951172,0.628971990936431
532.792969,0.604405758035206
534.636719,0.5819214201350404
536.478516,0.5626823676283013
538.322266,0.5469780429057738
540.164062,0.5346885592161618
542.003906,0.5253969481269316
543.845703,0.5185711983905558
545.685547,0.513694116865234
547.525391,0.510250925637438
549.365234,0.5077811041018585
551.205078,0.5058777040946959
553.044922,0.5041884638383601
554.882812,0.5024158788362632
556.720703,0.5003089637410317
558.558594,0.49766462822241914
560.396484,0.49432254597696296
562.232422,0.49016693395903127
564.068359,0.4851109255022506
565.90625,0.4790975690917192
567.740234,0.4721283354088534
569.576172,0.46419108894692873
571.412109,0.45532610997581074
573.246094,0.44559916396436255
575.080078,0.435074397773397
576.914062,0.42383985079035114
578.746094,0.4120081127012496
580.580078,0.39966196314670865
582.412109,0.3869407771767605
584.244141,0.3739469380788714
586.076172,0.3607953605242246
587.90625,0.34761220508679147
589.738281,0.33447650734439605
591.568359,0.3215167691693983
593.398438,0.3088115076740422
595.228516,0.29644456703098365
597.056641,0.284502989534754
598.886719,0.27302626654369283
600.714844,0.2620945115974021
602.542969,0.2517419608545434
604.371094,0.24200729842815258
606.197266,0.23293149813041097
608.025391,0.22452092797793324
609.851562,0.2168149400315925
611.677734,0.20982280698741662
613.503906,0.20356224698259245
615.328125,0.19805750561121743
617.152344,0.1933233073767776
618.978516,0.18938290750134193
620.800781,0.1862818843342424
622.625,0.1840520447900709
624.449219,0.18275017260884938
626.271484,0.18243872628354746
628.09375,0.1831859405293818
629.916016,0.18506515710372456
631.738281,0.1881453814510529
633.558594,0.19247494129879386
635.380859,0.19808702404369094
637.201172,0.20494692863601183
639.021484,0.2129731642794767
640.839844,0.22198891936646223
642.660156,0.23175678614800588
644.478516,0.24190762107226588
646.296875,0.2520219361698005
648.115234,0.2616115658218506
649.933594,0.27016533905786216
651.75,0.2771872328930705
653.566406,0.28226901702038487
655.382812,0.28510708656405276
657.199219,0.28554642579464606
659.015625,0.2835984095430226
660.830078,0.279444733391619
662.646484,0.27339623081444797
664.460938,0.2658926157770986
666.275391,0.257416391012551
668.087891,0.24847921332335873
669.902344,0.23953407601317345
671.714844,0.23100924218592422
673.527344,0.22322029322034814
675.339844,0.21640121672126125
677.150391,0.21070333516137604
678.962891,0.20618320816084204
680.773438,0.20285848878524737
682.583984,0.2006881224201789
684.394531,0.19960949260665262
686.205078,0.1995467200948652
688.013672,0.20041980664060552
689.822266,0.20215442131630562
691.630859,0.2046858621770817
693.439453,0.20796067677666835
695.248047,0.21193729474514206
697.054688,0.21658029722922859
698.861328,0.22187422233137996
700.667969,0.22780910106609137
702.474609,0.2343831568634177
704.28125,0.2416016887363322
706.085938,0.24946713082807734
707.890625,0.258003258590717
709.695312,0.26723058709510283
711.5,0.2771729868642381
713.304688,0.2878568316847912
715.107422,0.2992972878143304
716.910156,0.311534023147888
718.712891,0.3245949855534447
720.515625,0.3385061489637577
722.318359,0.35328989737001903
724.119141,0.3689455554685493
725.919922,0.38549745111142525
727.720703,0.4029437347852739
729.521484,0.4212687307285686
731.322266,0.4404394184264059
733.121094,0.46037949697951047
734.919922,0.4810301777088218
736.71875,0.5022833713944592
738.517578,0.5239986201125216
740.316406,0.5460006081585758
742.113281,0.5680542716337529
743.910156,0.5899384681839551
745.707031,0.6113779625035899
747.503906,0.6320747990324126
749.300781,0.651719796581268
751.095703,0.6699889270706374
752.890625,0.6866231275570303
754.685547,0.7013854859360115
756.480469,0.7141052571321957
758.275391,0.7246988634612372
760.068359,0.7331797529971269
761.861328,0.7397001338730954
763.654297,0.7445248507397774
765.447266,0.7480451985612002
767.240234,0.7507737045206742
769.03125,0.7533294955033137
770.822266,0.7564255476350131
772.613281,0.7608295203577656
774.404297,0.7673139353368997
776.195312,0.7765646108229515
777.984375,0.7890104765211562
779.773438,0.8046191703116923
781.5625,0.8225325098115278
783.351562,0.8407267299288272
785.140625,0.8558728516928139
786.927734,0.8637550283956941
788.714844,0.8605043466340481
790.501953,0.8441305795511702
792.289062,0.8155250861688983
794.076172,0.7780749851007346
795.861328,0.736270193733505
797.646484,0.6941015593720217
799.433594,0.6543897038073574
