Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,409.7302143088766,77.35603463819199,0.09929875259694132,0.09929875259694132
2,voigt,539.1144498702957,39.28886529985126,0.3527091325634794,0.35270913256347947
3,voigt,573.4744300641989,56.59822746084218,0.19999999999999998,0.19999999999999998
4,voigt,685.0000000000713,99.99998511240092,0.09308319855102887,0.09308319855102887
5,voigt,772.5645991901088,36.84210691587598,0.6393420634719011,0.6393420634719011
6,voigt,793.8736552812242,6.296864449614523,0.44817717356569814,0.44817717356569814
7,voigt,864.819409347077,46.09989198633823,0.4722422096786416,0.4722422096786416
8,voigt,916.8722277263533,31.821884790074463,0.41321357759635313,0.4132135775963532
9,voigt,945.2837747465404,16.934409976526286,0.5804761119550828,0.5804761119550828
10,voigt,972.1493163917173,5.06987629095296,0.11692391328819733,0.11692391328819733
11,lorentz,1335.0000000000002,199.99999999999997,26.17944917414909,0.0833195881438137
12,lorentz,1414.856330834955,147.51579717321152,41.823494572583606,0.18046207896372393
13,lorentz,1592.1634231565595,199.99999999999997,62.193785274947125,0.19795883970744405
