Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,412.76382916651204,56.8236714271963,0.09999999999999999,0.09999999999999999
2,voigt,515.0000000001678,96.02201558440674,0.14935365318646016,0.14935365318646016
3,voigt,619.5600015027786,2.3831726486358136,0.06183913949935935,0.06183913949935935
4,voigt,685.0000000000001,39.380199373248644,0.09999999999999913,0.09999999999999913
5,voigt,745.7157347460318,35.00685985427675,0.45242164658986467,0.4524216465898647
6,voigt,772.7642573126356,22.396041576077977,0.705539738926122,0.705539738926122
7,voigt,858.0002039968128,43.25025844114426,0.18965275182406025,0.18965275182406025
8,voigt,923.5293747480304,37.42482600599789,0.2964193381329651,0.2964193381329651
9,voigt,948.1037200557666,14.73248759389816,0.18722355833451998,0.18722355833451998
10,voigt,993.1938205599861,7.3951438671214085,0.10001819242107664,0.10001819242107664
11,lorentz,1335.0000000000002,114.12933656391631,34.019693466496996,0.1896785410521853
12,lorentz,1434.9999999999998,199.99999999999997,62.77911359523806,0.1998048462839042
13,lorentz,1579.633778614564,199.99999999999997,73.19020310402585,0.23296809545850825
