Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,voigt,429.1249613127421,37.27601226207243,0.09999999999999999,0.09999999999999999
2,voigt,542.1815619250906,46.21066917327491,0.39999999999999997,0.39999999999999997
3,voigt,588.8990907724883,97.68731832680893,0.13053399070329333,0.13053399070329333
4,voigt,685.0000000000001,99.99999999999999,0.09999999999999999,0.09999999999999999
5,voigt,771.0574933467393,41.807911741531875,0.6183550088847095,0.6183550088847095
6,voigt,791.7583268177738,7.300532961748615,0.3766966837036111,0.3766966837036111
7,voigt,868.0540901241868,49.11126383684953,0.4940667580134445,0.4940667580134445
8,voigt,918.1675146180255,28.118789992966736,0.3847028820047629,0.3847028820047629
9,voigt,943.4570983146615,16.84928313434443,0.5131528300884912,0.5131528300884912
10,voigt,970.6014486737993,4.257102628995935,0.10790263505898542,0.10790263505898542
11,lorentz,1335.0000000000002,199.99999999999906,22.039970458491265,0.07014514511316139
12,lorentz,1412.1660576091754,199.99999999999997,63.332219264585,0.20158096867192257
13,lorentz,1604.2659359803247,199.99999999999997,58.83848922742161,0.18728129627000167
