//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa RT After Glass--Spectrum--056--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5464.00000002328
PositionY = 9564.40000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa RT After Glass--Spectrum--056--Spec.Data 1
 1.93847E+03	 1.38996E+03
 1.94080E+03	 1.38772E+03
 1.94313E+03	 1.38816E+03
 1.94546E+03	 1.38940E+03
 1.94778E+03	 1.38740E+03
 1.95011E+03	 1.38836E+03
 1.95244E+03	 1.38670E+03
 1.95476E+03	 1.38788E+03
 1.95709E+03	 1.38956E+03
 1.95941E+03	 1.38806E+03
 1.96173E+03	 1.38640E+03
 1.96405E+03	 1.38758E+03
 1.96638E+03	 1.38852E+03
 1.96870E+03	 1.38938E+03
 1.97102E+03	 1.38676E+03
 1.97334E+03	 1.39050E+03
 1.97566E+03	 1.38878E+03
 1.97797E+03	 1.39100E+03
 1.98029E+03	 1.38776E+03
 1.98261E+03	 1.38762E+03
 1.98492E+03	 1.38802E+03
 1.98724E+03	 1.38904E+03
 1.98955E+03	 1.38872E+03
 1.99187E+03	 1.38698E+03
 1.99418E+03	 1.38808E+03
 1.99649E+03	 1.38712E+03
 1.99880E+03	 1.38820E+03
 2.00112E+03	 1.38718E+03
 2.00343E+03	 1.38638E+03
 2.00574E+03	 1.38582E+03
 2.00804E+03	 1.38814E+03
 2.01035E+03	 1.38848E+03
 2.01266E+03	 1.38564E+03
 2.01497E+03	 1.38630E+03
 2.01727E+03	 1.38768E+03
 2.01958E+03	 1.38704E+03
 2.02188E+03	 1.38754E+03
 2.02419E+03	 1.38802E+03
 2.02649E+03	 1.38618E+03
 2.02880E+03	 1.38888E+03
 2.03110E+03	 1.38612E+03
 2.03340E+03	 1.38842E+03
 2.03570E+03	 1.38450E+03
 2.03800E+03	 1.38722E+03
 2.04030E+03	 1.38712E+03
 2.04260E+03	 1.38824E+03
 2.04490E+03	 1.38862E+03
 2.04719E+03	 1.38766E+03
 2.04949E+03	 1.38770E+03
 2.05179E+03	 1.38668E+03
 2.05408E+03	 1.38716E+03
 2.05638E+03	 1.38636E+03
 2.05867E+03	 1.38790E+03
 2.06096E+03	 1.38834E+03
 2.06326E+03	 1.38744E+03
 2.06555E+03	 1.38784E+03
 2.06784E+03	 1.38548E+03
 2.07013E+03	 1.38798E+03
 2.07242E+03	 1.38712E+03
 2.07471E+03	 1.38598E+03
 2.07700E+03	 1.38846E+03
 2.07929E+03	 1.38568E+03
 2.08157E+03	 1.38792E+03
 2.08386E+03	 1.38790E+03
 2.08615E+03	 1.38852E+03
 2.08843E+03	 1.38766E+03
 2.09072E+03	 1.38660E+03
 2.09300E+03	 1.38574E+03
 2.09528E+03	 1.38602E+03
 2.09756E+03	 1.38746E+03
 2.09985E+03	 1.38734E+03
 2.10213E+03	 1.38738E+03
 2.10441E+03	 1.38520E+03
 2.10669E+03	 1.38768E+03
 2.10897E+03	 1.38494E+03
 2.11125E+03	 1.38832E+03
 2.11352E+03	 1.38656E+03
 2.11580E+03	 1.38532E+03
 2.11808E+03	 1.38580E+03
 2.12035E+03	 1.38820E+03
 2.12263E+03	 1.38682E+03
 2.12490E+03	 1.38746E+03
 2.12718E+03	 1.38450E+03
 2.12945E+03	 1.38590E+03
 2.13172E+03	 1.38654E+03
 2.13399E+03	 1.38756E+03
 2.13626E+03	 1.38598E+03
 2.13853E+03	 1.38784E+03
 2.14080E+03	 1.38562E+03
 2.14307E+03	 1.38812E+03
 2.14534E+03	 1.38720E+03
 2.14761E+03	 1.38554E+03
 2.14988E+03	 1.38638E+03
 2.15214E+03	 1.38810E+03
 2.15441E+03	 1.38636E+03
 2.15667E+03	 1.38660E+03
 2.15894E+03	 1.38822E+03
 2.16120E+03	 1.38646E+03
 2.16346E+03	 1.38590E+03
 2.16573E+03	 1.38612E+03
 2.16799E+03	 1.38672E+03
 2.17025E+03	 1.38642E+03
 2.17251E+03	 1.38614E+03
 2.17477E+03	 1.38772E+03
 2.17703E+03	 1.38568E+03
 2.17929E+03	 1.38830E+03
 2.18154E+03	 1.38576E+03
 2.18380E+03	 1.38688E+03
 2.18606E+03	 1.38666E+03
 2.18831E+03	 1.38400E+03
 2.19057E+03	 1.38768E+03
 2.19282E+03	 1.38558E+03
 2.19508E+03	 1.38648E+03
 2.19733E+03	 1.38594E+03
 2.19958E+03	 1.38862E+03
 2.20183E+03	 1.38714E+03
 2.20409E+03	 1.38562E+03
 2.20634E+03	 1.38566E+03
 2.20859E+03	 1.38618E+03
 2.21083E+03	 1.38728E+03
 2.21308E+03	 1.38632E+03
 2.21533E+03	 1.38728E+03
 2.21758E+03	 1.38740E+03
 2.21982E+03	 1.38834E+03
 2.22207E+03	 1.38482E+03
 2.22432E+03	 1.38560E+03
 2.22656E+03	 1.38520E+03
 2.22880E+03	 1.38648E+03
 2.23105E+03	 1.38592E+03
 2.23329E+03	 1.38646E+03
 2.23553E+03	 1.38544E+03
 2.23777E+03	 1.38526E+03
 2.24001E+03	 1.38556E+03
 2.24225E+03	 1.38632E+03
 2.24449E+03	 1.38648E+03
 2.24673E+03	 1.38876E+03
 2.24897E+03	 1.38546E+03
 2.25121E+03	 1.38724E+03
 2.25344E+03	 1.38610E+03
 2.25568E+03	 1.38494E+03
 2.25791E+03	 1.38540E+03
 2.26015E+03	 1.38678E+03
 2.26238E+03	 1.38748E+03
 2.26462E+03	 1.38612E+03
 2.26685E+03	 1.38792E+03
 2.26908E+03	 1.38696E+03
 2.27131E+03	 1.38634E+03
 2.27354E+03	 1.38592E+03
 2.27577E+03	 1.38656E+03
 2.27800E+03	 1.38704E+03
 2.28023E+03	 1.38460E+03
 2.28246E+03	 1.38614E+03
 2.28469E+03	 1.38790E+03
 2.28692E+03	 1.38556E+03
 2.28914E+03	 1.38868E+03
 2.29137E+03	 1.38698E+03
 2.29359E+03	 1.38682E+03
 2.29582E+03	 1.38796E+03
 2.29804E+03	 1.39002E+03
 2.30026E+03	 1.38802E+03
 2.30249E+03	 1.38792E+03
 2.30471E+03	 1.38662E+03
 2.30693E+03	 1.38768E+03
 2.30915E+03	 1.38836E+03
 2.31137E+03	 1.38674E+03
 2.31359E+03	 1.38662E+03
 2.31581E+03	 1.38754E+03
 2.31802E+03	 1.38692E+03
 2.32024E+03	 1.38696E+03
 2.32246E+03	 1.38556E+03
 2.32467E+03	 1.38734E+03
 2.32689E+03	 1.38708E+03
 2.32910E+03	 1.38720E+03
 2.33132E+03	 1.38560E+03
 2.33353E+03	 1.38628E+03
 2.33574E+03	 1.38792E+03
 2.33796E+03	 1.38432E+03
 2.34017E+03	 1.38544E+03
 2.34238E+03	 1.38654E+03
 2.34459E+03	 1.38772E+03
 2.34680E+03	 1.38624E+03
 2.34901E+03	 1.38798E+03
 2.35121E+03	 1.38594E+03
 2.35342E+03	 1.38622E+03
 2.35563E+03	 1.38438E+03
 2.35784E+03	 1.38526E+03
 2.36004E+03	 1.38508E+03
 2.36225E+03	 1.38598E+03
 2.36445E+03	 1.38534E+03
 2.36665E+03	 1.38776E+03
 2.36886E+03	 1.38708E+03
 2.37106E+03	 1.38434E+03
 2.37326E+03	 1.38732E+03
 2.37546E+03	 1.38584E+03
 2.37766E+03	 1.38618E+03
 2.37986E+03	 1.38592E+03
 2.38206E+03	 1.38310E+03
 2.38426E+03	 1.38580E+03
 2.38646E+03	 1.38694E+03
 2.38866E+03	 1.38610E+03
 2.39085E+03	 1.38684E+03
 2.39305E+03	 1.38680E+03
 2.39525E+03	 1.38582E+03
 2.39744E+03	 1.38542E+03
 2.39963E+03	 1.38464E+03
 2.40183E+03	 1.38588E+03
 2.40402E+03	 1.38606E+03
 2.40621E+03	 1.38522E+03
 2.40841E+03	 1.38508E+03
 2.41060E+03	 1.38556E+03
 2.41279E+03	 1.38414E+03
 2.41498E+03	 1.38572E+03
 2.41717E+03	 1.38672E+03
 2.41935E+03	 1.38610E+03
 2.42154E+03	 1.38418E+03
 2.42373E+03	 1.38652E+03
 2.42592E+03	 1.38788E+03
 2.42810E+03	 1.38648E+03
 2.43029E+03	 1.38444E+03
 2.43247E+03	 1.38756E+03
 2.43466E+03	 1.38536E+03
 2.43684E+03	 1.38470E+03
 2.43902E+03	 1.38622E+03
 2.44121E+03	 1.38516E+03
 2.44339E+03	 1.38640E+03
 2.44557E+03	 1.38676E+03
 2.44775E+03	 1.38532E+03
 2.44993E+03	 1.38658E+03
 2.45211E+03	 1.38734E+03
 2.45429E+03	 1.38572E+03
 2.45646E+03	 1.38620E+03
 2.45864E+03	 1.38490E+03
 2.46082E+03	 1.38650E+03
 2.46299E+03	 1.38642E+03
 2.46517E+03	 1.38606E+03
 2.46734E+03	 1.38766E+03
 2.46952E+03	 1.38610E+03
 2.47169E+03	 1.38618E+03
 2.47386E+03	 1.38618E+03
 2.47604E+03	 1.38616E+03
 2.47821E+03	 1.38496E+03
 2.48038E+03	 1.38564E+03
 2.48255E+03	 1.38670E+03
 2.48472E+03	 1.38508E+03
 2.48689E+03	 1.38604E+03
 2.48906E+03	 1.38602E+03
 2.49123E+03	 1.38576E+03
 2.49339E+03	 1.38584E+03
 2.49556E+03	 1.38804E+03
 2.49773E+03	 1.38714E+03
 2.49989E+03	 1.38484E+03
 2.50206E+03	 1.38630E+03
 2.50422E+03	 1.38540E+03
 2.50638E+03	 1.38808E+03
 2.50855E+03	 1.38494E+03
 2.51071E+03	 1.38710E+03
 2.51287E+03	 1.38646E+03
 2.51503E+03	 1.38736E+03
 2.51719E+03	 1.38786E+03
 2.51935E+03	 1.38572E+03
 2.52151E+03	 1.38444E+03
 2.52367E+03	 1.38500E+03
 2.52583E+03	 1.38710E+03
 2.52799E+03	 1.38778E+03
 2.53014E+03	 1.38568E+03
 2.53230E+03	 1.38538E+03
 2.53445E+03	 1.38844E+03
 2.53661E+03	 1.38730E+03
 2.53876E+03	 1.38344E+03
 2.54092E+03	 1.38624E+03
 2.54307E+03	 1.38788E+03
 2.54522E+03	 1.38620E+03
 2.54738E+03	 1.38648E+03
 2.54953E+03	 1.38570E+03
 2.55168E+03	 1.38730E+03
 2.55383E+03	 1.38774E+03
 2.55598E+03	 1.38694E+03
 2.55813E+03	 1.38724E+03
 2.56027E+03	 1.38530E+03
 2.56242E+03	 1.38694E+03
 2.56457E+03	 1.38662E+03
 2.56671E+03	 1.38402E+03
 2.56886E+03	 1.38720E+03
 2.57101E+03	 1.38568E+03
 2.57315E+03	 1.38644E+03
 2.57529E+03	 1.38542E+03
 2.57744E+03	 1.38776E+03
 2.57958E+03	 1.38772E+03
 2.58172E+03	 1.38650E+03
 2.58386E+03	 1.38590E+03
 2.58601E+03	 1.38584E+03
 2.58815E+03	 1.38494E+03
 2.59029E+03	 1.38552E+03
 2.59242E+03	 1.38574E+03
 2.59456E+03	 1.38764E+03
 2.59670E+03	 1.38720E+03
 2.59884E+03	 1.38528E+03
 2.60097E+03	 1.38700E+03
 2.60311E+03	 1.38610E+03
 2.60525E+03	 1.38742E+03
 2.60738E+03	 1.38632E+03
 2.60952E+03	 1.38550E+03
 2.61165E+03	 1.38600E+03
 2.61378E+03	 1.38726E+03
 2.61591E+03	 1.38476E+03
 2.61805E+03	 1.38480E+03
 2.62018E+03	 1.38682E+03
 2.62231E+03	 1.38694E+03
 2.62444E+03	 1.38528E+03
 2.62657E+03	 1.38582E+03
 2.62870E+03	 1.38334E+03
 2.63082E+03	 1.38484E+03
 2.63295E+03	 1.38444E+03
 2.63508E+03	 1.38444E+03
 2.63721E+03	 1.38528E+03
 2.63933E+03	 1.38556E+03
 2.64146E+03	 1.38770E+03
 2.64358E+03	 1.38720E+03
 2.64571E+03	 1.38398E+03
 2.64783E+03	 1.38562E+03
 2.64995E+03	 1.38518E+03
 2.65207E+03	 1.38580E+03
 2.65420E+03	 1.38564E+03
 2.65632E+03	 1.38488E+03
 2.65844E+03	 1.38502E+03
 2.66056E+03	 1.38536E+03
 2.66268E+03	 1.38602E+03
 2.66480E+03	 1.38822E+03
 2.66691E+03	 1.38530E+03
 2.66903E+03	 1.38740E+03
 2.67115E+03	 1.38576E+03
 2.67326E+03	 1.38674E+03
 2.67538E+03	 1.38448E+03
 2.67749E+03	 1.38580E+03
 2.67961E+03	 1.38486E+03
 2.68172E+03	 1.38572E+03
 2.68384E+03	 1.38822E+03
 2.68595E+03	 1.38522E+03
 2.68806E+03	 1.38522E+03
 2.69017E+03	 1.38576E+03
 2.69228E+03	 1.38500E+03
 2.69439E+03	 1.38542E+03
 2.69650E+03	 1.38620E+03
 2.69861E+03	 1.38832E+03
 2.70072E+03	 1.38756E+03
 2.70283E+03	 1.38724E+03
 2.70494E+03	 1.38734E+03
 2.70704E+03	 1.38632E+03
 2.70915E+03	 1.38440E+03
 2.71126E+03	 1.38498E+03
 2.71336E+03	 1.38768E+03
 2.71546E+03	 1.38782E+03
 2.71757E+03	 1.38582E+03
 2.71967E+03	 1.38700E+03
 2.72177E+03	 1.38736E+03
 2.72388E+03	 1.38698E+03
 2.72598E+03	 1.38566E+03
 2.72808E+03	 1.38358E+03
 2.73018E+03	 1.38760E+03
 2.73228E+03	 1.38580E+03
 2.73438E+03	 1.38528E+03
 2.73648E+03	 1.38684E+03
 2.73857E+03	 1.38876E+03
 2.74067E+03	 1.38552E+03
 2.74277E+03	 1.38628E+03
 2.74486E+03	 1.38620E+03
 2.74696E+03	 1.38604E+03
 2.74905E+03	 1.38686E+03
 2.75115E+03	 1.38722E+03
 2.75324E+03	 1.38604E+03
 2.75534E+03	 1.38540E+03
 2.75743E+03	 1.38810E+03
 2.75952E+03	 1.38494E+03
 2.76161E+03	 1.38546E+03
 2.76370E+03	 1.38574E+03
 2.76579E+03	 1.38494E+03
 2.76788E+03	 1.38700E+03
 2.76997E+03	 1.38544E+03
 2.77206E+03	 1.38394E+03
 2.77415E+03	 1.38500E+03
 2.77624E+03	 1.38612E+03
 2.77832E+03	 1.38540E+03
 2.78041E+03	 1.38562E+03
 2.78250E+03	 1.38580E+03
 2.78458E+03	 1.38452E+03
 2.78666E+03	 1.38470E+03
 2.78875E+03	 1.38548E+03
 2.79083E+03	 1.38634E+03
 2.79291E+03	 1.38600E+03
 2.79500E+03	 1.38728E+03
 2.79708E+03	 1.38582E+03
 2.79916E+03	 1.38506E+03
 2.80124E+03	 1.38368E+03
 2.80332E+03	 1.38458E+03
 2.80540E+03	 1.38490E+03
 2.80748E+03	 1.38426E+03
 2.80956E+03	 1.38448E+03
 2.81163E+03	 1.38402E+03
 2.81371E+03	 1.38498E+03
 2.81579E+03	 1.38558E+03
 2.81786E+03	 1.38544E+03
 2.81994E+03	 1.38484E+03
 2.82201E+03	 1.38712E+03
 2.82409E+03	 1.38662E+03
 2.82616E+03	 1.38342E+03
 2.82823E+03	 1.38576E+03
 2.83031E+03	 1.38500E+03
 2.83238E+03	 1.38342E+03
 2.83445E+03	 1.38518E+03
 2.83652E+03	 1.38574E+03
 2.83859E+03	 1.38368E+03
 2.84066E+03	 1.38488E+03
 2.84273E+03	 1.38626E+03
 2.84480E+03	 1.38508E+03
 2.84686E+03	 1.38556E+03
 2.84893E+03	 1.38466E+03
 2.85100E+03	 1.38438E+03
 2.85306E+03	 1.38516E+03
 2.85513E+03	 1.38410E+03
 2.85719E+03	 1.38578E+03
 2.85926E+03	 1.38496E+03
 2.86132E+03	 1.38636E+03
 2.86339E+03	 1.38672E+03
 2.86545E+03	 1.38522E+03
 2.86751E+03	 1.38660E+03
 2.86957E+03	 1.38404E+03
 2.87163E+03	 1.38476E+03
 2.87369E+03	 1.38474E+03
 2.87575E+03	 1.38560E+03
 2.87781E+03	 1.38576E+03
 2.87987E+03	 1.38356E+03
 2.88193E+03	 1.38662E+03
 2.88399E+03	 1.38516E+03
 2.88604E+03	 1.38550E+03
 2.88810E+03	 1.38392E+03
 2.89015E+03	 1.38336E+03
 2.89221E+03	 1.38490E+03
 2.89426E+03	 1.38354E+03
 2.89632E+03	 1.38732E+03
 2.89837E+03	 1.38536E+03
 2.90042E+03	 1.38590E+03
 2.90248E+03	 1.38778E+03
 2.90453E+03	 1.38458E+03
 2.90658E+03	 1.38296E+03
 2.90863E+03	 1.38736E+03
 2.91068E+03	 1.38540E+03
 2.91273E+03	 1.38466E+03
 2.91478E+03	 1.38526E+03
 2.91683E+03	 1.38488E+03
 2.91888E+03	 1.38428E+03
 2.92092E+03	 1.38476E+03
 2.92297E+03	 1.38502E+03
 2.92502E+03	 1.38484E+03
 2.92706E+03	 1.38486E+03
 2.92911E+03	 1.38410E+03
 2.93115E+03	 1.38630E+03
 2.93320E+03	 1.38492E+03
 2.93524E+03	 1.38316E+03
 2.93728E+03	 1.38724E+03
 2.93932E+03	 1.38610E+03
 2.94137E+03	 1.38394E+03
 2.94341E+03	 1.38708E+03
 2.94545E+03	 1.38524E+03
 2.94749E+03	 1.38354E+03
 2.94953E+03	 1.38496E+03
 2.95157E+03	 1.38586E+03
 2.95360E+03	 1.38406E+03
 2.95564E+03	 1.38474E+03
 2.95768E+03	 1.38426E+03
 2.95971E+03	 1.38462E+03
 2.96175E+03	 1.38196E+03
 2.96379E+03	 1.38310E+03
 2.96582E+03	 1.38344E+03
 2.96786E+03	 1.38454E+03
 2.96989E+03	 1.38280E+03
 2.97192E+03	 1.38506E+03
 2.97396E+03	 1.38284E+03
 2.97599E+03	 1.38258E+03
 2.97802E+03	 1.38460E+03
 2.98005E+03	 1.38522E+03
 2.98208E+03	 1.38502E+03
 2.98411E+03	 1.38546E+03
 2.98614E+03	 1.38464E+03
 2.98817E+03	 1.38458E+03
 2.99020E+03	 1.38182E+03
 2.99223E+03	 1.38510E+03
 2.99425E+03	 1.38400E+03
 2.99628E+03	 1.38388E+03
 2.99830E+03	 1.38248E+03
 3.00033E+03	 1.38344E+03
 3.00236E+03	 1.38512E+03
 3.00438E+03	 1.38480E+03
 3.00640E+03	 1.38508E+03
 3.00843E+03	 1.38234E+03
 3.01045E+03	 1.38304E+03
 3.01247E+03	 1.38330E+03
 3.01449E+03	 1.38414E+03
 3.01651E+03	 1.38492E+03
 3.01854E+03	 1.38406E+03
 3.02056E+03	 1.38150E+03
 3.02257E+03	 1.38500E+03
 3.02459E+03	 1.38146E+03
 3.02661E+03	 1.38622E+03
 3.02863E+03	 1.38558E+03
 3.03065E+03	 1.38360E+03
 3.03266E+03	 1.38458E+03
 3.03468E+03	 1.38346E+03
 3.03669E+03	 1.38312E+03
 3.03871E+03	 1.38320E+03
 3.04072E+03	 1.38588E+03
 3.04274E+03	 1.38144E+03
 3.04475E+03	 1.38562E+03
 3.04676E+03	 1.38362E+03
 3.04878E+03	 1.38378E+03
 3.05079E+03	 1.38286E+03
 3.05280E+03	 1.38396E+03
 3.05481E+03	 1.38528E+03
 3.05682E+03	 1.38352E+03
 3.05883E+03	 1.38268E+03
 3.06084E+03	 1.38370E+03
 3.06285E+03	 1.38336E+03
 3.06486E+03	 1.38402E+03
 3.06686E+03	 1.38332E+03
 3.06887E+03	 1.38384E+03
 3.07088E+03	 1.38558E+03
 3.07288E+03	 1.38532E+03
 3.07489E+03	 1.38348E+03
 3.07689E+03	 1.38454E+03
 3.07890E+03	 1.38608E+03
 3.08090E+03	 1.38304E+03
 3.08290E+03	 1.38316E+03
 3.08490E+03	 1.38218E+03
 3.08691E+03	 1.38452E+03
 3.08891E+03	 1.38418E+03
 3.09091E+03	 1.38444E+03
 3.09291E+03	 1.38322E+03
 3.09491E+03	 1.38454E+03
 3.09691E+03	 1.38472E+03
 3.09891E+03	 1.38424E+03
 3.10090E+03	 1.38440E+03
 3.10290E+03	 1.38338E+03
 3.10490E+03	 1.38314E+03
 3.10690E+03	 1.38236E+03
 3.10889E+03	 1.38376E+03
 3.11089E+03	 1.38336E+03
 3.11288E+03	 1.38288E+03
 3.11488E+03	 1.38298E+03
 3.11687E+03	 1.38396E+03
 3.11886E+03	 1.38296E+03
 3.12086E+03	 1.38294E+03
 3.12285E+03	 1.38420E+03
 3.12484E+03	 1.38102E+03
 3.12683E+03	 1.38250E+03
 3.12882E+03	 1.38402E+03
 3.13081E+03	 1.38346E+03
 3.13280E+03	 1.38318E+03
 3.13479E+03	 1.38284E+03
 3.13678E+03	 1.38366E+03
 3.13877E+03	 1.37992E+03
 3.14075E+03	 1.38416E+03
 3.14274E+03	 1.38196E+03
 3.14473E+03	 1.38290E+03
 3.14671E+03	 1.38356E+03
 3.14870E+03	 1.38352E+03
 3.15068E+03	 1.38104E+03
 3.15267E+03	 1.38396E+03
 3.15465E+03	 1.38092E+03
 3.15663E+03	 1.38124E+03
 3.15862E+03	 1.38242E+03
 3.16060E+03	 1.38382E+03
 3.16258E+03	 1.38226E+03
 3.16456E+03	 1.38340E+03
 3.16654E+03	 1.38168E+03
 3.16852E+03	 1.38154E+03
 3.17050E+03	 1.38210E+03
 3.17248E+03	 1.38242E+03
 3.17446E+03	 1.38000E+03
 3.17643E+03	 1.38164E+03
 3.17841E+03	 1.38228E+03
 3.18039E+03	 1.38324E+03
 3.18236E+03	 1.38142E+03
 3.18434E+03	 1.38064E+03
 3.18632E+03	 1.38052E+03
 3.18829E+03	 1.38270E+03
 3.19026E+03	 1.38310E+03
 3.19224E+03	 1.38304E+03
 3.19421E+03	 1.38146E+03
 3.19618E+03	 1.38258E+03
 3.19815E+03	 1.38280E+03
 3.20013E+03	 1.38306E+03
 3.20210E+03	 1.38322E+03
 3.20407E+03	 1.38408E+03
 3.20604E+03	 1.38254E+03
 3.20801E+03	 1.38228E+03
 3.20998E+03	 1.38082E+03
 3.21194E+03	 1.38040E+03
 3.21391E+03	 1.38220E+03
 3.21588E+03	 1.38160E+03
 3.21784E+03	 1.38290E+03
 3.21981E+03	 1.38170E+03
 3.22178E+03	 1.37908E+03
 3.22374E+03	 1.38274E+03
 3.22571E+03	 1.38272E+03
 3.22767E+03	 1.38156E+03
 3.22963E+03	 1.38068E+03
 3.23160E+03	 1.38356E+03
 3.23356E+03	 1.38174E+03
 3.23552E+03	 1.38234E+03
 3.23748E+03	 1.38240E+03
 3.23944E+03	 1.38228E+03
 3.24140E+03	 1.38332E+03
 3.24336E+03	 1.38366E+03
 3.24532E+03	 1.38168E+03
 3.24728E+03	 1.38214E+03
 3.24924E+03	 1.38322E+03
 3.25120E+03	 1.38236E+03
 3.25315E+03	 1.38080E+03
 3.25511E+03	 1.38208E+03
 3.25707E+03	 1.38092E+03
 3.25902E+03	 1.38260E+03
 3.26098E+03	 1.38336E+03
 3.26293E+03	 1.38332E+03
 3.26489E+03	 1.38202E+03
 3.26684E+03	 1.38300E+03
 3.26879E+03	 1.38190E+03
 3.27075E+03	 1.38122E+03
 3.27270E+03	 1.38264E+03
 3.27465E+03	 1.38172E+03
 3.27660E+03	 1.38260E+03
 3.27855E+03	 1.38210E+03
 3.28050E+03	 1.38068E+03
 3.28245E+03	 1.38234E+03
 3.28440E+03	 1.38092E+03
 3.28635E+03	 1.37974E+03
 3.28829E+03	 1.38118E+03
 3.29024E+03	 1.38148E+03
 3.29219E+03	 1.38234E+03
 3.29413E+03	 1.38284E+03
 3.29608E+03	 1.38138E+03
 3.29803E+03	 1.38198E+03
 3.29997E+03	 1.38200E+03
 3.30191E+03	 1.38204E+03
 3.30386E+03	 1.38070E+03
 3.30580E+03	 1.38156E+03
 3.30774E+03	 1.38222E+03
 3.30969E+03	 1.38082E+03
 3.31163E+03	 1.37838E+03
 3.31357E+03	 1.38222E+03
 3.31551E+03	 1.38064E+03
 3.31745E+03	 1.37972E+03
 3.31939E+03	 1.38082E+03
 3.32133E+03	 1.38068E+03
 3.32327E+03	 1.38008E+03
 3.32520E+03	 1.38096E+03
 3.32714E+03	 1.38216E+03
 3.32908E+03	 1.37888E+03
 3.33102E+03	 1.38208E+03
 3.33295E+03	 1.38078E+03
 3.33489E+03	 1.38124E+03
 3.33682E+03	 1.38164E+03
 3.33876E+03	 1.37928E+03
 3.34069E+03	 1.38156E+03
 3.34262E+03	 1.38052E+03
 3.34456E+03	 1.38108E+03
 3.34649E+03	 1.38208E+03
 3.34842E+03	 1.37980E+03
 3.35035E+03	 1.38114E+03
 3.35228E+03	 1.38148E+03
 3.35421E+03	 1.38016E+03
 3.35614E+03	 1.38232E+03
 3.35807E+03	 1.38216E+03
 3.36000E+03	 1.38308E+03
 3.36193E+03	 1.38202E+03
 3.36386E+03	 1.38020E+03
 3.36578E+03	 1.38126E+03
 3.36771E+03	 1.38070E+03
 3.36964E+03	 1.37974E+03
 3.37156E+03	 1.38092E+03
 3.37349E+03	 1.38360E+03
 3.37541E+03	 1.38030E+03
 3.37734E+03	 1.38270E+03
 3.37926E+03	 1.38074E+03
 3.38118E+03	 1.38448E+03
 3.38311E+03	 1.38074E+03
 3.38503E+03	 1.38082E+03
 3.38695E+03	 1.38086E+03
 3.38887E+03	 1.38104E+03
 3.39079E+03	 1.38126E+03
 3.39271E+03	 1.37886E+03
 3.39463E+03	 1.38064E+03
 3.39655E+03	 1.38238E+03
 3.39847E+03	 1.38026E+03
 3.40039E+03	 1.38020E+03
 3.40231E+03	 1.38140E+03
 3.40422E+03	 1.37998E+03
 3.40614E+03	 1.38288E+03
 3.40806E+03	 1.38216E+03
 3.40997E+03	 1.38098E+03
 3.41189E+03	 1.38050E+03
 3.41380E+03	 1.37908E+03
 3.41571E+03	 1.38162E+03
 3.41763E+03	 1.37974E+03
 3.41954E+03	 1.38130E+03
 3.42145E+03	 1.38006E+03
 3.42337E+03	 1.38010E+03
 3.42528E+03	 1.38102E+03
 3.42719E+03	 1.38158E+03
 3.42910E+03	 1.38104E+03
 3.43101E+03	 1.37960E+03
 3.43292E+03	 1.38168E+03
 3.43483E+03	 1.38028E+03
 3.43674E+03	 1.38020E+03
 3.43864E+03	 1.37978E+03
 3.44055E+03	 1.37980E+03
 3.44246E+03	 1.37906E+03
 3.44437E+03	 1.37956E+03
 3.44627E+03	 1.38104E+03
 3.44818E+03	 1.38154E+03
 3.45008E+03	 1.38134E+03
 3.45199E+03	 1.37976E+03
 3.45389E+03	 1.37932E+03
 3.45579E+03	 1.37816E+03
 3.45770E+03	 1.38264E+03
 3.45960E+03	 1.38050E+03
 3.46150E+03	 1.37886E+03
 3.46340E+03	 1.38048E+03
 3.46530E+03	 1.37972E+03
 3.46721E+03	 1.37982E+03
 3.46911E+03	 1.38238E+03
 3.47101E+03	 1.37926E+03
 3.47290E+03	 1.37976E+03
 3.47480E+03	 1.37840E+03
 3.47670E+03	 1.37740E+03
 3.47860E+03	 1.37978E+03
 3.48050E+03	 1.37908E+03
 3.48239E+03	 1.37862E+03
 3.48429E+03	 1.38098E+03
 3.48618E+03	 1.38026E+03
 3.48808E+03	 1.38054E+03
 3.48997E+03	 1.38038E+03
 3.49187E+03	 1.38128E+03
 3.49376E+03	 1.37858E+03
 3.49565E+03	 1.37950E+03
 3.49755E+03	 1.38060E+03
 3.49944E+03	 1.37990E+03
 3.50133E+03	 1.37954E+03
 3.50322E+03	 1.37974E+03
 3.50511E+03	 1.37850E+03
 3.50700E+03	 1.38042E+03
 3.50889E+03	 1.38122E+03
 3.51078E+03	 1.37928E+03
 3.51267E+03	 1.37806E+03
 3.51456E+03	 1.37978E+03
 3.51645E+03	 1.38082E+03
 3.51833E+03	 1.37920E+03
 3.52022E+03	 1.38012E+03
 3.52211E+03	 1.37954E+03
 3.52399E+03	 1.38046E+03
 3.52588E+03	 1.38050E+03
 3.52776E+03	 1.37866E+03
 3.52965E+03	 1.37808E+03
 3.53153E+03	 1.38010E+03
