//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa 300--Spectrum--037--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5581.20000002328
PositionY = 9365.30000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa 300--Spectrum--037--Spec.Data 1
 1.12956E+03	 1.36480E+03
 1.13214E+03	 1.36500E+03
 1.13472E+03	 1.36502E+03
 1.13730E+03	 1.36746E+03
 1.13987E+03	 1.36404E+03
 1.14245E+03	 1.36448E+03
 1.14503E+03	 1.36494E+03
 1.14760E+03	 1.36526E+03
 1.15017E+03	 1.36380E+03
 1.15275E+03	 1.36622E+03
 1.15532E+03	 1.36574E+03
 1.15789E+03	 1.36636E+03
 1.16046E+03	 1.36474E+03
 1.16303E+03	 1.36570E+03
 1.16560E+03	 1.36492E+03
 1.16817E+03	 1.36608E+03
 1.17074E+03	 1.36684E+03
 1.17330E+03	 1.36444E+03
 1.17587E+03	 1.36444E+03
 1.17843E+03	 1.36524E+03
 1.18100E+03	 1.36442E+03
 1.18356E+03	 1.36440E+03
 1.18612E+03	 1.36398E+03
 1.18868E+03	 1.36636E+03
 1.19124E+03	 1.36476E+03
 1.19380E+03	 1.36540E+03
 1.19636E+03	 1.36508E+03
 1.19892E+03	 1.36644E+03
 1.20148E+03	 1.36464E+03
 1.20404E+03	 1.36466E+03
 1.20659E+03	 1.36566E+03
 1.20915E+03	 1.36496E+03
 1.21170E+03	 1.36448E+03
 1.21425E+03	 1.36444E+03
 1.21681E+03	 1.36546E+03
 1.21936E+03	 1.36346E+03
 1.22191E+03	 1.36438E+03
 1.22446E+03	 1.36448E+03
 1.22701E+03	 1.36468E+03
 1.22956E+03	 1.36382E+03
 1.23210E+03	 1.36492E+03
 1.23465E+03	 1.36596E+03
 1.23720E+03	 1.36404E+03
 1.23974E+03	 1.36598E+03
 1.24229E+03	 1.36418E+03
 1.24483E+03	 1.36368E+03
 1.24737E+03	 1.36366E+03
 1.24992E+03	 1.36416E+03
 1.25246E+03	 1.36438E+03
 1.25500E+03	 1.36464E+03
 1.25754E+03	 1.36464E+03
 1.26008E+03	 1.36600E+03
 1.26261E+03	 1.36524E+03
 1.26515E+03	 1.36372E+03
 1.26769E+03	 1.36564E+03
 1.27022E+03	 1.36432E+03
 1.27276E+03	 1.36456E+03
 1.27529E+03	 1.36484E+03
 1.27783E+03	 1.36484E+03
 1.28036E+03	 1.36546E+03
 1.28289E+03	 1.36392E+03
 1.28542E+03	 1.36646E+03
 1.28795E+03	 1.36406E+03
 1.29048E+03	 1.36488E+03
 1.29301E+03	 1.36624E+03
 1.29554E+03	 1.36464E+03
 1.29806E+03	 1.36442E+03
 1.30059E+03	 1.36352E+03
 1.30311E+03	 1.36564E+03
 1.30564E+03	 1.36338E+03
 1.30816E+03	 1.36562E+03
 1.31069E+03	 1.36464E+03
 1.31321E+03	 1.36558E+03
 1.31573E+03	 1.36368E+03
 1.31825E+03	 1.36492E+03
 1.32077E+03	 1.36542E+03
 1.32329E+03	 1.36670E+03
 1.32581E+03	 1.36430E+03
 1.32832E+03	 1.36496E+03
 1.33084E+03	 1.36424E+03
 1.33336E+03	 1.36534E+03
 1.33587E+03	 1.36538E+03
 1.33838E+03	 1.36548E+03
 1.34090E+03	 1.36682E+03
 1.34341E+03	 1.36552E+03
 1.34592E+03	 1.36582E+03
 1.34843E+03	 1.36752E+03
 1.35094E+03	 1.36468E+03
 1.35345E+03	 1.36646E+03
 1.35596E+03	 1.36444E+03
 1.35847E+03	 1.36594E+03
 1.36098E+03	 1.36628E+03
 1.36348E+03	 1.36656E+03
 1.36599E+03	 1.36596E+03
 1.36849E+03	 1.36548E+03
 1.37100E+03	 1.36540E+03
 1.37350E+03	 1.36482E+03
 1.37600E+03	 1.36594E+03
 1.37850E+03	 1.36404E+03
 1.38100E+03	 1.36492E+03
 1.38350E+03	 1.36658E+03
 1.38600E+03	 1.36658E+03
 1.38850E+03	 1.36556E+03
 1.39100E+03	 1.36504E+03
 1.39350E+03	 1.36564E+03
 1.39599E+03	 1.36410E+03
 1.39849E+03	 1.36444E+03
 1.40098E+03	 1.36622E+03
 1.40348E+03	 1.36584E+03
 1.40597E+03	 1.36586E+03
 1.40846E+03	 1.36428E+03
 1.41095E+03	 1.36484E+03
 1.41344E+03	 1.36458E+03
 1.41593E+03	 1.36516E+03
 1.41842E+03	 1.36398E+03
 1.42091E+03	 1.36566E+03
 1.42340E+03	 1.36424E+03
 1.42588E+03	 1.36496E+03
 1.42837E+03	 1.36520E+03
 1.43086E+03	 1.36340E+03
 1.43334E+03	 1.36418E+03
 1.43582E+03	 1.36398E+03
 1.43831E+03	 1.36574E+03
 1.44079E+03	 1.36490E+03
 1.44327E+03	 1.36512E+03
 1.44575E+03	 1.36524E+03
 1.44823E+03	 1.36462E+03
 1.45071E+03	 1.36304E+03
 1.45319E+03	 1.36360E+03
 1.45566E+03	 1.36430E+03
 1.45814E+03	 1.36440E+03
 1.46062E+03	 1.36224E+03
 1.46309E+03	 1.36466E+03
 1.46557E+03	 1.36436E+03
 1.46804E+03	 1.36340E+03
 1.47051E+03	 1.36534E+03
 1.47298E+03	 1.36344E+03
 1.47546E+03	 1.36396E+03
 1.47793E+03	 1.36404E+03
 1.48040E+03	 1.36210E+03
 1.48286E+03	 1.36358E+03
 1.48533E+03	 1.36574E+03
 1.48780E+03	 1.36416E+03
 1.49027E+03	 1.36326E+03
 1.49273E+03	 1.36278E+03
 1.49520E+03	 1.36406E+03
 1.49766E+03	 1.36168E+03
 1.50013E+03	 1.36178E+03
 1.50259E+03	 1.36396E+03
 1.50505E+03	 1.36212E+03
 1.50751E+03	 1.36294E+03
 1.50997E+03	 1.36458E+03
 1.51243E+03	 1.36310E+03
 1.51489E+03	 1.36342E+03
 1.51735E+03	 1.36358E+03
 1.51981E+03	 1.36324E+03
 1.52226E+03	 1.36318E+03
 1.52472E+03	 1.36342E+03
 1.52718E+03	 1.36314E+03
 1.52963E+03	 1.36456E+03
 1.53208E+03	 1.36430E+03
 1.53454E+03	 1.36268E+03
 1.53699E+03	 1.36318E+03
 1.53944E+03	 1.36308E+03
 1.54189E+03	 1.36308E+03
 1.54434E+03	 1.36426E+03
 1.54679E+03	 1.36262E+03
 1.54924E+03	 1.36464E+03
 1.55169E+03	 1.36378E+03
 1.55413E+03	 1.36458E+03
 1.55658E+03	 1.36314E+03
 1.55902E+03	 1.36426E+03
 1.56147E+03	 1.36254E+03
 1.56391E+03	 1.36476E+03
 1.56636E+03	 1.36456E+03
 1.56880E+03	 1.36434E+03
 1.57124E+03	 1.36338E+03
 1.57368E+03	 1.36236E+03
 1.57612E+03	 1.36436E+03
 1.57856E+03	 1.36426E+03
 1.58100E+03	 1.36348E+03
 1.58344E+03	 1.36244E+03
 1.58587E+03	 1.36210E+03
 1.58831E+03	 1.36366E+03
 1.59074E+03	 1.36160E+03
 1.59318E+03	 1.36406E+03
 1.59561E+03	 1.36478E+03
 1.59805E+03	 1.36368E+03
 1.60048E+03	 1.36234E+03
 1.60291E+03	 1.36242E+03
 1.60534E+03	 1.36114E+03
 1.60777E+03	 1.36220E+03
 1.61020E+03	 1.36330E+03
 1.61263E+03	 1.36100E+03
 1.61506E+03	 1.36112E+03
 1.61749E+03	 1.36236E+03
 1.61991E+03	 1.36008E+03
 1.62234E+03	 1.36040E+03
 1.62476E+03	 1.36194E+03
 1.62719E+03	 1.36320E+03
 1.62961E+03	 1.36014E+03
 1.63203E+03	 1.36220E+03
 1.63446E+03	 1.36082E+03
 1.63688E+03	 1.36084E+03
 1.63930E+03	 1.36106E+03
 1.64172E+03	 1.36102E+03
 1.64414E+03	 1.36066E+03
 1.64656E+03	 1.35964E+03
 1.64897E+03	 1.36010E+03
 1.65139E+03	 1.36098E+03
 1.65381E+03	 1.36028E+03
 1.65622E+03	 1.36124E+03
 1.65864E+03	 1.35882E+03
 1.66105E+03	 1.35926E+03
 1.66346E+03	 1.36082E+03
 1.66588E+03	 1.35964E+03
 1.66829E+03	 1.36034E+03
 1.67070E+03	 1.36024E+03
 1.67311E+03	 1.35998E+03
 1.67552E+03	 1.35846E+03
 1.67793E+03	 1.35950E+03
 1.68034E+03	 1.35864E+03
 1.68274E+03	 1.36036E+03
 1.68515E+03	 1.35954E+03
 1.68756E+03	 1.35878E+03
 1.68996E+03	 1.35958E+03
 1.69236E+03	 1.35912E+03
 1.69477E+03	 1.35986E+03
 1.69717E+03	 1.35950E+03
 1.69957E+03	 1.36086E+03
 1.70197E+03	 1.35900E+03
 1.70438E+03	 1.36026E+03
 1.70678E+03	 1.36020E+03
 1.70917E+03	 1.35896E+03
 1.71157E+03	 1.35962E+03
 1.71397E+03	 1.35918E+03
 1.71637E+03	 1.35786E+03
 1.71876E+03	 1.36074E+03
 1.72116E+03	 1.35792E+03
 1.72355E+03	 1.35894E+03
 1.72595E+03	 1.35810E+03
 1.72834E+03	 1.35946E+03
 1.73073E+03	 1.35886E+03
 1.73313E+03	 1.35822E+03
 1.73552E+03	 1.35836E+03
 1.73791E+03	 1.35814E+03
 1.74030E+03	 1.35908E+03
 1.74269E+03	 1.35902E+03
 1.74507E+03	 1.35732E+03
 1.74746E+03	 1.35988E+03
 1.74985E+03	 1.35814E+03
 1.75224E+03	 1.35952E+03
 1.75462E+03	 1.35874E+03
 1.75701E+03	 1.35924E+03
 1.75939E+03	 1.35828E+03
 1.76177E+03	 1.35876E+03
 1.76415E+03	 1.35846E+03
 1.76654E+03	 1.35810E+03
 1.76892E+03	 1.36042E+03
 1.77130E+03	 1.35832E+03
 1.77368E+03	 1.35712E+03
 1.77606E+03	 1.35844E+03
 1.77843E+03	 1.35848E+03
 1.78081E+03	 1.35776E+03
 1.78319E+03	 1.35892E+03
 1.78556E+03	 1.35812E+03
 1.78794E+03	 1.35802E+03
 1.79031E+03	 1.35888E+03
 1.79269E+03	 1.35872E+03
 1.79506E+03	 1.35874E+03
 1.79743E+03	 1.35938E+03
 1.79981E+03	 1.35728E+03
 1.80218E+03	 1.35826E+03
 1.80455E+03	 1.35738E+03
 1.80692E+03	 1.35868E+03
 1.80928E+03	 1.35790E+03
 1.81165E+03	 1.35782E+03
 1.81402E+03	 1.35802E+03
 1.81639E+03	 1.35690E+03
 1.81875E+03	 1.35738E+03
 1.82112E+03	 1.35778E+03
 1.82348E+03	 1.35724E+03
 1.82585E+03	 1.35752E+03
 1.82821E+03	 1.35730E+03
 1.83057E+03	 1.35776E+03
 1.83293E+03	 1.35790E+03
 1.83529E+03	 1.35680E+03
 1.83765E+03	 1.35802E+03
 1.84001E+03	 1.35674E+03
 1.84237E+03	 1.35646E+03
 1.84473E+03	 1.35784E+03
 1.84709E+03	 1.35652E+03
 1.84944E+03	 1.35736E+03
 1.85180E+03	 1.35856E+03
 1.85416E+03	 1.35616E+03
 1.85651E+03	 1.35702E+03
 1.85886E+03	 1.35794E+03
 1.86122E+03	 1.35784E+03
 1.86357E+03	 1.35742E+03
