//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa 1100--Spectrum--054--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5437.20000002328
PositionY = 9593.90000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa 1100--Spectrum--054--Spec.Data 1
 1.03092E+03	 1.39314E+03
 1.03353E+03	 1.39384E+03
 1.03614E+03	 1.39482E+03
 1.03875E+03	 1.39266E+03
 1.04136E+03	 1.39296E+03
 1.04397E+03	 1.39266E+03
 1.04658E+03	 1.39282E+03
 1.04918E+03	 1.39388E+03
 1.05179E+03	 1.39168E+03
 1.05439E+03	 1.39280E+03
 1.05700E+03	 1.39262E+03
 1.05960E+03	 1.39458E+03
 1.06220E+03	 1.39460E+03
 1.06480E+03	 1.39270E+03
 1.06740E+03	 1.39248E+03
 1.07000E+03	 1.39452E+03
 1.07260E+03	 1.39516E+03
 1.07520E+03	 1.39346E+03
 1.07780E+03	 1.39456E+03
 1.08039E+03	 1.39606E+03
 1.08299E+03	 1.39328E+03
 1.08558E+03	 1.39418E+03
 1.08818E+03	 1.39488E+03
 1.09077E+03	 1.39546E+03
 1.09336E+03	 1.39216E+03
 1.09595E+03	 1.39280E+03
 1.09854E+03	 1.39388E+03
 1.10113E+03	 1.39414E+03
 1.10372E+03	 1.39686E+03
 1.10631E+03	 1.39446E+03
 1.10890E+03	 1.39356E+03
 1.11148E+03	 1.39396E+03
 1.11407E+03	 1.39466E+03
 1.11665E+03	 1.39468E+03
 1.11924E+03	 1.39542E+03
 1.12182E+03	 1.39410E+03
 1.12440E+03	 1.39608E+03
 1.12698E+03	 1.39300E+03
 1.12956E+03	 1.39564E+03
 1.13214E+03	 1.39636E+03
 1.13472E+03	 1.39592E+03
 1.13730E+03	 1.39406E+03
 1.13987E+03	 1.39818E+03
 1.14245E+03	 1.39772E+03
 1.14503E+03	 1.39718E+03
 1.14760E+03	 1.39488E+03
 1.15017E+03	 1.39552E+03
 1.15275E+03	 1.39624E+03
 1.15532E+03	 1.39432E+03
 1.15789E+03	 1.39358E+03
 1.16046E+03	 1.39712E+03
 1.16303E+03	 1.39716E+03
 1.16560E+03	 1.39916E+03
 1.16817E+03	 1.39766E+03
 1.17074E+03	 1.39628E+03
 1.17330E+03	 1.39650E+03
 1.17587E+03	 1.39874E+03
 1.17843E+03	 1.39746E+03
 1.18100E+03	 1.39504E+03
 1.18356E+03	 1.39856E+03
 1.18612E+03	 1.39544E+03
 1.18868E+03	 1.39716E+03
 1.19124E+03	 1.39468E+03
 1.19380E+03	 1.39606E+03
 1.19636E+03	 1.39744E+03
 1.19892E+03	 1.39686E+03
 1.20148E+03	 1.39648E+03
 1.20404E+03	 1.39640E+03
 1.20659E+03	 1.39540E+03
 1.20915E+03	 1.39484E+03
 1.21170E+03	 1.39608E+03
 1.21425E+03	 1.39680E+03
 1.21681E+03	 1.39712E+03
 1.21936E+03	 1.39636E+03
 1.22191E+03	 1.39716E+03
 1.22446E+03	 1.39744E+03
 1.22701E+03	 1.39798E+03
 1.22956E+03	 1.39574E+03
 1.23210E+03	 1.39616E+03
 1.23465E+03	 1.39582E+03
 1.23720E+03	 1.39622E+03
 1.23974E+03	 1.39624E+03
 1.24229E+03	 1.39602E+03
 1.24483E+03	 1.39772E+03
 1.24737E+03	 1.39714E+03
 1.24992E+03	 1.39660E+03
 1.25246E+03	 1.39568E+03
 1.25500E+03	 1.39556E+03
 1.25754E+03	 1.39654E+03
 1.26008E+03	 1.39662E+03
 1.26261E+03	 1.39796E+03
 1.26515E+03	 1.39740E+03
 1.26769E+03	 1.39672E+03
 1.27022E+03	 1.39826E+03
 1.27276E+03	 1.39784E+03
 1.27529E+03	 1.39912E+03
 1.27783E+03	 1.39932E+03
 1.28036E+03	 1.39794E+03
 1.28289E+03	 1.39646E+03
 1.28542E+03	 1.39812E+03
 1.28795E+03	 1.39870E+03
 1.29048E+03	 1.39884E+03
 1.29301E+03	 1.39816E+03
 1.29554E+03	 1.39868E+03
 1.29806E+03	 1.39718E+03
 1.30059E+03	 1.39928E+03
 1.30311E+03	 1.39786E+03
 1.30564E+03	 1.39772E+03
 1.30816E+03	 1.39976E+03
 1.31069E+03	 1.39892E+03
 1.31321E+03	 1.39806E+03
 1.31573E+03	 1.40042E+03
 1.31825E+03	 1.39962E+03
 1.32077E+03	 1.39784E+03
 1.32329E+03	 1.40194E+03
 1.32581E+03	 1.39936E+03
 1.32832E+03	 1.39982E+03
 1.33084E+03	 1.40080E+03
 1.33336E+03	 1.40030E+03
 1.33587E+03	 1.39872E+03
 1.33838E+03	 1.39872E+03
 1.34090E+03	 1.39912E+03
 1.34341E+03	 1.39846E+03
 1.34592E+03	 1.40024E+03
 1.34843E+03	 1.39892E+03
 1.35094E+03	 1.39998E+03
 1.35345E+03	 1.39938E+03
 1.35596E+03	 1.39794E+03
 1.35847E+03	 1.39920E+03
 1.36098E+03	 1.40160E+03
 1.36348E+03	 1.40040E+03
 1.36599E+03	 1.40098E+03
 1.36849E+03	 1.39882E+03
 1.37100E+03	 1.40062E+03
 1.37350E+03	 1.40192E+03
 1.37600E+03	 1.39972E+03
 1.37850E+03	 1.39920E+03
 1.38100E+03	 1.40084E+03
 1.38350E+03	 1.39726E+03
 1.38600E+03	 1.40276E+03
 1.38850E+03	 1.40022E+03
 1.39100E+03	 1.40124E+03
 1.39350E+03	 1.40062E+03
 1.39599E+03	 1.40148E+03
 1.39849E+03	 1.40006E+03
 1.40098E+03	 1.40108E+03
 1.40348E+03	 1.40074E+03
 1.40597E+03	 1.40268E+03
 1.40846E+03	 1.40110E+03
 1.41095E+03	 1.40170E+03
 1.41344E+03	 1.39878E+03
 1.41593E+03	 1.40214E+03
 1.41842E+03	 1.40376E+03
 1.42091E+03	 1.40318E+03
 1.42340E+03	 1.40162E+03
 1.42588E+03	 1.40280E+03
 1.42837E+03	 1.40166E+03
 1.43086E+03	 1.40186E+03
 1.43334E+03	 1.40116E+03
 1.43582E+03	 1.40426E+03
 1.43831E+03	 1.40372E+03
 1.44079E+03	 1.40178E+03
 1.44327E+03	 1.40326E+03
 1.44575E+03	 1.40302E+03
 1.44823E+03	 1.40542E+03
 1.45071E+03	 1.40318E+03
 1.45319E+03	 1.40074E+03
 1.45566E+03	 1.40200E+03
 1.45814E+03	 1.40216E+03
 1.46062E+03	 1.40210E+03
 1.46309E+03	 1.40518E+03
 1.46557E+03	 1.40116E+03
 1.46804E+03	 1.40402E+03
 1.47051E+03	 1.40468E+03
 1.47298E+03	 1.40502E+03
 1.47546E+03	 1.40314E+03
 1.47793E+03	 1.40244E+03
 1.48040E+03	 1.40308E+03
 1.48286E+03	 1.40092E+03
 1.48533E+03	 1.40296E+03
 1.48780E+03	 1.40208E+03
 1.49027E+03	 1.40172E+03
 1.49273E+03	 1.40262E+03
 1.49520E+03	 1.40422E+03
 1.49766E+03	 1.40186E+03
 1.50013E+03	 1.40188E+03
 1.50259E+03	 1.40420E+03
 1.50505E+03	 1.40174E+03
 1.50751E+03	 1.40316E+03
 1.50997E+03	 1.40228E+03
 1.51243E+03	 1.40424E+03
 1.51489E+03	 1.40154E+03
 1.51735E+03	 1.40446E+03
 1.51981E+03	 1.40378E+03
 1.52226E+03	 1.40292E+03
 1.52472E+03	 1.40396E+03
 1.52718E+03	 1.40236E+03
 1.52963E+03	 1.40324E+03
 1.53208E+03	 1.40306E+03
 1.53454E+03	 1.40328E+03
 1.53699E+03	 1.40274E+03
 1.53944E+03	 1.40624E+03
 1.54189E+03	 1.40560E+03
 1.54434E+03	 1.40538E+03
 1.54679E+03	 1.40274E+03
 1.54924E+03	 1.40662E+03
 1.55169E+03	 1.40494E+03
 1.55413E+03	 1.40574E+03
 1.55658E+03	 1.40538E+03
 1.55902E+03	 1.40440E+03
 1.56147E+03	 1.40504E+03
 1.56391E+03	 1.40684E+03
 1.56636E+03	 1.40502E+03
 1.56880E+03	 1.40688E+03
 1.57124E+03	 1.40698E+03
 1.57368E+03	 1.40686E+03
 1.57612E+03	 1.40728E+03
 1.57856E+03	 1.40592E+03
 1.58100E+03	 1.40698E+03
 1.58344E+03	 1.40716E+03
 1.58587E+03	 1.40648E+03
 1.58831E+03	 1.40826E+03
 1.59074E+03	 1.40888E+03
 1.59318E+03	 1.40702E+03
 1.59561E+03	 1.40590E+03
 1.59805E+03	 1.40598E+03
 1.60048E+03	 1.40728E+03
 1.60291E+03	 1.40648E+03
 1.60534E+03	 1.40818E+03
 1.60777E+03	 1.40634E+03
 1.61020E+03	 1.40748E+03
 1.61263E+03	 1.40612E+03
 1.61506E+03	 1.40570E+03
 1.61749E+03	 1.40638E+03
 1.61991E+03	 1.40728E+03
 1.62234E+03	 1.40814E+03
 1.62476E+03	 1.40610E+03
 1.62719E+03	 1.40670E+03
 1.62961E+03	 1.40786E+03
 1.63203E+03	 1.40504E+03
 1.63446E+03	 1.40660E+03
 1.63688E+03	 1.40732E+03
 1.63930E+03	 1.40680E+03
 1.64172E+03	 1.40844E+03
 1.64414E+03	 1.40882E+03
 1.64656E+03	 1.40764E+03
 1.64897E+03	 1.40940E+03
 1.65139E+03	 1.40970E+03
 1.65381E+03	 1.40908E+03
 1.65622E+03	 1.41040E+03
 1.65864E+03	 1.40660E+03
 1.66105E+03	 1.40848E+03
 1.66346E+03	 1.41028E+03
 1.66588E+03	 1.41068E+03
 1.66829E+03	 1.41204E+03
 1.67070E+03	 1.41122E+03
 1.67311E+03	 1.40966E+03
 1.67552E+03	 1.40834E+03
 1.67793E+03	 1.40952E+03
 1.68034E+03	 1.41142E+03
 1.68274E+03	 1.41124E+03
 1.68515E+03	 1.41124E+03
 1.68756E+03	 1.41050E+03
 1.68996E+03	 1.40864E+03
 1.69236E+03	 1.41028E+03
 1.69477E+03	 1.40932E+03
 1.69717E+03	 1.41050E+03
 1.69957E+03	 1.41186E+03
 1.70197E+03	 1.41304E+03
 1.70438E+03	 1.41324E+03
 1.70678E+03	 1.41138E+03
 1.70917E+03	 1.41148E+03
 1.71157E+03	 1.41016E+03
 1.71397E+03	 1.41324E+03
 1.71637E+03	 1.41272E+03
 1.71876E+03	 1.40816E+03
 1.72116E+03	 1.41238E+03
 1.72355E+03	 1.41046E+03
 1.72595E+03	 1.41126E+03
 1.72834E+03	 1.41188E+03
 1.73073E+03	 1.41098E+03
 1.73313E+03	 1.40720E+03
 1.73552E+03	 1.41032E+03
 1.73791E+03	 1.41026E+03
 1.74030E+03	 1.40988E+03
 1.74269E+03	 1.41128E+03
 1.74507E+03	 1.41220E+03
 1.74746E+03	 1.41246E+03
 1.74985E+03	 1.41156E+03
 1.75224E+03	 1.41546E+03
 1.75462E+03	 1.41474E+03
 1.75701E+03	 1.41194E+03
 1.75939E+03	 1.41368E+03
 1.76177E+03	 1.41488E+03
 1.76415E+03	 1.41342E+03
 1.76654E+03	 1.41480E+03
 1.76892E+03	 1.41068E+03
 1.77130E+03	 1.41518E+03
 1.77368E+03	 1.41132E+03
 1.77606E+03	 1.41440E+03
 1.77843E+03	 1.41442E+03
 1.78081E+03	 1.41056E+03
 1.78319E+03	 1.41262E+03
 1.78556E+03	 1.41236E+03
 1.78794E+03	 1.41238E+03
 1.79031E+03	 1.41388E+03
 1.79269E+03	 1.41456E+03
 1.79506E+03	 1.41562E+03
 1.79743E+03	 1.41210E+03
 1.79981E+03	 1.41418E+03
 1.80218E+03	 1.41584E+03
 1.80455E+03	 1.41268E+03
 1.80692E+03	 1.41298E+03
 1.80928E+03	 1.41318E+03
 1.81165E+03	 1.41336E+03
 1.81402E+03	 1.41270E+03
 1.81639E+03	 1.41504E+03
 1.81875E+03	 1.41154E+03
 1.82112E+03	 1.41302E+03
 1.82348E+03	 1.41378E+03
 1.82585E+03	 1.41438E+03
 1.82821E+03	 1.41564E+03
 1.83057E+03	 1.41576E+03
 1.83293E+03	 1.41612E+03
 1.83529E+03	 1.41550E+03
 1.83765E+03	 1.41564E+03
 1.84001E+03	 1.41660E+03
 1.84237E+03	 1.41340E+03
 1.84473E+03	 1.41726E+03
 1.84709E+03	 1.41424E+03
 1.84944E+03	 1.41498E+03
 1.85180E+03	 1.41596E+03
 1.85416E+03	 1.41812E+03
 1.85651E+03	 1.41650E+03
 1.85886E+03	 1.41682E+03
 1.86122E+03	 1.41584E+03
 1.86357E+03	 1.41362E+03
 1.86592E+03	 1.41610E+03
 1.86827E+03	 1.41512E+03
 1.87062E+03	 1.41700E+03
 1.87297E+03	 1.41716E+03
 1.87532E+03	 1.41592E+03
 1.87767E+03	 1.41920E+03
 1.88002E+03	 1.42116E+03
 1.88236E+03	 1.41674E+03
 1.88471E+03	 1.41812E+03
 1.88705E+03	 1.41876E+03
 1.88940E+03	 1.42068E+03
 1.89174E+03	 1.41942E+03
 1.89409E+03	 1.41878E+03
 1.89643E+03	 1.41830E+03
 1.89877E+03	 1.41912E+03
 1.90111E+03	 1.42094E+03
 1.90345E+03	 1.41940E+03
 1.90579E+03	 1.42000E+03
 1.90813E+03	 1.42134E+03
 1.91047E+03	 1.41868E+03
 1.91281E+03	 1.41936E+03
 1.91514E+03	 1.42374E+03
 1.91748E+03	 1.42280E+03
 1.91981E+03	 1.41982E+03
 1.92215E+03	 1.42146E+03
 1.92448E+03	 1.42184E+03
 1.92682E+03	 1.42220E+03
 1.92915E+03	 1.42434E+03
 1.93148E+03	 1.42128E+03
 1.93381E+03	 1.42128E+03
 1.93614E+03	 1.42000E+03
 1.93847E+03	 1.42160E+03
 1.94080E+03	 1.42052E+03
 1.94313E+03	 1.41992E+03
 1.94546E+03	 1.42102E+03
 1.94778E+03	 1.41898E+03
 1.95011E+03	 1.42046E+03
 1.95244E+03	 1.42088E+03
 1.95476E+03	 1.42392E+03
 1.95709E+03	 1.41998E+03
 1.95941E+03	 1.42032E+03
 1.96173E+03	 1.42224E+03
 1.96405E+03	 1.42226E+03
 1.96638E+03	 1.41938E+03
 1.96870E+03	 1.42200E+03
 1.97102E+03	 1.42242E+03
 1.97334E+03	 1.41886E+03
 1.97566E+03	 1.42284E+03
