//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5438.10000002328
PositionY = 9592.60000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
 6.10231E+02	 1.39092E+03
 6.12980E+02	 1.38774E+03
 6.15728E+02	 1.38700E+03
 6.18475E+02	 1.38744E+03
 6.21221E+02	 1.38926E+03
 6.23967E+02	 1.38998E+03
 6.26711E+02	 1.38898E+03
 6.29454E+02	 1.38774E+03
 6.32197E+02	 1.38744E+03
 6.34939E+02	 1.38898E+03
 6.37680E+02	 1.39100E+03
 6.40419E+02	 1.38986E+03
 6.43158E+02	 1.39052E+03
 6.45896E+02	 1.38882E+03
 6.48634E+02	 1.39140E+03
 6.51370E+02	 1.39200E+03
 6.54105E+02	 1.39246E+03
 6.56840E+02	 1.38848E+03
 6.59573E+02	 1.38884E+03
 6.62306E+02	 1.38934E+03
 6.65037E+02	 1.38864E+03
 6.67768E+02	 1.38904E+03
 6.70498E+02	 1.38766E+03
 6.73227E+02	 1.38788E+03
 6.75955E+02	 1.38896E+03
 6.78682E+02	 1.38972E+03
 6.81409E+02	 1.38898E+03
 6.84134E+02	 1.38764E+03
 6.86858E+02	 1.38848E+03
 6.89582E+02	 1.38906E+03
 6.92305E+02	 1.39002E+03
 6.95026E+02	 1.39040E+03
 6.97747E+02	 1.39232E+03
 7.00467E+02	 1.38972E+03
 7.03186E+02	 1.39292E+03
 7.05905E+02	 1.39236E+03
 7.08622E+02	 1.39354E+03
 7.11338E+02	 1.39438E+03
 7.14054E+02	 1.39512E+03
 7.16768E+02	 1.39520E+03
 7.19482E+02	 1.39618E+03
 7.22195E+02	 1.39664E+03
 7.24907E+02	 1.39662E+03
 7.27618E+02	 1.39722E+03
 7.30328E+02	 1.39856E+03
 7.33037E+02	 1.39920E+03
 7.35745E+02	 1.39924E+03
 7.38453E+02	 1.40236E+03
 7.41159E+02	 1.40358E+03
 7.43865E+02	 1.40500E+03
 7.46569E+02	 1.40578E+03
 7.49273E+02	 1.40822E+03
 7.51976E+02	 1.41016E+03
 7.54678E+02	 1.40850E+03
 7.57379E+02	 1.41018E+03
 7.60080E+02	 1.41342E+03
 7.62779E+02	 1.41390E+03
 7.65478E+02	 1.41510E+03
 7.68175E+02	 1.41518E+03
 7.70872E+02	 1.41666E+03
 7.73568E+02	 1.41462E+03
 7.76263E+02	 1.41270E+03
 7.78957E+02	 1.40834E+03
 7.81650E+02	 1.40548E+03
 7.84342E+02	 1.40296E+03
 7.87034E+02	 1.39920E+03
 7.89724E+02	 1.39756E+03
 7.92414E+02	 1.39456E+03
 7.95103E+02	 1.39434E+03
 7.97791E+02	 1.39328E+03
 8.00478E+02	 1.39200E+03
 8.03164E+02	 1.39328E+03
 8.05849E+02	 1.39020E+03
 8.08533E+02	 1.39398E+03
 8.11217E+02	 1.39116E+03
 8.13899E+02	 1.39268E+03
 8.16581E+02	 1.39320E+03
 8.19262E+02	 1.39252E+03
 8.21942E+02	 1.39370E+03
 8.24621E+02	 1.39162E+03
 8.27299E+02	 1.39512E+03
 8.29977E+02	 1.39272E+03
 8.32653E+02	 1.39174E+03
 8.35329E+02	 1.39146E+03
